,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
363,23/7/2019,0.0555,0.065128973,0.068,0.065128973
364,24/7/2019,0.06025,0.101615394,0.070165,0.101615394
365,26/7/2019,0.097,0.156851166,0.117,0.156851166
366,27/7/2019,0.0825,0.126819194,0.098,0.126819194
367,29/7/2019,0.113375,0.181422462,0.121125,0.181422462
368,31/7/2019,0.038125,0.068703316,0.04225,0.068703316
369,1/8/2019,0.04125,0.080900129,0.03275,0.080900129
370,6/8/2019,0.05225,0.107394195,0.071,0.107394195
371,7/8/2019,0.02925,0.05163133,0.03,0.05163133
372,10/8/2019,0.0685,0.066528032,0.0535,0.066528032
373,11/8/2019,0.17125,0.227329153,0.18225,0.227329153
374,15/8/2019,0.05075,0.04512473,0.07725,0.04512473
375,16/8/2019,0.039,0.127072008,0.0615,0.127072008
376,17/8/2019,0.048,0.101875568,0.04375,0.101875568
377,30/8/2019,0.133,0.15215096,0.141,0.15215096
378,9/9/2019,0.088,0.195293255,0.11575,0.195293255
379,10/9/2019,0.10125,0.17096165,0.1375,0.17096165
380,11/9/2019,0.21,0.270561916,0.20125,0.270561916
381,14/9/2019,0.3165,0.452132419,0.327,0.452132419
382,15/9/2019,0.263875,0.345401187,0.263,0.345401187
383,16/9/2019,0.14275,0.316978366,0.19225,0.316978366
384,17/9/2019,0.258375,0.346389717,0.290625,0.346389717
386,19/9/2019,0.59925,0.980944818,0.61825,0.980944818
387,29/9/2019,0.09825,0.135782519,0.10075,0.135782519
388,30/9/2019,0.035625,0.16082279,0.051625,0.16082279
389,1/10/2019,0.103,0.142444081,0.09775,0.142444081
390,3/10/2019,0.08675,0.077133056,0.07925,0.077133056
391,4/10/2019,0.03625,0.16755597,0.04425,0.16755597
392,5/10/2019,0.054,0.150480276,0.062125,0.150480276
394,11/10/2019,0.0455,0.118897158,0.085,0.118897158
395,13/10/2019,0.065,0.114869203,0.12567,0.114869203
396,14/10/2019,0.065,0.163917772,0.080375,0.163917772
397,25/10/2019,0.169,0.295898272,0.193125,0.318311106
398,26/10/2019,0.3185,0.30794571,0.3055,0.30794571
399,27/10/2019,0.058,0.06689925,0.1005,0.06689925
400,28/10/2019,0.0955,0.177911106,0.0935,0.177911106
401,2/11/2019,0.12,0.098922104,0.1105,0.098922104
402,13/11/2019,0.061,0.14881972,0.095,0.14881972
404,26/11/2019,0.1315,0.181995096,0.168,0.181995096
405,8/12/2019,0.08925,0.121520664,0.18975,0.100647197
406,21/1/2020,0.109,0.235488392,0.1505,0.235488392
407,26/1/2020,0.02175,0.089561563,0.055,0.101495149
408,27/1/2020,0.0595,0.110756829,0.086,0.110756829
409,29/1/2020,0.195,0.120882833,0.22567,0.120882833
410,8/2/2020,0.08425,0.106875448,0.13325,0.106875448
411,14/2/2020,0.10025,0.112098856,0.13625,0.112098856
412,16/2/2020,0.112,0.148354732,0.15275,0.148354732
413,17/2/2020,0.12025,0.167745888,0.1675,0.167745888
414,9/3/2020,0.09875,0.189113911,0.12475,0.189113911
415,10/3/2020,0.06375,0.115513105,0.09875,0.115513105
416,11/3/2020,0.0945,0.189420935,0.128,0.189420935
417,13/3/2020,0.1835,0.185331714,0.214,0.185331714
418,14/3/2020,0.09375,0.165647791,0.136,0.165647791
419,15/3/2020,0.05,0.100452628,0.083,0.100452628
420,16/3/2020,0.10975,0.14902978,0.1385,0.14902978
421,17/3/2020,0.0425,0.082692014,0.06425,0.082692014
422,18/3/2020,0.1225,0.174989881,0.137,0.174989881
