,dia,hora,AOD,n,null,tipo
901,26/10/2020,15:20:00,0.055,2,1,MOD
903,27/10/2020,14:25:00,NA,1,1,MOD
907,28/10/2020,15:10:00,NA,2,2,MOD
913,30/10/2020,14:55:00,NA,4,4,MOD
919,1/11/2020,14:45:00,NA,4,4,MOD
922,2/11/2020,15:25:00,NA,1,1,MOD
924,3/11/2020,14:30:00,NA,2,2,MOD
927,4/11/2020,15:15:00,NA,2,2,MOD
929,5/11/2020,14:20:00,NA,2,2,MOD
933,6/11/2020,15:00:00,NA,2,2,MOD
939,8/11/2020,14:50:00,NA,4,4,MOD
945,10/11/2020,14:40:00,NA,4,4,MOD
948,11/11/2020,15:20:00,NA,1,1,MOD
950,12/11/2020,14:25:00,NA,3,3,MOD
954,13/11/2020,15:10:00,NA,3,3,MOD
956,14/11/2020,14:15:00,NA,1,1,MOD
960,15/11/2020,14:55:00,0.172,3,2,MOD
966,17/11/2020,14:45:00,NA,3,3,MOD
969,18/11/2020,15:25:00,NA,2,2,MOD
971,19/11/2020,14:30:00,NA,2,2,MOD
974,20/11/2020,15:15:00,NA,3,3,MOD
976,21/11/2020,14:20:00,NA,2,2,MOD
980,22/11/2020,15:00:00,NA,3,3,MOD
986,24/11/2020,14:50:00,NA,5,5,MOD
992,26/11/2020,14:40:00,NA,4,4,MOD
995,27/11/2020,15:20:00,NA,2,2,MOD
996,28/11/2020,14:25:00,NA,1,1,MOD
1000,29/11/2020,15:10:00,NA,2,2,MOD
1006,1/12/2020,14:55:00,NA,4,4,MOD
1012,3/12/2020,14:45:00,NA,3,3,MOD
1015,4/12/2020,15:25:00,NA,1,1,MOD
1017,5/12/2020,14:30:00,NA,2,2,MOD
1021,6/12/2020,15:15:00,NA,3,3,MOD
1023,7/12/2020,14:20:00,NA,2,2,MOD
1027,8/12/2020,15:00:00,NA,2,2,MOD
1033,10/12/2020,14:50:00,NA,4,4,MOD
1039,12/12/2020,14:40:00,NA,2,2,MOD
1042,13/12/2020,15:20:00,NA,3,3,MOD
1043,14/12/2020,14:25:00,NA,1,1,MOD
1047,15/12/2020,15:10:00,NA,2,2,MOD
1051,17/12/2020,14:55:00,NA,4,4,MOD
1057,19/12/2020,14:45:00,NA,4,4,MOD
1060,20/12/2020,15:25:00,NA,2,2,MOD
1062,21/12/2020,14:30:00,NA,2,2,MOD
1066,22/12/2020,15:15:00,NA,4,4,MOD
1068,23/12/2020,14:20:00,NA,3,3,MOD
1072,24/12/2020,15:00:00,NA,2,2,MOD
1077,26/12/2020,14:50:00,NA,4,4,MOD
1083,28/12/2020,14:40:00,NA,3,3,MOD
1086,29/12/2020,15:20:00,NA,3,3,MOD
1087,30/12/2020,14:25:00,NA,3,3,MOD
1091,31/12/2020,15:10:00,NA,2,2,MOD
2,1/1/2021,14:15:00,NA,1,1,MOD
6,2/1/2021,14:55:00,NA,4,4,MOD
11,4/1/2021,14:45:00,NA,3,3,MOD
14,5/1/2021,15:25:00,NA,2,2,MOD
16,6/1/2021,14:30:00,NA,2,2,MOD
20,7/1/2021,15:15:00,NA,3,3,MOD
22,8/1/2021,14:20:00,NA,1,1,MOD
26,9/1/2021,15:00:00,NA,3,3,MOD
31,11/1/2021,14:50:00,NA,4,4,MOD
36,13/1/2021,14:35:00,NA,4,4,MOD
40,14/1/2021,15:20:00,NA,3,3,MOD
41,15/1/2021,14:25:00,NA,3,3,MOD
45,16/1/2021,15:10:00,NA,2,2,MOD
47,17/1/2021,14:15:00,NA,1,1,MOD
51,18/1/2021,14:55:00,NA,3,3,MOD
56,20/1/2021,14:45:00,NA,3,3,MOD
59,21/1/2021,15:25:00,NA,2,2,MOD
61,22/1/2021,14:30:00,NA,1,1,MOD
65,23/1/2021,15:15:00,NA,3,3,MOD
67,24/1/2021,14:20:00,NA,1,1,MOD
71,25/1/2021,15:00:00,NA,3,3,MOD
77,27/1/2021,14:50:00,0.129,4,3,MOD
82,29/1/2021,14:35:00,NA,3,3,MOD
86,30/1/2021,15:20:00,NA,1,1,MOD
87,31/1/2021,14:25:00,NA,2,2,MOD
91,1/2/2021,15:10:00,NA,2,2,MOD
97,3/2/2021,14:55:00,NA,4,4,MOD
102,5/2/2021,14:45:00,NA,4,4,MOD
105,6/2/2021,15:25:00,NA,3,3,MOD
107,7/2/2021,14:30:00,NA,2,2,MOD
110,8/2/2021,15:15:00,NA,3,3,MOD
112,9/2/2021,14:20:00,NA,1,1,MOD
116,10/2/2021,15:00:00,NA,4,4,MOD
122,12/2/2021,14:50:00,NA,4,4,MOD
127,14/2/2021,14:35:00,NA,2,2,MOD
131,15/2/2021,15:20:00,NA,3,3,MOD
133,16/2/2021,14:25:00,NA,3,3,MOD
137,17/2/2021,15:10:00,NA,3,3,MOD
143,19/2/2021,14:55:00,NA,3,3,MOD
148,21/2/2021,14:45:00,NA,4,4,MOD
151,22/2/2021,15:25:00,NA,2,2,MOD
153,23/2/2021,14:30:00,NA,3,3,MOD
157,24/2/2021,15:15:00,NA,2,2,MOD
159,25/2/2021,14:20:00,NA,1,1,MOD
163,26/2/2021,15:00:00,NA,4,4,MOD
168,28/2/2021,14:50:00,NA,4,4,MOD
173,2/3/2021,14:35:00,NA,2,2,MOD
177,3/3/2021,15:20:00,NA,2,2,MOD
179,4/3/2021,14:25:00,NA,2,2,MOD
182,5/3/2021,15:05:00,NA,1,1,MOD
183,5/3/2021,15:10:00,NA,1,1,MOD
188,7/3/2021,14:55:00,NA,4,4,MOD
194,9/3/2021,14:45:00,NA,4,4,MOD
197,10/3/2021,15:25:00,NA,3,3,MOD
199,11/3/2021,14:30:00,NA,3,3,MOD
203,12/3/2021,15:15:00,NA,3,3,MOD
205,13/3/2021,14:20:00,NA,2,2,MOD
209,14/3/2021,15:00:00,NA,3,3,MOD
215,16/3/2021,14:50:00,0.362,4,3,MOD
220,18/3/2021,14:35:00,NA,3,3,MOD
224,19/3/2021,15:20:00,NA,3,3,MOD
226,20/3/2021,14:25:00,NA,3,3,MOD
229,21/3/2021,15:05:00,NA,1,1,MOD
235,23/3/2021,14:55:00,NA,3,3,MOD
241,25/3/2021,14:45:00,NA,4,4,MOD
244,26/3/2021,15:25:00,NA,3,3,MOD
246,27/3/2021,14:30:00,NA,1,1,MOD
250,28/3/2021,15:15:00,NA,3,3,MOD
252,29/3/2021,14:20:00,NA,3,3,MOD
256,30/3/2021,15:00:00,NA,4,4,MOD
258,31/3/2021,14:05:00,NA,1,1,MOD
262,1/4/2021,14:50:00,0.574,4,3,MOD
267,3/4/2021,14:35:00,NA,3,3,MOD
271,4/4/2021,15:20:00,NA,2,2,MOD
273,5/4/2021,14:25:00,NA,1,1,MOD
276,6/4/2021,15:05:00,NA,3,3,MOD
282,8/4/2021,14:55:00,NA,3,3,MOD
288,10/4/2021,14:45:00,NA,3,3,MOD
291,11/4/2021,15:25:00,NA,2,2,MOD
292,12/4/2021,14:30:00,NA,2,2,MOD
296,13/4/2021,15:15:00,NA,3,3,MOD
298,14/4/2021,14:20:00,NA,2,2,MOD
302,15/4/2021,15:00:00,0.248,2,1,MOD
308,17/4/2021,14:50:00,NA,5,5,MOD
313,19/4/2021,14:35:00,0.092,4,3,MOD
317,20/4/2021,15:20:00,NA,1,1,MOD
319,21/4/2021,14:25:00,NA,1,1,MOD
322,22/4/2021,15:05:00,0.182,4,3,MOD
324,23/4/2021,14:10:00,NA,1,1,MOD
327,24/4/2021,14:55:00,NA,4,4,MOD
332,26/4/2021,14:40:00,0.134,4,3,MOD
336,27/4/2021,15:25:00,NA,1,1,MOD
337,28/4/2021,14:30:00,NA,3,3,MOD
341,29/4/2021,15:15:00,NA,2,2,MOD
343,30/4/2021,14:20:00,NA,1,1,MOD
346,1/5/2021,15:00:00,0.365,4,2,MOD
351,3/5/2021,14:50:00,0.146,5,3,MOD
354,4/5/2021,15:30:00,0.06,1,0,MOD
356,5/5/2021,14:35:00,0.249,5,4,MOD
360,6/5/2021,15:20:00,NA,2,2,MOD
362,7/5/2021,14:25:00,NA,3,3,MOD
365,8/5/2021,15:05:00,NA,3,3,MOD
367,9/5/2021,14:10:00,NA,1,1,MOD
371,10/5/2021,14:55:00,0.1125,4,2,MOD
376,12/5/2021,14:40:00,0.158,4,3,MOD
380,13/5/2021,15:25:00,NA,3,3,MOD
381,14/5/2021,14:30:00,0.135,2,1,MOD
385,15/5/2021,15:15:00,NA,1,1,MOD
387,16/5/2021,14:20:00,0.141,3,2,MOD
390,17/5/2021,15:00:00,NA,3,3,MOD
395,19/5/2021,14:50:00,0.127,4,2,MOD
400,21/5/2021,14:35:00,NA,3,3,MOD
404,22/5/2021,15:20:00,NA,2,2,MOD
406,23/5/2021,14:25:00,NA,3,3,MOD
409,24/5/2021,15:05:00,NA,3,3,MOD
415,26/5/2021,14:55:00,NA,4,4,MOD
420,28/5/2021,14:40:00,NA,3,3,MOD
1007,29/5/2021,15:25:00,NA,2,2,MOD
425,30/5/2021,14:30:00,NA,1,1,MOD
428,31/5/2021,15:10:00,NA,2,2,MOD
430,1/6/2021,14:15:00,NA,3,3,MOD
434,2/6/2021,15:00:00,NA,4,4,MOD
436,3/6/2021,14:05:00,NA,1,1,MOD
440,4/6/2021,14:50:00,0.378,4,3,MOD
445,6/6/2021,14:35:00,NA,3,3,MOD
449,7/6/2021,15:20:00,NA,2,2,MOD
451,8/6/2021,14:25:00,NA,1,1,MOD
454,9/6/2021,15:05:00,0.106,3,2,MOD
460,11/6/2021,14:55:00,NA,5,5,MOD
465,13/6/2021,14:40:00,NA,4,4,MOD
468,14/6/2021,15:25:00,NA,3,3,MOD
470,15/6/2021,14:30:00,NA,2,2,MOD
473,16/6/2021,15:10:00,NA,2,2,MOD
475,17/6/2021,14:15:00,NA,2,2,MOD
479,18/6/2021,15:00:00,NA,3,3,MOD
485,20/6/2021,14:50:00,0.11,5,4,MOD
489,22/6/2021,14:35:00,NA,2,2,MOD
493,23/6/2021,15:20:00,NA,2,2,MOD
495,24/6/2021,14:25:00,NA,1,1,MOD
498,25/6/2021,15:05:00,NA,3,3,MOD
504,27/6/2021,14:55:00,NA,4,4,MOD
509,29/6/2021,14:40:00,0.134,4,3,MOD
513,30/6/2021,15:25:00,0.029,2,1,MOD
515,1/7/2021,14:30:00,NA,2,2,MOD
518,2/7/2021,15:10:00,NA,3,3,MOD
520,3/7/2021,14:15:00,NA,2,2,MOD
522,4/7/2021,15:00:00,0.068,4,3,MOD
524,5/7/2021,14:05:00,NA,1,1,MOD
527,6/7/2021,14:45:00,0.097,4,3,MOD
532,8/7/2021,14:35:00,0.083,3,2,MOD
536,9/7/2021,15:20:00,NA,1,1,MOD
538,10/7/2021,14:25:00,NA,3,3,MOD
541,11/7/2021,15:05:00,0.095,3,2,MOD
546,13/7/2021,14:55:00,0.131,3,2,MOD
551,15/7/2021,14:40:00,0.116,4,3,MOD
555,16/7/2021,15:25:00,NA,2,2,MOD
557,17/7/2021,14:30:00,NA,2,2,MOD
560,18/7/2021,15:10:00,NA,1,1,MOD
562,19/7/2021,14:15:00,NA,1,1,MOD
566,20/7/2021,15:00:00,0.23,3,2,MOD
568,21/7/2021,14:05:00,NA,2,2,MOD
570,22/7/2021,14:45:00,0.123,4,3,MOD
576,24/7/2021,14:35:00,0.093,4,3,MOD
580,25/7/2021,15:20:00,NA,3,3,MOD
582,26/7/2021,14:25:00,NA,2,2,MOD
585,27/7/2021,15:05:00,NA,3,3,MOD
590,29/7/2021,14:55:00,NA,3,3,MOD
595,31/7/2021,14:40:00,NA,4,4,MOD
598,1/8/2021,15:25:00,NA,1,1,MOD
600,2/8/2021,14:30:00,NA,2,2,MOD
603,3/8/2021,15:10:00,NA,2,2,MOD
605,4/8/2021,14:15:00,NA,3,3,MOD
609,5/8/2021,15:00:00,NA,4,4,MOD
611,6/8/2021,14:05:00,NA,1,1,MOD
614,7/8/2021,14:45:00,NA,4,4,MOD
620,9/8/2021,14:35:00,NA,4,4,MOD
622,10/8/2021,15:15:00,NA,1,1,MOD
624,11/8/2021,14:20:00,NA,2,2,MOD
628,12/8/2021,15:05:00,NA,2,2,MOD
634,14/8/2021,14:55:00,0.143,4,3,MOD
639,16/8/2021,14:40:00,0.103,4,3,MOD
642,17/8/2021,15:25:00,NA,2,2,MOD
644,18/8/2021,14:30:00,0.11,4,3,MOD
647,19/8/2021,15:10:00,NA,4,4,MOD
649,20/8/2021,14:15:00,NA,2,2,MOD
653,21/8/2021,15:00:00,NA,4,4,MOD
655,22/8/2021,14:05:00,NA,1,1,MOD
658,23/8/2021,14:45:00,NA,3,3,MOD
663,25/8/2021,14:35:00,NA,2,2,MOD
665,26/8/2021,15:15:00,NA,2,2,MOD
667,27/8/2021,14:20:00,NA,2,2,MOD
671,28/8/2021,15:05:00,NA,3,3,MOD
676,30/8/2021,14:50:00,NA,4,4,MOD
681,1/9/2021,14:40:00,0.237,4,3,MOD
685,2/9/2021,15:25:00,NA,2,2,MOD
687,3/9/2021,14:30:00,NA,4,4,MOD
690,4/9/2021,15:10:00,0.11,3,2,MOD
692,5/9/2021,14:15:00,NA,1,1,MOD
696,6/9/2021,15:00:00,0.214,4,3,MOD
698,7/9/2021,14:05:00,NA,1,1,MOD
701,8/9/2021,14:45:00,NA,4,4,MOD
707,10/9/2021,14:35:00,NA,3,3,MOD
710,11/9/2021,15:15:00,NA,2,2,MOD
712,12/9/2021,14:20:00,NA,3,3,MOD
715,13/9/2021,15:05:00,NA,2,2,MOD
720,15/9/2021,14:50:00,NA,4,4,MOD
725,17/9/2021,14:40:00,NA,4,4,MOD
729,18/9/2021,15:25:00,NA,2,2,MOD
731,19/9/2021,14:30:00,NA,3,3,MOD
733,20/9/2021,15:10:00,NA,3,3,MOD
734,21/9/2021,14:15:00,NA,3,3,MOD
741,24/9/2021,14:45:00,0.169,4,3,MOD
747,26/9/2021,14:35:00,NA,2,2,MOD
750,27/9/2021,15:15:00,NA,1,1,MOD
752,28/9/2021,14:20:00,NA,3,3,MOD
756,29/9/2021,15:05:00,NA,1,1,MOD
761,1/10/2021,14:50:00,NA,5,5,MOD
767,3/10/2021,14:40:00,NA,3,3,MOD
771,4/10/2021,15:25:00,NA,1,1,MOD
772,5/10/2021,14:25:00,NA,2,2,MOD
776,6/10/2021,15:10:00,NA,3,3,MOD
777,7/10/2021,14:15:00,NA,3,3,MOD
781,8/10/2021,15:00:00,NA,2,2,MOD
787,10/10/2021,14:45:00,NA,4,4,MOD
792,12/10/2021,14:35:00,NA,2,2,MOD
795,13/10/2021,15:15:00,NA,3,3,MOD
797,14/10/2021,14:20:00,NA,1,1,MOD
801,15/10/2021,15:05:00,NA,2,2,MOD
807,17/10/2021,14:50:00,NA,4,4,MOD
813,19/10/2021,14:40:00,NA,3,3,MOD
816,20/10/2021,15:20:00,NA,2,2,MOD
818,21/10/2021,14:25:00,NA,3,3,MOD
822,22/10/2021,15:10:00,NA,2,2,MOD
824,23/10/2021,14:15:00,NA,3,3,MOD
829,24/10/2021,15:00:00,0.101,4,3,MOD
834,26/10/2021,14:45:00,NA,5,5,MOD
840,28/10/2021,14:35:00,NA,1,1,MOD
843,29/10/2021,15:15:00,NA,2,2,MOD
845,30/10/2021,14:20:00,NA,1,1,MOD
850,31/10/2021,15:05:00,NA,2,2,MOD
856,2/11/2021,14:50:00,NA,4,4,MOD
862,4/11/2021,14:40:00,NA,4,4,MOD
865,5/11/2021,15:20:00,NA,2,2,MOD
867,6/11/2021,14:25:00,NA,2,2,MOD
870,7/11/2021,15:10:00,NA,2,2,MOD
872,8/11/2021,14:15:00,NA,1,1,MOD
876,9/11/2021,14:55:00,NA,3,3,MOD
882,11/11/2021,14:45:00,NA,4,4,MOD
888,13/11/2021,14:35:00,NA,4,4,MOD
891,14/11/2021,15:15:00,NA,2,2,MOD
892,15/11/2021,14:20:00,NA,1,1,MOD
896,16/11/2021,15:05:00,NA,3,3,MOD
898,17/11/2021,14:10:00,NA,1,1,MOD
902,18/11/2021,14:50:00,NA,4,4,MOD
908,20/11/2021,14:40:00,NA,4,4,MOD
911,21/11/2021,15:20:00,NA,2,2,MOD
913,22/11/2021,14:25:00,NA,2,2,MOD
917,23/11/2021,15:10:00,NA,3,3,MOD
919,24/11/2021,14:15:00,NA,1,1,MOD
923,25/11/2021,14:55:00,NA,3,3,MOD
929,27/11/2021,14:45:00,NA,4,4,MOD
933,28/11/2021,15:30:00,NA,1,1,MOD
934,29/11/2021,14:30:00,NA,3,3,MOD
938,30/11/2021,15:15:00,NA,1,1,MOD
939,1/12/2021,14:20:00,NA,3,3,MOD
943,2/12/2021,15:05:00,NA,4,4,MOD
945,3/12/2021,14:10:00,NA,1,1,MOD
949,4/12/2021,14:50:00,NA,4,4,MOD
954,6/12/2021,14:40:00,NA,3,3,MOD
957,7/12/2021,15:20:00,NA,2,2,MOD
959,8/12/2021,14:25:00,NA,2,2,MOD
962,9/12/2021,15:10:00,NA,3,3,MOD
964,10/12/2021,14:15:00,NA,2,2,MOD
968,11/12/2021,14:55:00,NA,3,3,MOD
974,13/12/2021,14:45:00,NA,4,4,MOD
979,15/12/2021,14:30:00,NA,3,3,MOD
983,16/12/2021,15:15:00,NA,3,3,MOD
985,17/12/2021,14:20:00,NA,1,1,MOD
988,18/12/2021,15:00:00,NA,2,2,MOD
994,20/12/2021,14:50:00,NA,4,4,MOD
1000,22/12/2021,14:40:00,NA,3,3,MOD
1003,23/12/2021,15:20:00,NA,2,2,MOD
1005,24/12/2021,14:25:00,NA,2,2,MOD
1009,25/12/2021,15:10:00,NA,2,2,MOD
1011,26/12/2021,14:15:00,NA,3,3,MOD
1015,27/12/2021,14:55:00,NA,3,3,MOD
1021,29/12/2021,14:45:00,NA,4,4,MOD
1026,31/12/2021,14:30:00,NA,2,2,MOD
3,1/1/2022,15:15:00,NA,3,3,MOD
5,2/1/2022,14:20:00,NA,1,1,MOD
8,3/1/2022,15:00:00,NA,3,3,MOD
13,5/1/2022,14:50:00,NA,4,4,MOD
18,7/1/2022,14:35:00,NA,4,4,MOD
22,8/1/2022,15:20:00,NA,2,2,MOD
23,9/1/2022,14:25:00,NA,2,2,MOD
27,10/1/2022,15:10:00,NA,4,4,MOD
29,11/1/2022,14:15:00,NA,3,3,MOD
32,12/1/2022,14:55:00,NA,5,5,MOD
33,13/1/2022,14:00:00,NA,3,3,MOD
37,14/1/2022,14:45:00,NA,4,4,MOD
42,16/1/2022,14:30:00,NA,4,4,MOD
46,17/1/2022,15:15:00,NA,2,2,MOD
48,18/1/2022,14:20:00,NA,2,2,MOD
51,19/1/2022,15:00:00,NA,2,2,MOD
57,21/1/2022,14:50:00,NA,4,4,MOD
62,23/1/2022,14:35:00,NA,4,4,MOD
66,24/1/2022,15:20:00,NA,1,1,MOD
68,25/1/2022,14:25:00,NA,2,2,MOD
72,26/1/2022,15:10:00,NA,2,2,MOD
74,27/1/2022,14:15:00,NA,2,2,MOD
77,28/1/2022,14:55:00,NA,2,2,MOD
82,30/1/2022,14:45:00,NA,4,4,MOD
87,1/2/2022,14:30:00,NA,3,3,MOD
91,2/2/2022,15:15:00,NA,3,3,MOD
93,3/2/2022,14:20:00,NA,3,3,MOD
96,4/2/2022,15:00:00,NA,2,2,MOD
102,6/2/2022,14:50:00,NA,5,5,MOD
107,8/2/2022,14:35:00,NA,3,3,MOD
111,9/2/2022,15:20:00,NA,2,2,MOD
113,10/2/2022,14:25:00,NA,2,2,MOD
116,11/2/2022,15:05:00,NA,1,1,MOD
118,12/2/2022,14:10:00,NA,2,2,MOD
122,13/2/2022,14:55:00,NA,2,2,MOD
128,15/2/2022,14:45:00,NA,4,4,MOD
132,17/2/2022,14:30:00,NA,2,2,MOD
136,18/2/2022,15:15:00,NA,1,1,MOD
138,19/2/2022,14:20:00,NA,2,2,MOD
141,20/2/2022,15:00:00,NA,1,1,MOD
147,22/2/2022,14:50:00,NA,4,4,MOD
152,24/2/2022,14:35:00,NA,5,5,MOD
156,25/2/2022,15:20:00,NA,1,1,MOD
158,26/2/2022,14:25:00,NA,3,3,MOD
161,27/2/2022,15:05:00,NA,3,3,MOD
163,28/2/2022,14:10:00,NA,3,3,MOD
167,1/3/2022,14:55:00,NA,3,3,MOD
172,3/3/2022,14:40:00,NA,4,4,MOD
177,5/3/2022,14:30:00,NA,3,3,MOD
181,6/3/2022,15:15:00,NA,2,2,MOD
183,7/3/2022,14:20:00,NA,2,2,MOD
186,8/3/2022,15:00:00,NA,1,1,MOD
191,10/3/2022,14:50:00,NA,4,4,MOD
196,12/3/2022,14:35:00,NA,4,4,MOD
199,13/3/2022,15:20:00,NA,2,2,MOD
201,14/3/2022,14:25:00,NA,3,3,MOD
204,15/3/2022,15:05:00,NA,2,2,MOD
206,16/3/2022,14:10:00,NA,2,2,MOD
209,17/3/2022,14:55:00,NA,4,4,MOD
214,19/3/2022,14:40:00,NA,5,5,MOD
220,21/3/2022,14:30:00,NA,4,4,MOD
222,22/3/2022,15:10:00,NA,1,1,MOD
224,23/3/2022,14:15:00,NA,2,2,MOD
228,24/3/2022,15:00:00,NA,1,1,MOD
230,25/3/2022,14:05:00,NA,1,1,MOD
234,26/3/2022,14:50:00,NA,4,4,MOD
238,28/3/2022,14:35:00,NA,4,4,MOD
242,29/3/2022,15:20:00,NA,3,3,MOD
244,30/3/2022,14:25:00,NA,2,2,MOD
247,31/3/2022,15:05:00,NA,3,3,MOD
249,1/4/2022,14:10:00,NA,1,1,MOD
253,2/4/2022,14:55:00,NA,3,3,MOD
258,4/4/2022,14:40:00,NA,4,4,MOD
262,5/4/2022,15:25:00,NA,1,1,MOD
264,6/4/2022,14:30:00,NA,4,4,MOD
267,7/4/2022,15:10:00,NA,1,1,MOD
269,8/4/2022,14:15:00,NA,2,2,MOD
273,9/4/2022,15:00:00,NA,2,2,MOD
275,10/4/2022,14:05:00,NA,2,2,MOD
278,11/4/2022,14:45:00,0.3795,3,1,MOD
284,13/4/2022,14:35:00,NA,3,3,MOD
290,15/4/2022,14:25:00,NA,3,3,MOD
292,16/4/2022,15:05:00,NA,1,1,MOD
293,17/4/2022,14:10:00,NA,2,2,MOD
297,18/4/2022,14:55:00,0.157,3,2,MOD
299,19/4/2022,14:00:00,NA,2,2,MOD
302,20/4/2022,14:40:00,NA,4,4,MOD
305,21/4/2022,15:25:00,NA,1,1,MOD
307,22/4/2022,14:30:00,0.269,4,2,MOD
310,23/4/2022,15:10:00,NA,2,2,MOD
312,24/4/2022,14:15:00,NA,1,1,MOD
316,25/4/2022,15:00:00,NA,3,3,MOD
321,27/4/2022,14:45:00,0.201,4,3,MOD
327,29/4/2022,14:35:00,0.29,4,3,MOD
330,30/4/2022,15:15:00,NA,2,2,MOD
332,1/5/2022,14:20:00,NA,3,3,MOD
336,2/5/2022,15:05:00,0.148,3,1,MOD
337,3/5/2022,14:10:00,NA,1,1,MOD
342,4/5/2022,14:55:00,NA,4,4,MOD
344,5/5/2022,14:00:00,NA,1,1,MOD
348,6/5/2022,14:40:00,0.1865,4,2,MOD
353,8/5/2022,14:30:00,0.315,2,1,MOD
358,10/5/2022,14:15:00,NA,1,1,MOD
363,11/5/2022,15:00:00,0.16133,4,1,MOD
369,13/5/2022,14:45:00,0.172,4,3,MOD
375,15/5/2022,14:35:00,0.102,2,1,MOD
378,16/5/2022,15:15:00,NA,2,2,MOD
380,17/5/2022,14:20:00,NA,2,2,MOD
383,18/5/2022,15:05:00,NA,3,3,MOD
385,19/5/2022,14:10:00,NA,1,1,MOD
389,20/5/2022,14:50:00,0.117,3,2,MOD
391,21/5/2022,13:55:00,0.09,2,1,MOD
395,22/5/2022,14:40:00,0.324,4,3,MOD
399,23/5/2022,15:25:00,NA,1,1,MOD
400,24/5/2022,14:25:00,0.127,3,2,MOD
404,25/5/2022,15:10:00,NA,3,3,MOD
405,26/5/2022,14:15:00,NA,3,3,MOD
409,27/5/2022,15:00:00,NA,1,1,MOD
411,28/5/2022,14:05:00,NA,2,2,MOD
415,29/5/2022,14:45:00,0.1845,4,2,MOD
420,31/5/2022,14:35:00,NA,3,3,MOD
423,1/6/2022,15:15:00,NA,2,2,MOD
425,2/6/2022,14:20:00,NA,2,2,MOD
429,3/6/2022,15:05:00,NA,3,3,MOD
431,4/6/2022,14:10:00,NA,2,2,MOD
435,5/6/2022,14:50:00,NA,4,4,MOD
440,7/6/2022,14:40:00,0.165,4,3,MOD
443,8/6/2022,15:20:00,NA,2,2,MOD
1128,9/6/2022,14:25:00,NA,2,2,MOD
448,10/6/2022,15:10:00,NA,1,1,MOD
450,11/6/2022,14:15:00,NA,2,2,MOD
453,12/6/2022,14:55:00,NA,2,2,MOD
455,13/6/2022,14:00:00,NA,3,3,MOD
459,14/6/2022,14:45:00,NA,3,3,MOD
465,16/6/2022,14:35:00,0.137,4,2,MOD
470,18/6/2022,14:20:00,0.148,2,1,MOD
474,19/6/2022,15:05:00,NA,1,1,MOD
476,20/6/2022,14:10:00,NA,3,3,MOD
480,21/6/2022,14:50:00,NA,5,5,MOD
486,23/6/2022,14:40:00,0.183,5,4,MOD
489,24/6/2022,15:20:00,NA,3,3,MOD
491,25/6/2022,14:25:00,NA,3,3,MOD
495,26/6/2022,15:10:00,NA,2,2,MOD
497,27/6/2022,14:15:00,NA,3,3,MOD
500,28/6/2022,14:55:00,0.152,4,3,MOD
502,29/6/2022,14:00:00,NA,2,2,MOD
506,30/6/2022,14:45:00,0.055,4,3,MOD
511,2/7/2022,14:30:00,NA,4,4,MOD
516,4/7/2022,14:20:00,NA,1,1,MOD
520,5/7/2022,15:05:00,NA,3,3,MOD
522,6/7/2022,14:10:00,NA,2,2,MOD
525,7/7/2022,14:50:00,0.135,2,1,MOD
530,9/7/2022,14:40:00,0.1865,4,2,MOD
533,10/7/2022,15:20:00,NA,2,2,MOD
535,11/7/2022,14:25:00,NA,4,4,MOD
539,12/7/2022,15:10:00,NA,3,3,MOD
541,13/7/2022,14:15:00,NA,2,2,MOD
544,14/7/2022,14:55:00,NA,2,2,MOD
546,15/7/2022,14:00:00,NA,3,3,MOD
550,16/7/2022,14:45:00,NA,3,3,MOD
555,18/7/2022,14:30:00,0.226,3,2,MOD
558,19/7/2022,15:15:00,NA,2,2,MOD
560,20/7/2022,14:20:00,NA,2,2,MOD
563,21/7/2022,15:00:00,NA,3,3,MOD
565,22/7/2022,14:05:00,NA,1,1,MOD
569,23/7/2022,14:50:00,0.0995,5,3,MOD
574,25/7/2022,14:35:00,0.1075,4,2,MOD
579,27/7/2022,14:25:00,NA,3,3,MOD
583,28/7/2022,15:10:00,NA,1,1,MOD
585,29/7/2022,14:15:00,NA,1,1,MOD
588,30/7/2022,14:55:00,NA,2,2,MOD
589,31/7/2022,14:00:00,NA,1,1,MOD
593,1/8/2022,14:45:00,0.203,4,3,MOD
598,3/8/2022,14:30:00,0.16,4,3,MOD
602,4/8/2022,15:15:00,NA,1,1,MOD
604,5/8/2022,14:20:00,NA,4,4,MOD
607,6/8/2022,15:00:00,NA,1,1,MOD
609,7/8/2022,14:05:00,NA,1,1,MOD
613,8/8/2022,14:50:00,NA,4,4,MOD
618,10/8/2022,14:35:00,NA,4,4,MOD
622,11/8/2022,15:20:00,NA,2,2,MOD
624,12/8/2022,14:25:00,0.048,3,2,MOD
627,13/8/2022,15:10:00,NA,2,2,MOD
628,14/8/2022,14:10:00,NA,2,2,MOD
632,15/8/2022,14:55:00,NA,3,3,MOD
637,17/8/2022,14:45:00,0.091,4,3,MOD
642,19/8/2022,14:30:00,NA,4,4,MOD
645,20/8/2022,15:15:00,NA,2,2,MOD
647,21/8/2022,14:20:00,NA,1,1,MOD
650,22/8/2022,15:00:00,NA,1,1,MOD
652,23/8/2022,14:05:00,NA,1,1,MOD
655,24/8/2022,14:50:00,NA,4,4,MOD
657,25/8/2022,13:55:00,NA,2,2,MOD
