,dia,hora,AOD,n,null,tipo
856,4/7/2022,18:35:00,NA,5,5,MYD
858,5/7/2022,19:20:00,NA,2,2,MYD
859,6/7/2022,18:25:00,NA,1,1,MYD
861,7/7/2022,19:05:00,NA,3,3,MYD
863,8/7/2022,18:10:00,NA,1,1,MYD
865,9/7/2022,18:55:00,NA,4,4,MYD
866,10/7/2022,18:00:00,NA,1,1,MYD
868,11/7/2022,18:40:00,NA,3,3,MYD
869,12/7/2022,19:25:00,NA,2,2,MYD
870,13/7/2022,18:30:00,NA,4,4,MYD
872,14/7/2022,19:10:00,NA,2,2,MYD
874,15/7/2022,18:15:00,NA,3,3,MYD
875,16/7/2022,19:00:00,NA,2,2,MYD
876,17/7/2022,18:05:00,NA,2,2,MYD
878,18/7/2022,18:45:00,NA,4,4,MYD
879,19/7/2022,17:50:00,NA,3,3,MYD
880,19/7/2022,19:30:00,NA,1,1,MYD
881,20/7/2022,18:35:00,NA,4,4,MYD
882,21/7/2022,19:15:00,NA,3,3,MYD
883,22/7/2022,18:20:00,NA,3,3,MYD
884,23/7/2022,19:05:00,NA,3,3,MYD
886,24/7/2022,18:10:00,NA,2,2,MYD
888,25/7/2022,18:50:00,NA,3,3,MYD
889,26/7/2022,17:55:00,NA,2,2,MYD
890,26/7/2022,19:35:00,NA,2,2,MYD
906,27/8/2022,19:25:00,NA,2,2,MYD
907,28/8/2022,18:30:00,NA,3,3,MYD
908,29/8/2022,19:15:00,NA,2,2,MYD
910,30/8/2022,18:20:00,NA,1,1,MYD
912,31/8/2022,19:00:00,NA,4,4,MYD
913,1/9/2022,18:05:00,NA,3,3,MYD
915,2/9/2022,18:50:00,NA,2,2,MYD
919,4/9/2022,18:35:00,NA,2,2,MYD
921,5/9/2022,19:20:00,NA,3,3,MYD
923,6/9/2022,18:25:00,NA,2,2,MYD
924,7/9/2022,19:05:00,NA,1,1,MYD
925,8/9/2022,18:10:00,NA,1,1,MYD
926,9/9/2022,18:50:00,NA,2,2,MYD
928,10/9/2022,17:55:00,NA,2,2,MYD
930,11/9/2022,18:40:00,NA,4,4,MYD
931,11/9/2022,18:40:00,NA,4,4,MYD
933,12/9/2022,19:20:00,NA,2,2,MYD
935,13/9/2022,18:25:00,NA,3,3,MYD
936,14/9/2022,19:10:00,NA,3,3,MYD
937,15/9/2022,18:15:00,NA,3,3,MYD
939,16/9/2022,18:55:00,NA,4,4,MYD
940,17/9/2022,18:00:00,NA,2,2,MYD
1,1/1/2023,14:00:00,NA,2,2,MOD
2,2/1/2023,14:40:00,NA,3,3,MOD
3,3/1/2023,13:45:00,NA,1,1,MOD
6,4/1/2023,14:25:00,NA,4,4,MOD
8,5/1/2023,15:05:00,NA,1,1,MOD
10,6/1/2023,14:10:00,NA,5,5,MOD
12,7/1/2023,14:50:00,NA,4,4,MOD
13,8/1/2023,13:55:00,NA,1,1,MOD
14,9/1/2023,14:35:00,NA,4,4,MOD
16,10/1/2023,15:15:00,NA,2,2,MOD
17,11/1/2023,14:20:00,NA,4,4,MOD
18,12/1/2023,15:00:00,NA,3,3,MOD
20,13/1/2023,14:05:00,NA,3,3,MOD
21,14/1/2023,14:45:00,NA,1,1,MOD
22,15/1/2023,13:45:00,NA,2,2,MOD
25,16/1/2023,14:30:00,NA,4,4,MOD
27,17/1/2023,15:10:00,NA,2,2,MOD
28,18/1/2023,14:10:00,NA,3,3,MOD
30,19/1/2023,14:55:00,NA,1,1,MOD
31,20/1/2023,13:55:00,NA,1,1,MOD
32,21/1/2023,14:35:00,NA,4,4,MOD
34,22/1/2023,13:40:00,NA,1,1,MOD
36,23/1/2023,14:20:00,NA,4,4,MOD
38,24/1/2023,15:00:00,NA,1,1,MOD
40,25/1/2023,14:05:00,NA,3,3,MOD
42,26/1/2023,14:45:00,NA,3,3,MOD
43,27/1/2023,13:50:00,NA,1,1,MOD
44,28/1/2023,14:30:00,NA,4,4,MOD
48,30/1/2023,14:15:00,0.461,3,2,MOD
50,31/1/2023,14:55:00,NA,2,2,MOD
51,1/2/2023,14:00:00,0.429,3,2,MOD
52,2/2/2023,14:40:00,NA,3,3,MOD
56,4/2/2023,14:25:00,NA,4,4,MOD
58,6/2/2023,14:10:00,NA,1,1,MOD
59,7/2/2023,14:50:00,NA,2,2,MOD
60,8/2/2023,13:50:00,NA,3,3,MOD
62,9/2/2023,14:35:00,NA,3,3,MOD
64,10/2/2023,15:15:00,NA,2,2,MOD
65,11/2/2023,14:15:00,NA,2,2,MOD
67,12/2/2023,15:00:00,NA,3,3,MOD
68,13/2/2023,14:00:00,NA,3,3,MOD
69,14/2/2023,14:40:00,NA,3,3,MOD
72,16/2/2023,14:25:00,NA,4,4,MOD
74,17/2/2023,15:05:00,0.099,2,1,MOD
76,18/2/2023,14:10:00,NA,2,2,MOD
78,19/2/2023,14:50:00,NA,2,2,MOD
79,20/2/2023,13:55:00,NA,1,1,MOD
80,21/2/2023,14:35:00,NA,4,4,MOD
83,23/2/2023,14:20:00,NA,2,2,MOD
84,24/2/2023,15:00:00,NA,3,3,MOD
86,25/2/2023,14:05:00,NA,3,3,MOD
87,26/2/2023,14:45:00,NA,2,2,MOD
88,27/2/2023,13:45:00,NA,2,2,MOD
91,28/2/2023,14:30:00,NA,4,4,MOD
93,1/3/2023,15:10:00,0.107,1,0,MOD
94,2/3/2023,14:10:00,NA,3,3,MOD
96,3/3/2023,14:50:00,NA,2,2,MOD
98,4/3/2023,13:55:00,NA,3,3,MOD
99,5/3/2023,14:35:00,NA,4,4,MOD
100,6/3/2023,13:40:00,NA,1,1,MOD
101,6/3/2023,15:15:00,0.228,2,1,MOD
103,7/3/2023,14:20:00,NA,3,3,MOD
105,8/3/2023,15:00:00,NA,1,1,MOD
106,9/3/2023,14:05:00,NA,2,2,MOD
107,10/3/2023,14:45:00,NA,3,3,MOD
111,12/3/2023,14:30:00,NA,4,4,MOD
112,13/3/2023,15:10:00,0.124,2,1,MOD
114,14/3/2023,14:15:00,NA,3,3,MOD
115,15/3/2023,14:55:00,NA,2,2,MOD
116,16/3/2023,13:55:00,NA,2,2,MOD
118,17/3/2023,14:40:00,NA,2,2,MOD
121,19/3/2023,14:20:00,NA,4,4,MOD
123,20/3/2023,15:00:00,NA,2,2,MOD
125,21/3/2023,14:05:00,0.226,3,2,MOD
127,22/3/2023,14:45:00,NA,1,1,MOD
128,23/3/2023,13:50:00,NA,1,1,MOD
130,24/3/2023,14:30:00,NA,4,4,MOD
133,26/3/2023,14:15:00,NA,4,4,MOD
134,27/3/2023,14:55:00,NA,1,1,MOD
136,28/3/2023,14:00:00,NA,3,3,MOD
137,29/3/2023,14:40:00,NA,4,4,MOD
138,30/3/2023,13:40:00,NA,3,3,MOD
140,31/3/2023,14:20:00,NA,4,4,MOD
143,1/4/2023,15:05:00,NA,1,1,MOD
144,2/4/2023,14:05:00,NA,2,2,MOD
146,3/4/2023,14:45:00,NA,4,4,MOD
148,4/4/2023,13:50:00,NA,1,1,MOD
149,5/4/2023,14:30:00,NA,4,4,MOD
151,6/4/2023,15:10:00,NA,2,2,MOD
153,7/4/2023,14:15:00,NA,4,4,MOD
155,8/4/2023,14:55:00,NA,1,1,MOD
156,9/4/2023,14:00:00,NA,2,2,MOD
157,10/4/2023,14:40:00,NA,3,3,MOD
158,11/4/2023,13:40:00,NA,2,2,MOD
161,12/4/2023,14:25:00,NA,4,4,MOD
163,13/4/2023,15:05:00,NA,3,3,MOD
164,14/4/2023,14:05:00,NA,2,2,MOD
166,15/4/2023,14:50:00,NA,4,4,MOD
167,16/4/2023,13:50:00,NA,2,2,MOD
168,17/4/2023,14:30:00,NA,4,4,MOD
170,18/4/2023,15:10:00,NA,2,2,MOD
172,19/4/2023,14:15:00,NA,4,4,MOD
174,20/4/2023,14:55:00,NA,2,2,MOD
175,21/4/2023,14:00:00,NA,3,3,MOD
176,22/4/2023,14:40:00,NA,4,4,MOD
180,24/4/2023,14:25:00,NA,4,4,MOD
182,25/4/2023,15:05:00,NA,1,1,MOD
183,26/4/2023,14:05:00,NA,4,4,MOD
185,27/4/2023,14:50:00,NA,5,5,MOD
186,28/4/2023,13:50:00,NA,1,1,MOD
187,29/4/2023,14:30:00,NA,4,4,MOD
188,30/4/2023,13:35:00,NA,2,2,MOD
189,30/4/2023,15:10:00,NA,2,2,MOD
191,1/5/2023,14:15:00,NA,4,4,MOD
193,2/5/2023,14:55:00,NA,2,2,MOD
194,3/5/2023,14:00:00,NA,3,3,MOD
195,4/5/2023,14:40:00,NA,3,3,MOD
197,5/5/2023,13:45:00,NA,2,2,MOD
199,6/5/2023,14:25:00,NA,4,4,MOD
201,7/5/2023,15:05:00,NA,2,2,MOD
202,8/5/2023,14:05:00,NA,2,2,MOD
204,9/5/2023,14:50:00,NA,2,2,MOD
205,10/5/2023,13:50:00,NA,3,3,MOD
206,11/5/2023,14:30:00,NA,4,4,MOD
208,12/5/2023,15:10:00,NA,2,2,MOD
210,13/5/2023,14:15:00,NA,3,3,MOD
212,14/5/2023,14:55:00,NA,1,1,MOD
213,15/5/2023,14:00:00,NA,3,3,MOD
214,16/5/2023,14:40:00,NA,4,4,MOD
218,18/5/2023,14:25:00,NA,4,4,MOD
221,20/5/2023,14:05:00,NA,2,2,MOD
223,21/5/2023,14:50:00,NA,2,2,MOD
224,22/5/2023,13:50:00,NA,1,1,MOD
225,23/5/2023,14:30:00,NA,4,4,MOD
226,24/5/2023,13:35:00,NA,2,2,MOD
229,25/5/2023,14:15:00,NA,3,3,MOD
231,26/5/2023,14:55:00,NA,1,1,MOD
232,27/5/2023,14:00:00,NA,3,3,MOD
233,28/5/2023,14:40:00,NA,4,4,MOD
234,29/5/2023,13:40:00,NA,2,2,MOD
238,30/5/2023,14:25:00,NA,4,4,MOD
240,31/5/2023,15:05:00,NA,2,2,MOD
241,1/6/2023,14:05:00,NA,3,3,MOD
243,2/6/2023,14:45:00,NA,2,2,MOD
246,4/6/2023,14:30:00,NA,4,4,MOD
250,6/6/2023,14:15:00,NA,4,4,MOD
251,7/6/2023,14:55:00,NA,3,3,MOD
253,8/6/2023,14:00:00,NA,2,2,MOD
254,9/6/2023,14:40:00,NA,4,4,MOD
255,10/6/2023,13:40:00,NA,2,2,MOD
257,11/6/2023,14:20:00,NA,4,4,MOD
260,12/6/2023,15:05:00,NA,2,2,MOD
261,13/6/2023,14:05:00,NA,4,4,MOD
263,14/6/2023,14:45:00,NA,4,4,MOD
266,16/6/2023,14:30:00,NA,3,3,MOD
267,17/6/2023,13:35:00,NA,1,1,MOD
268,17/6/2023,15:10:00,NA,1,1,MOD
269,18/6/2023,14:15:00,NA,3,3,MOD
270,19/6/2023,14:55:00,NA,2,2,MOD
271,20/6/2023,13:55:00,NA,2,2,MOD
273,21/6/2023,14:40:00,NA,5,5,MOD
274,22/6/2023,13:40:00,NA,2,2,MOD
275,23/6/2023,14:20:00,NA,4,4,MOD
277,24/6/2023,15:00:00,NA,1,1,MOD
278,24/6/2023,15:05:00,NA,1,1,MOD
279,25/6/2023,14:05:00,NA,4,4,MOD
281,26/6/2023,14:45:00,NA,3,3,MOD
282,27/6/2023,13:50:00,NA,2,2,MOD
283,28/6/2023,14:30:00,NA,3,3,MOD
285,29/6/2023,13:35:00,NA,1,1,MOD
286,29/6/2023,15:10:00,NA,1,1,MOD
287,30/6/2023,14:15:00,NA,3,3,MOD
288,1/7/2023,14:55:00,NA,2,2,MOD
289,2/7/2023,13:55:00,NA,2,2,MOD
290,3/7/2023,14:35:00,NA,5,5,MOD
292,4/7/2023,13:40:00,NA,2,2,MOD
293,5/7/2023,14:20:00,NA,4,4,MOD
295,6/7/2023,15:00:00,NA,2,2,MOD
297,7/7/2023,14:05:00,NA,4,4,MOD
298,8/7/2023,14:45:00,NA,3,3,MOD
301,10/7/2023,14:30:00,NA,3,3,MOD
302,11/7/2023,13:30:00,NA,2,2,MOD
303,11/7/2023,15:10:00,NA,3,3,MOD
304,12/7/2023,14:10:00,NA,3,3,MOD
307,13/7/2023,14:55:00,NA,1,1,MOD
308,14/7/2023,13:55:00,NA,2,2,MOD
310,15/7/2023,14:35:00,NA,4,4,MOD
311,16/7/2023,13:40:00,NA,2,2,MOD
313,17/7/2023,14:20:00,NA,4,4,MOD
315,18/7/2023,15:00:00,NA,2,2,MOD
316,19/7/2023,14:05:00,NA,4,4,MOD
317,20/7/2023,14:45:00,NA,2,2,MOD
318,21/7/2023,13:45:00,NA,2,2,MOD
320,22/7/2023,14:30:00,NA,4,4,MOD
322,23/7/2023,15:10:00,NA,2,2,MOD
323,24/7/2023,14:10:00,NA,2,2,MOD
325,25/7/2023,14:50:00,NA,1,1,MOD
327,26/7/2023,13:55:00,NA,3,3,MOD
328,27/7/2023,14:35:00,NA,5,5,MOD
330,28/7/2023,13:40:00,NA,1,1,MOD
332,29/7/2023,14:20:00,NA,3,3,MOD
333,30/7/2023,15:00:00,NA,2,2,MOD
334,31/7/2023,14:00:00,NA,2,2,MOD
336,1/8/2023,14:45:00,NA,2,2,MOD
337,2/8/2023,13:45:00,NA,1,1,MOD
338,3/8/2023,14:25:00,NA,5,5,MOD
342,5/8/2023,14:10:00,NA,4,4,MOD
344,6/8/2023,14:50:00,NA,1,1,MOD
345,7/8/2023,13:55:00,NA,3,3,MOD
346,8/8/2023,14:35:00,NA,2,2,MOD
350,10/8/2023,14:20:00,NA,4,4,MOD
352,11/8/2023,15:00:00,NA,2,2,MOD
353,12/8/2023,14:00:00,NA,2,2,MOD
354,13/8/2023,14:40:00,NA,2,2,MOD
356,14/8/2023,13:45:00,NA,2,2,MOD
357,15/8/2023,14:25:00,NA,4,4,MOD
359,16/8/2023,15:05:00,NA,2,2,MOD
361,17/8/2023,14:10:00,NA,4,4,MOD
362,18/8/2023,14:50:00,NA,1,1,MOD
364,19/8/2023,13:55:00,NA,3,3,MOD
365,20/8/2023,14:35:00,NA,3,3,MOD
366,21/8/2023,13:35:00,NA,1,1,MOD
368,22/8/2023,14:15:00,NA,4,4,MOD
372,24/8/2023,14:00:00,NA,1,1,MOD
374,25/8/2023,14:40:00,NA,2,2,MOD
375,26/8/2023,13:45:00,NA,3,3,MOD
377,27/8/2023,14:25:00,NA,5,5,MOD
379,28/8/2023,15:05:00,NA,2,2,MOD
380,29/8/2023,14:10:00,NA,2,2,MOD
381,30/8/2023,14:50:00,NA,2,2,MOD
382,31/8/2023,13:50:00,NA,2,2,MOD
385,1/9/2023,14:35:00,NA,3,3,MOD
386,2/9/2023,13:35:00,NA,1,1,MOD
388,3/9/2023,14:15:00,NA,5,5,MOD
390,4/9/2023,14:55:00,NA,3,3,MOD
392,5/9/2023,14:00:00,NA,4,4,MOD
394,6/9/2023,14:40:00,NA,3,3,MOD
397,8/9/2023,14:25:00,NA,4,4,MOD
399,9/9/2023,15:05:00,NA,2,2,MOD
400,10/9/2023,14:05:00,NA,4,4,MOD
402,11/9/2023,14:50:00,NA,2,2,MOD
403,12/9/2023,13:50:00,NA,1,1,MOD
404,13/9/2023,14:30:00,NA,3,3,MOD
407,15/9/2023,14:15:00,NA,4,4,MOD
409,16/9/2023,14:55:00,NA,2,2,MOD
410,17/9/2023,14:00:00,NA,2,2,MOD
411,18/9/2023,14:40:00,NA,3,3,MOD
412,19/9/2023,13:40:00,NA,2,2,MOD
414,20/9/2023,14:25:00,NA,4,4,MOD
416,21/9/2023,15:05:00,NA,1,1,MOD
417,22/9/2023,14:05:00,NA,4,4,MOD
419,23/9/2023,14:45:00,NA,3,3,MOD
421,24/9/2023,13:50:00,NA,1,1,MOD
422,25/9/2023,14:30:00,NA,2,2,MOD
424,26/9/2023,13:35:00,NA,2,2,MOD
426,27/9/2023,14:15:00,NA,4,4,MOD
427,28/9/2023,14:55:00,NA,3,3,MOD
428,29/9/2023,13:55:00,NA,3,3,MOD
431,30/9/2023,14:40:00,NA,3,3,MOD
433,2/10/2023,14:20:00,NA,5,5,MOD
435,3/10/2023,15:00:00,NA,2,2,MOD
437,4/10/2023,14:05:00,NA,5,5,MOD
438,5/10/2023,14:45:00,NA,2,2,MOD
440,6/10/2023,13:50:00,NA,1,1,MOD
441,7/10/2023,14:30:00,NA,4,4,MOD
442,8/10/2023,13:30:00,NA,1,1,MOD
444,9/10/2023,14:10:00,NA,4,4,MOD
448,10/10/2023,14:55:00,NA,1,1,MOD
449,11/10/2023,13:55:00,NA,2,2,MOD
451,12/10/2023,14:35:00,NA,4,4,MOD
454,14/10/2023,14:20:00,NA,4,4,MOD
455,15/10/2023,15:00:00,NA,2,2,MOD
457,16/10/2023,14:05:00,NA,2,2,MOD
458,17/10/2023,14:45:00,NA,1,1,MOD
459,18/10/2023,13:45:00,NA,1,1,MOD
460,19/10/2023,14:25:00,NA,4,4,MOD
461,20/10/2023,13:30:00,NA,1,1,MOD
462,20/10/2023,15:05:00,NA,2,2,MOD
464,21/10/2023,14:10:00,NA,4,4,MOD
466,22/10/2023,14:50:00,NA,1,1,MOD
467,23/10/2023,13:55:00,NA,1,1,MOD
468,24/10/2023,14:35:00,NA,4,4,MOD
469,25/10/2023,13:35:00,NA,1,1,MOD
471,26/10/2023,14:15:00,NA,4,4,MOD
474,27/10/2023,15:00:00,NA,2,2,MOD
475,28/10/2023,14:00:00,NA,2,2,MOD
477,29/10/2023,14:40:00,NA,2,2,MOD
478,30/10/2023,13:45:00,NA,2,2,MOD
479,31/10/2023,14:25:00,NA,4,4,MOD
480,1/11/2023,13:25:00,NA,2,2,MOD
481,1/11/2023,15:05:00,NA,2,2,MOD
483,2/11/2023,14:10:00,NA,3,3,MOD
485,3/11/2023,14:50:00,NA,3,3,MOD
486,4/11/2023,13:50:00,NA,2,2,MOD
487,5/11/2023,14:30:00,NA,4,4,MOD
488,6/11/2023,13:35:00,NA,2,2,MOD
490,7/11/2023,14:15:00,NA,4,4,MOD
494,9/11/2023,14:00:00,NA,1,1,MOD
495,10/11/2023,14:40:00,NA,2,2,MOD
496,11/11/2023,13:40:00,NA,1,1,MOD
497,12/11/2023,14:20:00,NA,4,4,MOD
502,14/11/2023,14:05:00,NA,3,3,MOD
504,15/11/2023,14:45:00,NA,2,2,MOD
506,16/11/2023,13:50:00,NA,1,1,MOD
507,17/11/2023,14:30:00,NA,4,4,MOD
508,18/11/2023,13:30:00,NA,2,2,MOD
510,19/11/2023,14:10:00,NA,4,4,MOD
514,20/11/2023,14:55:00,NA,2,2,MOD
515,21/11/2023,13:55:00,NA,3,3,MOD
517,22/11/2023,14:35:00,NA,4,4,MOD
520,24/11/2023,14:20:00,0.408,4,3,MOD
522,25/11/2023,15:00:00,NA,2,2,MOD
523,26/11/2023,14:00:00,NA,4,4,MOD
526,27/11/2023,14:45:00,NA,1,1,MOD
527,28/11/2023,13:45:00,NA,1,1,MOD
529,29/11/2023,14:25:00,NA,4,4,MOD
533,1/12/2023,14:10:00,NA,3,3,MOD
535,3/12/2023,13:50:00,NA,3,3,MOD
538,4/12/2023,14:35:00,NA,1,1,MOD
540,6/12/2023,14:15:00,NA,4,4,MOD
542,7/12/2023,14:55:00,0.069,2,1,MOD
543,8/12/2023,14:00:00,NA,4,4,MOD
544,9/12/2023,14:40:00,NA,3,3,MOD
545,10/12/2023,13:40:00,NA,1,1,MOD
548,11/12/2023,14:25:00,NA,4,4,MOD
549,12/12/2023,13:25:00,0.258,2,0,MOD
550,12/12/2023,15:05:00,0.082,3,0,MOD
551,13/12/2023,14:05:00,0.413,3,2,MOD
553,14/12/2023,14:45:00,NA,1,1,MOD
554,15/12/2023,13:50:00,NA,3,3,MOD
555,16/12/2023,14:30:00,NA,3,3,MOD
559,18/12/2023,14:15:00,NA,4,4,MOD
561,19/12/2023,14:55:00,0.092,2,1,MOD
562,20/12/2023,13:55:00,NA,3,3,MOD
564,21/12/2023,14:35:00,NA,2,2,MOD
565,22/12/2023,13:40:00,0.31,3,2,MOD
566,23/12/2023,14:20:00,NA,5,5,MOD
569,25/12/2023,14:00:00,NA,3,3,MOD
571,26/12/2023,14:45:00,NA,2,2,MOD
572,27/12/2023,13:45:00,NA,2,2,MOD
574,28/12/2023,14:25:00,NA,2,2,MOD
575,29/12/2023,13:30:00,0.293,2,0,MOD
577,30/12/2023,14:10:00,NA,3,3,MOD
578,31/12/2023,14:50:00,0.086,2,1,MOD
579,1/1/2024,13:50:00,NA,3,3,MOD
582,2/1/2024,14:35:00,NA,4,4,MOD
584,4/1/2024,14:15:00,NA,4,4,MOD
586,5/1/2024,14:55:00,NA,1,1,MOD
587,6/1/2024,14:00:00,NA,3,3,MOD
588,7/1/2024,14:40:00,NA,4,4,MOD
589,8/1/2024,13:40:00,NA,2,2,MOD
590,9/1/2024,14:20:00,NA,4,4,MOD
592,10/1/2024,13:25:00,NA,1,1,MOD
594,11/1/2024,14:05:00,NA,3,3,MOD
596,12/1/2024,14:45:00,NA,3,3,MOD
597,13/1/2024,13:50:00,NA,2,2,MOD
598,14/1/2024,14:30:00,NA,2,2,MOD
601,16/1/2024,14:10:00,NA,3,3,MOD
604,17/1/2024,14:50:00,NA,1,1,MOD
606,18/1/2024,13:55:00,NA,3,3,MOD
607,19/1/2024,14:35:00,NA,2,2,MOD
610,21/1/2024,14:20:00,0.363,4,3,MOD
612,22/1/2024,15:00:00,0.01,1,0,MOD
613,23/1/2024,14:00:00,NA,2,2,MOD
615,24/1/2024,14:40:00,0.105,2,1,MOD
617,25/1/2024,13:45:00,NA,2,2,MOD
618,26/1/2024,14:25:00,NA,4,4,MOD
623,28/1/2024,14:10:00,NA,4,4,MOD
625,29/1/2024,14:50:00,NA,2,2,MOD
626,30/1/2024,13:50:00,NA,2,2,MOD
628,31/1/2024,14:30:00,NA,5,5,MOD
631,2/2/2024,14:15:00,NA,4,4,MOD
634,4/2/2024,13:55:00,NA,4,4,MOD
636,5/2/2024,14:35:00,NA,3,3,MOD
639,7/2/2024,14:20:00,NA,4,4,MOD
641,8/2/2024,15:00:00,0.0755,2,0,MOD
642,9/2/2024,14:05:00,NA,4,4,MOD
643,10/2/2024,14:45:00,NA,3,3,MOD
644,11/2/2024,13:45:00,NA,2,2,MOD
645,12/2/2024,14:25:00,NA,3,3,MOD
649,14/2/2024,14:10:00,NA,4,4,MOD
650,15/2/2024,14:50:00,NA,2,2,MOD
652,16/2/2024,13:55:00,NA,3,3,MOD
653,17/2/2024,14:35:00,NA,2,2,MOD
655,19/2/2024,14:15:00,NA,4,4,MOD
656,20/2/2024,14:55:00,NA,1,1,MOD
657,21/2/2024,14:00:00,NA,4,4,MOD
658,22/2/2024,14:40:00,NA,3,3,MOD
659,23/2/2024,13:40:00,NA,1,1,MOD
660,24/2/2024,14:20:00,NA,4,4,MOD
662,25/2/2024,13:25:00,NA,1,1,MOD
664,26/2/2024,14:05:00,NA,3,3,MOD
666,27/2/2024,14:45:00,NA,1,1,MOD
668,28/2/2024,13:50:00,0.361,2,1,MOD
669,29/2/2024,14:30:00,NA,2,2,MOD
670,2/3/2024,14:10:00,NA,4,4,MOD
672,3/3/2024,14:50:00,NA,2,2,MOD
674,4/3/2024,13:55:00,NA,4,4,MOD
675,5/3/2024,14:35:00,0.096,4,3,MOD
676,6/3/2024,13:35:00,NA,1,1,MOD
677,6/3/2024,13:40:00,0.287,1,0,MOD
679,7/3/2024,14:20:00,NA,4,4,MOD
681,8/3/2024,15:00:00,0.013,1,0,MOD
682,9/3/2024,14:00:00,NA,3,3,MOD
684,10/3/2024,14:40:00,0.069,2,1,MOD
685,11/3/2024,13:45:00,NA,2,2,MOD
686,12/3/2024,14:25:00,NA,4,4,MOD
687,13/3/2024,13:25:00,NA,2,2,MOD
689,14/3/2024,14:05:00,0.219,3,2,MOD
692,15/3/2024,14:45:00,0.058,3,2,MOD
694,16/3/2024,13:50:00,NA,3,3,MOD
695,17/3/2024,14:30:00,0.106,3,2,MOD
698,19/3/2024,14:15:00,NA,4,4,MOD
700,20/3/2024,14:55:00,NA,2,2,MOD
701,21/3/2024,13:55:00,NA,2,2,MOD
703,22/3/2024,14:35:00,NA,2,2,MOD
704,23/3/2024,13:40:00,NA,1,1,MOD
705,24/3/2024,14:20:00,NA,4,4,MOD
708,26/3/2024,14:00:00,0.254,4,3,MOD
712,27/3/2024,14:45:00,NA,3,3,MOD
713,28/3/2024,13:45:00,NA,3,3,MOD
715,29/3/2024,14:25:00,NA,1,1,MOD
717,30/3/2024,13:30:00,NA,1,1,MOD
719,31/3/2024,14:10:00,NA,4,4,MOD
721,1/4/2024,14:50:00,NA,3,3,MOD
722,2/4/2024,13:50:00,NA,2,2,MOD
724,3/4/2024,14:30:00,NA,2,2,MOD
726,5/4/2024,14:15:00,NA,4,4,MOD
729,7/4/2024,13:55:00,0.222,2,1,MOD
732,8/4/2024,14:35:00,NA,2,2,MOD
734,9/4/2024,13:40:00,NA,1,1,MOD
735,10/4/2024,14:20:00,NA,4,4,MOD
739,12/4/2024,14:05:00,NA,4,4,MOD
742,14/4/2024,13:45:00,NA,4,4,MOD
744,15/4/2024,14:25:00,NA,5,5,MOD
745,16/4/2024,13:30:00,NA,1,1,MOD
747,17/4/2024,14:10:00,NA,4,4,MOD
749,18/4/2024,14:50:00,NA,1,1,MOD
750,19/4/2024,13:50:00,NA,2,2,MOD
752,20/4/2024,14:30:00,NA,2,2,MOD
754,21/4/2024,13:35:00,NA,2,2,MOD
755,22/4/2024,14:15:00,NA,3,3,MOD
760,24/4/2024,14:00:00,NA,5,5,MOD
762,25/4/2024,14:40:00,NA,1,1,MOD
763,26/4/2024,13:40:00,NA,3,3,MOD
765,27/4/2024,14:20:00,NA,4,4,MOD
767,28/4/2024,13:25:00,NA,2,2,MOD
769,29/4/2024,14:05:00,NA,4,4,MOD
771,30/4/2024,14:45:00,NA,2,2,MOD
772,1/5/2024,13:45:00,NA,3,3,MOD
774,2/5/2024,14:25:00,NA,4,4,MOD
775,3/5/2024,13:30:00,NA,2,2,MOD
777,4/5/2024,14:10:00,NA,4,4,MOD
780,6/5/2024,13:50:00,NA,2,2,MOD
782,7/5/2024,14:30:00,NA,2,2,MOD
784,8/5/2024,13:35:00,NA,3,3,MOD
785,9/5/2024,14:15:00,NA,4,4,MOD
786,10/5/2024,13:15:00,NA,2,2,MOD
788,13/5/2024,13:40:00,NA,2,2,MOD
789,14/5/2024,14:20:00,NA,3,3,MOD
791,15/5/2024,13:25:00,NA,1,1,MOD
794,16/5/2024,14:05:00,NA,4,4,MOD
796,17/5/2024,14:45:00,NA,2,2,MOD
797,18/5/2024,13:45:00,NA,3,3,MOD
799,19/5/2024,14:25:00,NA,4,4,MOD
801,20/5/2024,13:30:00,NA,1,1,MOD
803,21/5/2024,14:10:00,NA,4,4,MOD
805,22/5/2024,14:50:00,NA,1,1,MOD
806,23/5/2024,13:50:00,NA,2,2,MOD
808,24/5/2024,14:30:00,NA,3,3,MOD
809,25/5/2024,13:35:00,NA,2,2,MOD
810,26/5/2024,14:15:00,NA,4,4,MOD
811,27/5/2024,13:15:00,NA,1,1,MOD
813,28/5/2024,13:55:00,NA,4,4,MOD
815,29/5/2024,14:35:00,NA,1,1,MOD
816,30/5/2024,13:40:00,NA,1,1,MOD
817,31/5/2024,14:20:00,NA,5,5,MOD
818,1/6/2024,13:20:00,NA,2,2,MOD
820,2/6/2024,14:00:00,NA,3,3,MOD
822,3/6/2024,14:40:00,NA,2,2,MOD
824,4/6/2024,13:45:00,NA,2,2,MOD
825,5/6/2024,14:25:00,NA,3,3,MOD
826,6/6/2024,13:25:00,NA,2,2,MOD
827,7/6/2024,14:05:00,NA,3,3,MOD
831,9/6/2024,13:50:00,NA,2,2,MOD
832,10/6/2024,14:30:00,NA,2,2,MOD
833,11/6/2024,13:30:00,NA,2,2,MOD
834,12/6/2024,14:10:00,NA,3,3,MOD
836,13/6/2024,13:15:00,NA,3,3,MOD
