,dia,hora,AOD,n,null,tipo
901,30/11/2019,20:15:00,NA,2,2,MYD
853,30/11/2019,17:10:00,NA,3,3,MOD
903,1/12/2019,19:20:00,0.121,2,1,MYD
857,1/12/2019,17:50:00,0.082,2,0,MOD
859,2/12/2019,16:55:00,NA,3,3,MOD
456,2/12/2019,20:05:00,0.256,4,2,MYD
864,3/12/2019,17:40:00,0.163,1,0,MOD
865,4/12/2019,16:45:00,0.227,3,2,MOD
459,4/12/2019,19:50:00,0.252,4,2,MYD
910,5/12/2019,20:35:00,0.324,2,1,MYD
868,5/12/2019,17:25:00,0.201,3,0,MOD
870,6/12/2019,16:30:00,NA,1,1,MOD
460,6/12/2019,19:40:00,0.098,3,0,MYD
911,7/12/2019,20:20:00,0.274,3,1,MYD
684,7/12/2019,17:15:00,0.247,4,3,MOD
912,8/12/2019,19:25:00,0.268,2,1,MYD
687,9/12/2019,17:00:00,NA,4,4,MOD
461,9/12/2019,20:10:00,0.3,4,3,MYD
462,10/12/2019,19:15:00,NA,2,2,MYD
915,11/12/2019,19:55:00,0.7985,3,1,MYD
690,11/12/2019,16:50:00,NA,2,2,MOD
692,12/12/2019,17:35:00,0.2405,2,0,MOD
464,12/12/2019,20:40:00,NA,2,2,MYD
918,13/12/2019,19:45:00,0.26267,4,1,MYD
694,13/12/2019,16:40:00,0.236,2,1,MOD
920,14/12/2019,20:30:00,0.226,2,1,MYD
695,14/12/2019,17:20:00,0.19,4,2,MOD
921,15/12/2019,19:35:00,0.3035,3,1,MYD
923,16/12/2019,20:15:00,NA,1,1,MYD
698,16/12/2019,17:10:00,0.323,4,2,MOD
924,17/12/2019,19:20:00,NA,2,2,MYD
699,17/12/2019,17:50:00,NA,2,2,MOD
927,18/12/2019,20:05:00,0.65367,4,1,MYD
700,18/12/2019,16:55:00,NA,1,1,MOD
701,18/12/2019,16:55:00,NA,1,1,MOD
702,19/12/2019,17:40:00,NA,1,1,MOD
931,20/12/2019,19:50:00,NA,3,3,MYD
703,20/12/2019,16:45:00,NA,3,3,MOD
705,21/12/2019,17:25:00,NA,3,3,MOD
467,21/12/2019,20:35:00,NA,2,2,MYD
933,22/12/2019,19:40:00,NA,2,2,MYD
706,22/12/2019,16:30:00,NA,2,2,MOD
935,23/12/2019,20:20:00,NA,3,3,MYD
708,23/12/2019,17:15:00,0.36,5,4,MOD
468,24/12/2019,19:25:00,0.111,2,1,MYD
937,25/12/2019,20:10:00,0.30433,4,1,MYD
711,25/12/2019,17:00:00,0.3185,5,3,MOD
939,26/12/2019,19:15:00,NA,3,3,MYD
713,26/12/2019,17:45:00,0.129,1,0,MOD
714,27/12/2019,16:50:00,0.42,2,0,MOD
469,27/12/2019,19:55:00,0.63,5,3,MYD
943,28/12/2019,20:40:00,NA,2,2,MYD
716,28/12/2019,17:35:00,0.419,2,1,MOD
945,29/12/2019,19:45:00,NA,4,4,MYD
718,29/12/2019,16:40:00,NA,2,2,MOD
948,30/12/2019,20:30:00,NA,1,1,MYD
720,30/12/2019,17:20:00,0.175,4,3,MOD
950,31/12/2019,19:35:00,0.133,2,0,MYD
1,1/1/2020,20:15:00,NA,2,2,MYD
1,1/1/2020,17:10:00,0.2385,4,2,MOD
3,2/1/2020,19:20:00,NA,1,1,MYD
5,2/1/2020,17:50:00,NA,3,3,MOD
7,3/1/2020,20:05:00,NA,4,4,MYD
7,3/1/2020,16:55:00,NA,5,5,MOD
12,4/1/2020,17:40:00,NA,2,2,MOD
11,5/1/2020,19:50:00,0.135,4,1,MYD
13,5/1/2020,16:45:00,NA,2,2,MOD
16,6/1/2020,20:35:00,0.307,2,1,MYD
16,6/1/2020,17:25:00,0.2025,4,2,MOD
18,7/1/2020,19:40:00,NA,4,4,MYD
18,7/1/2020,16:30:00,0.209,1,0,MOD
21,8/1/2020,20:20:00,NA,1,1,MYD
22,8/1/2020,17:15:00,0.292,3,2,MOD
22,9/1/2020,19:25:00,0.123,2,1,MYD
26,10/1/2020,20:10:00,0.23967,4,1,MYD
26,10/1/2020,17:00:00,0.273,3,1,MOD
28,11/1/2020,19:15:00,NA,2,2,MYD
31,11/1/2020,17:45:00,0.13,1,0,MOD
31,12/1/2020,19:55:00,0.28225,5,1,MYD
33,12/1/2020,16:50:00,NA,1,1,MOD
38,13/1/2020,17:35:00,0.2315,3,1,MOD
37,14/1/2020,19:45:00,0.19167,3,0,MYD
40,14/1/2020,16:40:00,0.268,2,1,MOD
41,15/1/2020,20:30:00,0.383,3,2,MYD
43,15/1/2020,17:20:00,0.2865,4,2,MOD
43,16/1/2020,19:35:00,NA,2,2,MYD
45,17/1/2020,20:15:00,NA,2,2,MYD
48,17/1/2020,17:10:00,0.3395,3,1,MOD
47,18/1/2020,19:20:00,NA,1,1,MYD
51,19/1/2020,20:05:00,NA,4,4,MYD
54,19/1/2020,16:55:00,NA,4,4,MOD
59,20/1/2020,17:40:00,NA,3,3,MOD
55,21/1/2020,19:50:00,0.259,4,3,MYD
60,21/1/2020,16:45:00,NA,1,1,MOD
60,22/1/2020,20:35:00,NA,1,1,MYD
63,22/1/2020,17:25:00,NA,2,2,MOD
62,23/1/2020,19:40:00,NA,4,4,MYD
65,24/1/2020,20:20:00,NA,1,1,MYD
69,24/1/2020,17:15:00,NA,4,4,MOD
67,25/1/2020,19:25:00,NA,2,2,MYD
73,25/1/2020,18:00:00,NA,2,2,MOD
71,26/1/2020,20:10:00,NA,2,2,MYD
75,26/1/2020,17:05:00,NA,2,2,MOD
73,27/1/2020,19:15:00,NA,3,3,MYD
79,27/1/2020,17:45:00,0.1125,3,1,MOD
76,28/1/2020,19:55:00,NA,5,5,MYD
81,28/1/2020,16:50:00,NA,1,1,MOD
86,29/1/2020,17:35:00,0.124,1,0,MOD
82,30/1/2020,19:45:00,NA,3,3,MYD
88,30/1/2020,16:40:00,NA,1,1,MOD
86,31/1/2020,20:30:00,NA,1,1,MYD
91,31/1/2020,17:20:00,0.185,4,3,MOD
88,1/2/2020,19:35:00,NA,1,1,MYD
91,2/2/2020,20:15:00,NA,2,2,MYD
96,2/2/2020,17:10:00,1.284,3,2,MOD
93,3/2/2020,19:20:00,NA,1,1,MYD
97,4/2/2020,20:05:00,NA,4,4,MYD
102,4/2/2020,16:55:00,NA,1,1,MOD
107,5/2/2020,17:40:00,NA,3,3,MOD
101,6/2/2020,19:50:00,NA,4,4,MYD
109,6/2/2020,16:45:00,NA,2,2,MOD
106,7/2/2020,20:35:00,NA,1,1,MYD
112,7/2/2020,17:25:00,NA,2,2,MOD
108,8/2/2020,19:40:00,0.58833,3,0,MYD
111,9/2/2020,20:20:00,0.301,3,2,MYD
118,9/2/2020,17:15:00,0.17267,4,1,MOD
113,10/2/2020,19:25:00,0.24,1,0,MYD
122,10/2/2020,18:00:00,0.085,1,0,MOD
117,11/2/2020,20:10:00,0.544,3,1,MYD
124,11/2/2020,17:05:00,0.335,4,2,MOD
119,12/2/2020,19:15:00,0.145,2,1,MYD
128,12/2/2020,17:45:00,0.162,2,0,MOD
122,13/2/2020,19:55:00,NA,4,4,MYD
130,13/2/2020,16:50:00,0.3655,2,0,MOD
135,14/2/2020,17:35:00,0.49,2,1,MOD
127,15/2/2020,19:45:00,0.54,4,1,MYD
137,15/2/2020,16:40:00,0.491,2,1,MOD
131,16/2/2020,20:30:00,NA,1,1,MYD
140,16/2/2020,17:20:00,0.174,4,3,MOD
133,17/2/2020,19:35:00,0.1195,2,0,MYD
136,18/2/2020,20:15:00,0.356,4,3,MYD
146,18/2/2020,17:10:00,NA,4,4,MOD
138,19/2/2020,19:20:00,0.183,3,2,MYD
142,20/2/2020,20:05:00,0.193,4,3,MYD
151,20/2/2020,16:55:00,NA,4,4,MOD
156,21/2/2020,17:40:00,NA,1,1,MOD
147,22/2/2020,19:50:00,0.274,4,2,MYD
158,22/2/2020,16:45:00,NA,1,1,MOD
161,23/2/2020,17:30:00,0.329,1,0,MOD
153,24/2/2020,19:40:00,0.198,1,0,MYD
162,24/2/2020,16:30:00,NA,2,2,MOD
156,25/2/2020,20:20:00,NA,1,1,MYD
166,25/2/2020,17:15:00,0.233,4,3,MOD
158,26/2/2020,19:25:00,0.606,1,0,MYD
162,27/2/2020,20:10:00,0.5165,3,1,MYD
172,27/2/2020,17:05:00,NA,2,2,MOD
164,28/2/2020,19:15:00,NA,2,2,MYD
176,28/2/2020,17:45:00,0.218,2,0,MOD
167,29/2/2020,19:55:00,NA,4,4,MYD
178,29/2/2020,16:50:00,NA,2,2,MOD
183,1/3/2020,17:35:00,0.181,2,0,MOD
173,2/3/2020,19:45:00,NA,2,2,MYD
177,3/3/2020,20:30:00,NA,3,3,MYD
187,3/3/2020,17:20:00,0.165,4,3,MOD
179,4/3/2020,19:35:00,0.145,2,0,MYD
182,5/3/2020,20:15:00,NA,1,1,MYD
193,5/3/2020,17:10:00,0.566,3,2,MOD
184,6/3/2020,19:20:00,NA,1,1,MYD
188,7/3/2020,20:05:00,NA,4,4,MYD
198,7/3/2020,16:55:00,0.73533,4,1,MOD
203,8/3/2020,17:40:00,0.176,2,1,MOD
193,9/3/2020,19:50:00,0.37,4,3,MYD
205,9/3/2020,16:45:00,0.398,2,1,MOD
197,10/3/2020,20:35:00,NA,2,2,MYD
208,10/3/2020,17:30:00,NA,1,1,MOD
199,11/3/2020,19:40:00,NA,3,3,MYD
202,12/3/2020,20:20:00,NA,2,2,MYD
213,12/3/2020,17:15:00,NA,4,4,MOD
204,13/3/2020,19:25:00,NA,3,3,MYD
217,13/3/2020,18:00:00,0.175,2,1,MOD
208,14/3/2020,20:10:00,NA,2,2,MYD
219,14/3/2020,17:05:00,NA,2,2,MOD
210,15/3/2020,19:15:00,0.231,3,1,MYD
223,15/3/2020,17:45:00,0.109,2,0,MOD
213,16/3/2020,19:55:00,NA,4,4,MYD
225,16/3/2020,16:50:00,NA,1,1,MOD
230,17/3/2020,17:35:00,0.23233,4,1,MOD
219,18/3/2020,19:45:00,0.36,3,2,MYD
232,18/3/2020,16:40:00,0.5,2,1,MOD
223,19/3/2020,20:30:00,NA,1,1,MYD
235,19/3/2020,17:20:00,0.429,4,3,MOD
225,20/3/2020,19:35:00,NA,1,1,MYD
228,21/3/2020,20:15:00,0.666,3,1,MYD
241,21/3/2020,17:10:00,0.5375,4,2,MOD
230,22/3/2020,19:20:00,0.318,1,0,MYD
244,22/3/2020,17:50:00,0.13733,3,0,MOD
234,23/3/2020,20:05:00,0.4,4,2,MYD
246,23/3/2020,16:55:00,0.515,3,2,MOD
251,24/3/2020,17:40:00,0.142,1,0,MOD
239,25/3/2020,19:50:00,0.30067,3,0,MYD
253,25/3/2020,16:45:00,NA,1,1,MOD
243,26/3/2020,20:35:00,0.4125,2,0,MYD
256,26/3/2020,17:25:00,0.2605,4,2,MOD
245,27/3/2020,19:40:00,0.333,2,1,MYD
248,28/3/2020,20:20:00,0.458,2,1,MYD
262,28/3/2020,17:15:00,0.486,4,3,MOD
250,29/3/2020,19:25:00,0.598,3,1,MYD
254,30/3/2020,20:10:00,0.544,2,0,MYD
268,30/3/2020,17:05:00,NA,4,4,MOD
256,31/3/2020,19:15:00,0.323,2,1,MYD
272,31/3/2020,17:45:00,0.193,1,0,MOD
259,1/4/2020,19:55:00,0.488,4,3,MYD
274,1/4/2020,16:50:00,0.504,1,0,MOD
279,2/4/2020,17:35:00,0.53167,3,0,MOD
265,3/4/2020,19:45:00,0.864,2,1,MYD
284,4/4/2020,17:20:00,0.59467,4,1,MOD
271,5/4/2020,19:35:00,NA,2,2,MYD
274,6/4/2020,20:15:00,NA,4,4,MYD
290,6/4/2020,17:10:00,NA,4,4,MOD
276,7/4/2020,19:20:00,NA,2,2,MYD
280,8/4/2020,20:05:00,NA,4,4,MYD
295,8/4/2020,16:55:00,NA,2,2,MOD
300,9/4/2020,17:40:00,0.54,1,0,MOD
285,10/4/2020,19:50:00,NA,4,4,MYD
302,10/4/2020,16:45:00,0.4265,2,0,MOD
289,11/4/2020,20:35:00,NA,2,2,MYD
305,11/4/2020,17:25:00,0.409,2,1,MOD
291,12/4/2020,19:40:00,0.2825,3,1,MYD
307,12/4/2020,16:30:00,NA,3,3,MOD
294,13/4/2020,20:20:00,NA,2,2,MYD
311,13/4/2020,17:15:00,0.4365,4,2,MOD
296,14/4/2020,19:25:00,0.4635,2,0,MYD
314,14/4/2020,18:00:00,0.166,1,0,MOD
300,15/4/2020,20:10:00,NA,4,4,MYD
316,15/4/2020,17:05:00,0.731,2,1,MOD
302,16/4/2020,19:15:00,NA,1,1,MYD
320,16/4/2020,17:45:00,0.585,1,0,MOD
305,17/4/2020,19:55:00,1.0405,5,3,MYD
322,17/4/2020,16:50:00,NA,2,2,MOD
327,18/4/2020,17:35:00,0.567,2,1,MOD
311,19/4/2020,19:45:00,NA,2,2,MYD
329,19/4/2020,16:40:00,0.794,2,0,MOD
332,20/4/2020,17:20:00,0.61,4,3,MOD
317,21/4/2020,19:35:00,NA,1,1,MYD
320,22/4/2020,20:15:00,NA,4,4,MYD
337,22/4/2020,17:10:00,0.6395,4,2,MOD
322,23/4/2020,19:20:00,NA,1,1,MYD
341,23/4/2020,17:50:00,0.51,1,0,MOD
326,24/4/2020,20:05:00,NA,4,4,MYD
343,24/4/2020,16:55:00,NA,2,2,MOD
348,25/4/2020,17:40:00,0.774,2,1,MOD
331,26/4/2020,19:50:00,NA,4,4,MYD
335,27/4/2020,20:35:00,0.346,2,1,MYD
353,27/4/2020,17:25:00,0.344,4,3,MOD
337,28/4/2020,19:40:00,NA,2,2,MYD
340,29/4/2020,20:20:00,NA,1,1,MYD
359,29/4/2020,17:15:00,0.94375,4,0,MOD
342,30/4/2020,19:25:00,NA,2,2,MYD
346,1/5/2020,20:10:00,NA,3,3,MYD
365,1/5/2020,17:05:00,0.6365,3,1,MOD
348,2/5/2020,19:15:00,NA,2,2,MYD
369,2/5/2020,17:45:00,0.38267,3,0,MOD
351,3/5/2020,19:55:00,NA,4,4,MYD
371,3/5/2020,16:50:00,NA,3,3,MOD
375,4/5/2020,17:35:00,NA,3,3,MOD
356,5/5/2020,19:45:00,NA,2,2,MYD
380,6/5/2020,17:20:00,NA,4,4,MOD
362,7/5/2020,19:35:00,NA,1,1,MYD
365,8/5/2020,20:15:00,NA,1,1,MYD
385,8/5/2020,17:10:00,NA,4,4,MOD
367,9/5/2020,19:20:00,NA,2,2,MYD
371,10/5/2020,20:05:00,NA,4,4,MYD
391,10/5/2020,16:55:00,NA,1,1,MOD
396,11/5/2020,17:40:00,NA,3,3,MOD
375,12/5/2020,19:50:00,NA,4,4,MYD
398,12/5/2020,16:45:00,NA,2,2,MOD
379,13/5/2020,20:35:00,NA,2,2,MYD
401,13/5/2020,17:25:00,0.497,4,3,MOD
381,14/5/2020,19:40:00,NA,2,2,MYD
384,15/5/2020,20:20:00,NA,1,1,MYD
407,15/5/2020,17:15:00,0.768,4,3,MOD
386,16/5/2020,19:25:00,NA,1,1,MYD
390,17/5/2020,20:10:00,NA,4,4,MYD
413,17/5/2020,17:05:00,NA,3,3,MOD
392,18/5/2020,19:15:00,NA,2,2,MYD
417,18/5/2020,17:45:00,NA,1,1,MOD
395,19/5/2020,19:55:00,NA,4,4,MYD
419,19/5/2020,16:50:00,0.413,1,0,MOD
423,20/5/2020,17:35:00,0.7595,4,0,MOD
400,21/5/2020,19:45:00,NA,4,4,MYD
425,21/5/2020,16:40:00,1.0935,2,0,MOD
404,22/5/2020,20:30:00,NA,1,1,MYD
428,22/5/2020,17:20:00,0.634,4,1,MOD
406,23/5/2020,19:35:00,NA,2,2,MYD
409,24/5/2020,20:15:00,NA,2,2,MYD
433,24/5/2020,17:10:00,0.831,3,2,MOD
411,25/5/2020,19:20:00,0.431,2,0,MYD
437,25/5/2020,17:50:00,0.191,1,0,MOD
415,26/5/2020,20:05:00,0.506,5,3,MYD
439,26/5/2020,16:55:00,0.584,2,0,MOD
444,27/5/2020,17:40:00,1.10367,3,0,MOD
419,28/5/2020,19:50:00,NA,4,4,MYD
445,28/5/2020,16:45:00,0.88367,3,0,MOD
423,29/5/2020,20:35:00,NA,2,2,MYD
448,29/5/2020,17:25:00,NA,3,3,MOD
425,30/5/2020,19:40:00,NA,3,3,MYD
450,30/5/2020,16:30:00,NA,2,2,MOD
428,31/5/2020,20:20:00,NA,2,2,MYD
454,31/5/2020,17:15:00,0.72933,4,1,MOD
430,1/6/2020,19:25:00,NA,1,1,MYD
434,2/6/2020,20:10:00,NA,2,2,MYD
460,2/6/2020,17:05:00,0.5775,4,2,MOD
436,3/6/2020,19:15:00,NA,1,1,MYD
464,3/6/2020,17:45:00,NA,2,2,MOD
439,4/6/2020,19:55:00,NA,4,4,MYD
466,4/6/2020,16:50:00,NA,1,1,MOD
470,5/6/2020,17:35:00,NA,2,2,MOD
444,6/6/2020,19:45:00,NA,3,3,MYD
472,6/6/2020,16:40:00,0.611,3,2,MOD
448,7/6/2020,20:30:00,NA,1,1,MYD
475,7/6/2020,17:20:00,NA,4,4,MOD
450,8/6/2020,19:35:00,NA,1,1,MYD
453,9/6/2020,20:15:00,NA,2,2,MYD
480,9/6/2020,17:10:00,NA,3,3,MOD
455,10/6/2020,19:20:00,NA,1,1,MYD
484,10/6/2020,17:50:00,NA,2,2,MOD
459,11/6/2020,20:05:00,NA,4,4,MYD
486,11/6/2020,16:55:00,NA,3,3,MOD
491,12/6/2020,17:40:00,NA,2,2,MOD
463,13/6/2020,19:50:00,NA,4,4,MYD
492,13/6/2020,16:45:00,NA,2,2,MOD
467,14/6/2020,20:35:00,NA,2,2,MYD
495,14/6/2020,17:25:00,NA,3,3,MOD
469,15/6/2020,19:40:00,0.22767,3,0,MYD
497,15/6/2020,16:30:00,0.475,2,1,MOD
472,16/6/2020,20:20:00,NA,2,2,MYD
501,16/6/2020,17:15:00,0.5535,4,2,MOD
478,18/6/2020,20:10:00,NA,3,3,MYD
789,18/6/2020,17:05:00,0.58,4,3,MOD
480,19/6/2020,19:15:00,NA,1,1,MYD
510,19/6/2020,17:45:00,0.189,2,1,MOD
483,20/6/2020,19:55:00,NA,3,3,MYD
512,20/6/2020,16:50:00,NA,3,3,MOD
516,21/6/2020,17:35:00,NA,2,2,MOD
488,22/6/2020,19:45:00,NA,3,3,MYD
518,22/6/2020,16:40:00,NA,2,2,MOD
492,23/6/2020,20:30:00,NA,3,3,MYD
521,23/6/2020,17:20:00,NA,4,4,MOD
494,24/6/2020,19:35:00,NA,3,3,MYD
497,25/6/2020,20:15:00,NA,1,1,MYD
526,25/6/2020,17:10:00,NA,4,4,MOD
499,26/6/2020,19:20:00,NA,1,1,MYD
530,26/6/2020,17:50:00,NA,3,3,MOD
503,27/6/2020,20:05:00,NA,4,4,MYD
532,27/6/2020,16:55:00,0.832,2,1,MOD
537,28/6/2020,17:40:00,NA,2,2,MOD
507,29/6/2020,19:50:00,NA,3,3,MYD
538,29/6/2020,16:45:00,NA,3,3,MOD
512,30/6/2020,20:35:00,NA,2,2,MYD
541,30/6/2020,17:25:00,NA,4,4,MOD
514,1/7/2020,19:40:00,NA,2,2,MYD
543,1/7/2020,16:30:00,NA,3,3,MOD
517,2/7/2020,20:20:00,NA,2,2,MYD
547,2/7/2020,17:15:00,NA,4,4,MOD
519,3/7/2020,19:25:00,NA,1,1,MYD
523,4/7/2020,20:10:00,NA,5,5,MYD
553,4/7/2020,17:05:00,NA,2,2,MOD
525,5/7/2020,19:15:00,NA,1,1,MYD
557,5/7/2020,17:45:00,NA,2,2,MOD
528,6/7/2020,19:55:00,NA,4,4,MYD
559,6/7/2020,16:50:00,NA,3,3,MOD
532,7/7/2020,20:40:00,NA,2,2,MYD
563,7/7/2020,17:35:00,NA,3,3,MOD
534,8/7/2020,19:45:00,NA,2,2,MYD
565,8/7/2020,16:40:00,NA,1,1,MOD
538,9/7/2020,20:30:00,NA,3,3,MYD
568,9/7/2020,17:20:00,NA,4,4,MOD
540,10/7/2020,19:35:00,0.384,2,1,MYD
543,11/7/2020,20:15:00,NA,4,4,MYD
573,11/7/2020,17:10:00,NA,3,3,MOD
545,12/7/2020,19:20:00,NA,2,2,MYD
577,12/7/2020,17:50:00,0.192,3,2,MOD
549,13/7/2020,20:05:00,0.699,4,2,MYD
579,13/7/2020,16:55:00,0.496,3,2,MOD
584,14/7/2020,17:40:00,0.341,1,0,MOD
553,15/7/2020,19:50:00,NA,3,3,MYD
585,15/7/2020,16:45:00,NA,3,3,MOD
558,16/7/2020,20:35:00,NA,2,2,MYD
588,16/7/2020,17:25:00,NA,4,4,MOD
560,17/7/2020,19:40:00,NA,3,3,MYD
590,17/7/2020,16:30:00,0.255,3,1,MOD
563,18/7/2020,20:20:00,NA,4,4,MYD
594,18/7/2020,17:15:00,NA,4,4,MOD
565,19/7/2020,19:25:00,NA,2,2,MYD
569,20/7/2020,20:10:00,NA,4,4,MYD
600,20/7/2020,17:05:00,NA,2,2,MOD
571,21/7/2020,19:15:00,NA,2,2,MYD
604,21/7/2020,17:45:00,NA,1,1,MOD
574,22/7/2020,19:55:00,NA,4,4,MYD
606,22/7/2020,16:50:00,NA,3,3,MOD
577,23/7/2020,20:40:00,NA,2,2,MYD
610,23/7/2020,17:35:00,NA,4,4,MOD
579,24/7/2020,19:45:00,NA,3,3,MYD
612,24/7/2020,16:40:00,NA,2,2,MOD
583,25/7/2020,20:30:00,NA,2,2,MYD
615,25/7/2020,17:20:00,NA,4,4,MOD
585,26/7/2020,19:35:00,NA,3,3,MYD
588,27/7/2020,20:15:00,NA,4,4,MYD
620,27/7/2020,17:10:00,NA,4,4,MOD
590,28/7/2020,19:20:00,NA,2,2,MYD
624,28/7/2020,17:50:00,NA,1,1,MOD
594,29/7/2020,20:05:00,NA,4,4,MYD
626,29/7/2020,16:55:00,NA,3,3,MOD
631,30/7/2020,17:40:00,NA,2,2,MOD
598,31/7/2020,19:50:00,NA,5,5,MYD
632,31/7/2020,16:45:00,NA,2,2,MOD
603,1/8/2020,20:35:00,NA,2,2,MYD
635,1/8/2020,17:25:00,NA,5,5,MOD
605,2/8/2020,19:40:00,NA,3,3,MYD
637,2/8/2020,16:30:00,NA,2,2,MOD
608,3/8/2020,20:20:00,NA,1,1,MYD
641,3/8/2020,17:15:00,NA,4,4,MOD
610,4/8/2020,19:25:00,NA,3,3,MYD
614,5/8/2020,20:10:00,NA,4,4,MYD
647,5/8/2020,17:05:00,NA,2,2,MOD
616,6/8/2020,19:15:00,NA,3,3,MYD
651,6/8/2020,17:45:00,NA,2,2,MOD
619,7/8/2020,19:55:00,NA,4,4,MYD
653,7/8/2020,16:50:00,NA,1,1,MOD
622,8/8/2020,20:40:00,NA,2,2,MYD
657,8/8/2020,17:35:00,NA,3,3,MOD
624,9/8/2020,19:45:00,NA,2,2,MYD
659,9/8/2020,16:40:00,NA,3,3,MOD
628,10/8/2020,20:30:00,NA,1,1,MYD
662,10/8/2020,17:20:00,NA,4,4,MOD
630,11/8/2020,19:35:00,NA,1,1,MYD
633,12/8/2020,20:15:00,NA,2,2,MYD
667,12/8/2020,17:10:00,NA,4,4,MOD
635,13/8/2020,19:20:00,NA,2,2,MYD
671,13/8/2020,17:50:00,NA,3,3,MOD
639,14/8/2020,20:05:00,NA,4,4,MYD
673,14/8/2020,16:55:00,NA,2,2,MOD
678,15/8/2020,17:40:00,0.371,2,1,MOD
679,16/8/2020,16:45:00,NA,1,1,MOD
682,17/8/2020,17:25:00,NA,4,4,MOD
684,18/8/2020,16:30:00,NA,3,3,MOD
688,19/8/2020,17:15:00,NA,4,4,MOD
694,21/8/2020,17:05:00,NA,1,1,MOD
648,22/8/2020,19:15:00,NA,2,2,MYD
698,22/8/2020,17:45:00,NA,1,1,MOD
700,23/8/2020,16:50:00,NA,2,2,MOD
704,24/8/2020,17:35:00,NA,3,3,MOD
706,25/8/2020,16:40:00,NA,2,2,MOD
709,26/8/2020,17:20:00,NA,4,4,MOD
714,28/8/2020,17:10:00,NA,3,3,MOD
718,29/8/2020,17:50:00,NA,3,3,MOD
720,30/8/2020,16:55:00,1.034,4,3,MOD
725,31/8/2020,17:40:00,0.211,2,1,MOD
726,1/9/2020,16:45:00,NA,1,1,MOD
662,2/9/2020,20:35:00,NA,2,2,MYD
729,2/9/2020,17:25:00,NA,5,5,MOD
664,3/9/2020,19:40:00,NA,4,4,MYD
731,3/9/2020,16:30:00,0.355,2,1,MOD
667,4/9/2020,20:20:00,NA,1,1,MYD
735,4/9/2020,17:15:00,NA,4,4,MOD
669,5/9/2020,19:25:00,NA,3,3,MYD
673,6/9/2020,20:10:00,NA,2,2,MYD
741,6/9/2020,17:05:00,NA,2,2,MOD
675,7/9/2020,19:15:00,NA,1,1,MYD
745,7/9/2020,17:45:00,NA,1,1,MOD
678,8/9/2020,19:55:00,NA,3,3,MYD
747,8/9/2020,16:50:00,NA,1,1,MOD
751,9/9/2020,17:35:00,NA,2,2,MOD
683,10/9/2020,19:45:00,NA,3,3,MYD
753,10/9/2020,16:40:00,NA,2,2,MOD
687,11/9/2020,20:30:00,NA,1,1,MYD
756,11/9/2020,17:20:00,NA,4,4,MOD
689,12/9/2020,19:35:00,NA,2,2,MYD
692,13/9/2020,20:15:00,NA,2,2,MYD
761,13/9/2020,17:10:00,NA,2,2,MOD
694,14/9/2020,19:20:00,NA,2,2,MYD
765,14/9/2020,17:50:00,NA,2,2,MOD
698,15/9/2020,20:05:00,NA,4,4,MYD
767,15/9/2020,16:55:00,NA,2,2,MOD
772,16/9/2020,17:40:00,NA,2,2,MOD
702,17/9/2020,19:50:00,NA,5,5,MYD
706,18/9/2020,20:35:00,NA,2,2,MYD
776,18/9/2020,17:25:00,NA,4,4,MOD
708,19/9/2020,19:40:00,NA,3,3,MYD
778,19/9/2020,16:30:00,NA,2,2,MOD
711,20/9/2020,20:20:00,NA,3,3,MYD
782,20/9/2020,17:15:00,NA,4,4,MOD
713,21/9/2020,19:25:00,NA,2,2,MYD
717,22/9/2020,20:10:00,NA,3,3,MYD
788,22/9/2020,17:05:00,NA,2,2,MOD
719,23/9/2020,19:15:00,NA,2,2,MYD
792,23/9/2020,17:45:00,0.338,2,1,MOD
722,24/9/2020,19:55:00,NA,4,4,MYD
794,24/9/2020,16:50:00,NA,3,3,MOD
798,25/9/2020,17:35:00,NA,2,2,MOD
727,26/9/2020,19:45:00,NA,4,4,MYD
800,26/9/2020,16:40:00,NA,2,2,MOD
731,27/9/2020,20:30:00,NA,1,1,MYD
803,27/9/2020,17:20:00,0.478,5,4,MOD
733,28/9/2020,19:35:00,NA,2,2,MYD
736,29/9/2020,20:15:00,NA,4,4,MYD
808,29/9/2020,17:10:00,NA,4,4,MOD
738,30/9/2020,19:20:00,NA,3,3,MYD
812,30/9/2020,17:50:00,NA,2,2,MOD
742,1/10/2020,20:05:00,0.671,4,3,MYD
814,1/10/2020,16:55:00,NA,1,1,MOD
819,2/10/2020,17:40:00,0.181,2,1,MOD
746,3/10/2020,19:50:00,0.407,3,1,MYD
820,3/10/2020,16:45:00,NA,3,3,MOD
751,4/10/2020,20:35:00,NA,1,1,MYD
823,4/10/2020,17:25:00,NA,4,4,MOD
753,5/10/2020,19:40:00,0.31,4,1,MYD
825,5/10/2020,16:30:00,NA,1,1,MOD
756,6/10/2020,20:20:00,NA,3,3,MYD
829,6/10/2020,17:15:00,0.263,4,3,MOD
758,7/10/2020,19:25:00,0.222,1,0,MYD
762,8/10/2020,20:10:00,0.304,3,2,MYD
835,8/10/2020,17:05:00,NA,2,2,MOD
764,9/10/2020,19:15:00,NA,3,3,MYD
839,9/10/2020,17:45:00,NA,1,1,MOD
767,10/10/2020,19:55:00,NA,4,4,MYD
841,10/10/2020,16:50:00,NA,2,2,MOD
845,11/10/2020,17:35:00,NA,2,2,MOD
773,12/10/2020,19:45:00,NA,3,3,MYD
