,dia,hora,AOD,n,null,tipo
320,14/10/2019,14:50:00,NA,1,1,MOD
322,15/10/2019,13:55:00,NA,3,3,MOD
327,17/10/2019,13:40:00,NA,3,3,MOD
334,19/10/2019,13:30:00,NA,2,2,MOD
339,20/10/2019,14:10:00,NA,2,2,MOD
341,21/10/2019,13:15:00,NA,3,3,MOD
346,22/10/2019,14:00:00,NA,3,3,MOD
352,24/10/2019,13:45:00,NA,3,3,MOD
356,25/10/2019,14:30:00,NA,2,2,MOD
359,26/10/2019,13:35:00,0.548,3,2,MOD
365,27/10/2019,14:20:00,NA,2,2,MOD
367,28/10/2019,13:25:00,NA,2,2,MOD
371,29/10/2019,14:05:00,NA,4,4,MOD
374,30/10/2019,13:10:00,NA,1,1,MOD
376,30/10/2019,14:50:00,NA,2,2,MOD
378,1/11/2019,14:35:00,NA,2,2,MOD
381,3/11/2019,14:25:00,NA,2,2,MOD
386,7/11/2019,14:00:00,NA,4,4,MOD
391,10/11/2019,14:30:00,NA,2,2,MOD
397,16/11/2019,13:55:00,NA,4,4,MOD
402,21/11/2019,14:10:00,NA,2,2,MOD
406,23/11/2019,14:00:00,NA,4,4,MOD
407,24/11/2019,14:40:00,NA,3,3,MOD
411,30/11/2019,14:05:00,NA,3,3,MOD
412,2/12/2019,13:55:00,NA,4,4,MOD
423,7/12/2019,14:10:00,NA,3,3,MOD
432,12/12/2019,14:30:00,NA,1,1,MOD
433,13/12/2019,13:35:00,NA,1,1,MOD
448,25/12/2019,14:00:00,NA,4,4,MOD
449,26/12/2019,14:40:00,0.21,1,0,MOD
451,27/12/2019,13:45:00,0.524,3,2,MOD
454,28/12/2019,14:30:00,NA,1,1,MOD
5,1/1/2020,14:05:00,NA,4,4,MOD
6,1/1/2020,14:05:00,NA,4,4,MOD
15,2/1/2020,14:50:00,NA,2,2,MOD
16,2/1/2020,14:50:00,NA,2,2,MOD
21,3/1/2020,13:55:00,NA,4,4,MOD
22,3/1/2020,13:55:00,NA,4,4,MOD
27,4/1/2020,14:35:00,NA,1,1,MOD
28,4/1/2020,14:35:00,NA,1,1,MOD
33,5/1/2020,13:40:00,NA,2,2,MOD
34,5/1/2020,13:40:00,NA,2,2,MOD
43,6/1/2020,14:25:00,NA,1,1,MOD
44,6/1/2020,14:25:00,NA,1,1,MOD
47,7/1/2020,13:30:00,0.43733,3,0,MOD
48,7/1/2020,13:30:00,0.43733,3,0,MOD
57,8/1/2020,14:10:00,NA,3,3,MOD
58,8/1/2020,14:10:00,NA,3,3,MOD
63,9/1/2020,13:15:00,NA,1,1,MOD
64,9/1/2020,13:15:00,NA,1,1,MOD
73,10/1/2020,14:00:00,NA,4,4,MOD
74,10/1/2020,14:00:00,NA,4,4,MOD
79,11/1/2020,14:40:00,NA,3,3,MOD
80,11/1/2020,14:40:00,NA,3,3,MOD
85,12/1/2020,13:45:00,NA,3,3,MOD
86,12/1/2020,13:45:00,NA,3,3,MOD
93,13/1/2020,14:30:00,0.257,2,1,MOD
94,13/1/2020,14:30:00,0.257,2,1,MOD
99,14/1/2020,13:35:00,NA,3,3,MOD
100,14/1/2020,13:35:00,NA,3,3,MOD
111,15/1/2020,14:20:00,NA,3,3,MOD
112,15/1/2020,14:20:00,NA,3,3,MOD
114,16/1/2020,13:25:00,0.583,1,0,MOD
119,17/1/2020,14:05:00,NA,4,4,MOD
122,18/1/2020,13:10:00,0.473,1,0,MOD
124,18/1/2020,14:50:00,0.175,2,0,MOD
127,19/1/2020,13:55:00,0.61,4,2,MOD
130,20/1/2020,14:35:00,NA,1,1,MOD
133,21/1/2020,13:40:00,NA,4,4,MOD
138,22/1/2020,14:25:00,NA,5,5,MOD
140,23/1/2020,13:30:00,NA,2,2,MOD
145,24/1/2020,14:10:00,NA,3,3,MOD
147,25/1/2020,13:15:00,NA,3,3,MOD
153,26/1/2020,14:00:00,0.482,4,3,MOD
158,27/1/2020,14:45:00,0.103,2,0,MOD
160,28/1/2020,13:45:00,0.746,4,3,MOD
164,29/1/2020,14:30:00,NA,1,1,MOD
167,30/1/2020,13:35:00,NA,1,1,MOD
172,31/1/2020,14:20:00,0.024,3,2,MOD
174,1/2/2020,13:25:00,NA,3,3,MOD
179,2/2/2020,14:05:00,NA,5,5,MOD
184,3/2/2020,14:50:00,0.05,1,0,MOD
187,4/2/2020,13:55:00,0.554,5,4,MOD
190,5/2/2020,14:35:00,NA,2,2,MOD
193,6/2/2020,13:40:00,0.626,4,2,MOD
198,7/2/2020,14:25:00,NA,3,3,MOD
201,8/2/2020,13:30:00,NA,3,3,MOD
206,9/2/2020,14:10:00,NA,3,3,MOD
208,10/2/2020,13:15:00,NA,1,1,MOD
214,11/2/2020,14:00:00,NA,4,4,MOD
221,13/2/2020,13:50:00,NA,1,1,MOD
224,14/2/2020,14:30:00,NA,1,1,MOD
227,15/2/2020,13:35:00,NA,2,2,MOD
232,16/2/2020,14:20:00,NA,2,2,MOD
234,17/2/2020,13:25:00,NA,2,2,MOD
239,18/2/2020,14:05:00,NA,3,3,MOD
241,19/2/2020,13:10:00,0.2365,2,0,MOD
246,20/2/2020,13:55:00,NA,4,4,MOD
249,21/2/2020,14:35:00,NA,3,3,MOD
252,22/2/2020,13:40:00,0.485,4,3,MOD
257,23/2/2020,14:25:00,NA,2,2,MOD
259,24/2/2020,13:30:00,NA,2,2,MOD
264,25/2/2020,14:10:00,NA,2,2,MOD
266,26/2/2020,13:15:00,NA,2,2,MOD
272,27/2/2020,14:00:00,0.257,5,4,MOD
277,28/2/2020,14:45:00,0.111,1,0,MOD
280,29/2/2020,13:50:00,NA,4,4,MOD
283,1/3/2020,14:30:00,NA,2,2,MOD
286,2/3/2020,13:35:00,NA,5,5,MOD
291,3/3/2020,14:20:00,NA,3,3,MOD
293,4/3/2020,13:25:00,0.2935,3,1,MOD
298,5/3/2020,14:05:00,NA,4,4,MOD
300,6/3/2020,13:10:00,NA,1,1,MOD
305,7/3/2020,13:55:00,0.737,4,2,MOD
308,8/3/2020,14:35:00,NA,1,1,MOD
311,9/3/2020,13:40:00,NA,3,3,MOD
316,10/3/2020,14:25:00,NA,1,1,MOD
318,11/3/2020,13:30:00,NA,2,2,MOD
323,12/3/2020,14:10:00,NA,4,4,MOD
331,14/3/2020,14:00:00,NA,4,4,MOD
336,15/3/2020,14:45:00,NA,3,3,MOD
339,16/3/2020,13:50:00,NA,4,4,MOD
345,18/3/2020,13:35:00,NA,4,4,MOD
350,19/3/2020,14:20:00,NA,3,3,MOD
352,20/3/2020,13:25:00,NA,1,1,MOD
357,21/3/2020,14:05:00,0.289,4,2,MOD
359,22/3/2020,13:10:00,NA,2,2,MOD
361,22/3/2020,14:50:00,0.102,2,1,MOD
364,23/3/2020,13:55:00,0.3445,4,2,MOD
367,24/3/2020,14:35:00,0.184,2,0,MOD
370,25/3/2020,13:40:00,NA,3,3,MOD
375,26/3/2020,14:25:00,NA,3,3,MOD
377,27/3/2020,13:30:00,NA,2,2,MOD
382,28/3/2020,14:10:00,NA,2,2,MOD
384,29/3/2020,13:15:00,NA,2,2,MOD
390,30/3/2020,14:00:00,NA,4,4,MOD
397,1/4/2020,13:50:00,NA,3,3,MOD
400,2/4/2020,14:30:00,0.209,2,1,MOD
403,3/4/2020,13:35:00,NA,3,3,MOD
408,4/4/2020,14:20:00,NA,2,2,MOD
410,5/4/2020,13:25:00,NA,2,2,MOD
415,6/4/2020,14:05:00,0.212,4,3,MOD
423,8/4/2020,13:55:00,0.174,3,2,MOD
426,9/4/2020,14:35:00,0.264,1,0,MOD
429,10/4/2020,13:40:00,NA,2,2,MOD
434,11/4/2020,14:25:00,NA,2,2,MOD
436,12/4/2020,13:30:00,NA,1,1,MOD
441,13/4/2020,14:10:00,NA,3,3,MOD
443,14/4/2020,13:15:00,0.189,1,0,MOD
449,15/4/2020,14:00:00,0.2905,4,2,MOD
453,16/4/2020,14:45:00,0.209,2,1,MOD
456,17/4/2020,13:50:00,0.437,3,2,MOD
459,18/4/2020,14:30:00,NA,1,1,MOD
462,19/4/2020,13:35:00,NA,3,3,MOD
467,20/4/2020,14:20:00,0.19,2,1,MOD
469,21/4/2020,13:25:00,NA,1,1,MOD
474,22/4/2020,14:05:00,NA,4,4,MOD
477,23/4/2020,13:10:00,NA,3,3,MOD
482,24/4/2020,13:55:00,NA,4,4,MOD
485,25/4/2020,14:35:00,NA,2,2,MOD
488,26/4/2020,13:40:00,NA,3,3,MOD
493,27/4/2020,14:25:00,NA,2,2,MOD
495,28/4/2020,13:30:00,NA,1,1,MOD
500,29/4/2020,14:10:00,0.256,3,2,MOD
502,30/4/2020,13:15:00,NA,1,1,MOD
508,1/5/2020,14:00:00,NA,4,4,MOD
515,3/5/2020,13:45:00,NA,2,2,MOD
519,4/5/2020,14:30:00,NA,3,3,MOD
522,5/5/2020,13:35:00,NA,3,3,MOD
527,6/5/2020,14:20:00,NA,3,3,MOD
529,7/5/2020,13:25:00,NA,3,3,MOD
534,8/5/2020,14:05:00,0.391,4,3,MOD
540,9/5/2020,14:50:00,0.162,2,0,MOD
543,10/5/2020,13:55:00,0.277,4,3,MOD
546,11/5/2020,14:35:00,NA,1,1,MOD
549,12/5/2020,13:40:00,0.331,2,1,MOD
554,13/5/2020,14:25:00,NA,2,2,MOD
556,14/5/2020,13:30:00,NA,2,2,MOD
561,15/5/2020,14:10:00,NA,4,4,MOD
569,17/5/2020,14:00:00,0.254,4,3,MOD
575,19/5/2020,13:45:00,NA,4,4,MOD
579,20/5/2020,14:30:00,NA,3,3,MOD
582,21/5/2020,13:35:00,NA,2,2,MOD
587,22/5/2020,14:20:00,NA,3,3,MOD
589,23/5/2020,13:25:00,NA,1,1,MOD
594,24/5/2020,14:05:00,NA,2,2,MOD
600,25/5/2020,14:50:00,NA,2,2,MOD
603,26/5/2020,13:55:00,NA,4,4,MOD
609,28/5/2020,13:40:00,NA,4,4,MOD
614,29/5/2020,14:25:00,NA,4,4,MOD
616,30/5/2020,13:30:00,NA,2,2,MOD
621,31/5/2020,14:10:00,NA,2,2,MOD
629,2/6/2020,14:00:00,0.208,4,3,MOD
632,3/6/2020,14:40:00,NA,3,3,MOD
635,4/6/2020,13:45:00,NA,3,3,MOD
639,5/6/2020,14:30:00,NA,3,3,MOD
642,6/6/2020,13:35:00,NA,2,2,MOD
647,7/6/2020,14:20:00,NA,2,2,MOD
649,8/6/2020,13:25:00,NA,1,1,MOD
654,9/6/2020,14:05:00,NA,4,4,MOD
660,10/6/2020,14:50:00,NA,2,2,MOD
663,11/6/2020,13:55:00,NA,4,4,MOD
666,12/6/2020,14:35:00,NA,1,1,MOD
669,13/6/2020,13:40:00,NA,3,3,MOD
674,14/6/2020,14:25:00,NA,2,2,MOD
676,15/6/2020,13:30:00,NA,1,1,MOD
681,16/6/2020,14:10:00,NA,3,3,MOD
691,19/6/2020,14:40:00,NA,2,2,MOD
694,20/6/2020,13:45:00,NA,3,3,MOD
698,21/6/2020,14:30:00,NA,1,1,MOD
701,22/6/2020,13:35:00,NA,1,1,MOD
706,23/6/2020,14:20:00,NA,2,2,MOD
713,25/6/2020,14:05:00,NA,4,4,MOD
718,26/6/2020,14:50:00,NA,1,1,MOD
721,27/6/2020,13:55:00,NA,4,4,MOD
724,28/6/2020,14:35:00,NA,3,3,MOD
727,29/6/2020,13:40:00,NA,2,2,MOD
732,30/6/2020,14:25:00,NA,2,2,MOD
2,1/7/2020,13:30:00,NA,3,3,MOD
7,2/7/2020,14:10:00,NA,4,4,MOD
15,4/7/2020,14:00:00,NA,4,4,MOD
18,5/7/2020,14:40:00,NA,2,2,MOD
21,6/7/2020,13:45:00,NA,4,4,MOD
25,7/7/2020,14:30:00,NA,1,1,MOD
28,8/7/2020,13:35:00,NA,3,3,MOD
33,9/7/2020,14:20:00,NA,4,4,MOD
35,10/7/2020,13:25:00,NA,3,3,MOD
40,11/7/2020,14:05:00,0.138,3,2,MOD
49,13/7/2020,13:55:00,NA,3,3,MOD
52,14/7/2020,14:35:00,NA,2,2,MOD
55,15/7/2020,13:40:00,NA,2,2,MOD
60,16/7/2020,14:25:00,NA,1,1,MOD
62,17/7/2020,13:30:00,NA,2,2,MOD
67,18/7/2020,14:10:00,NA,4,4,MOD
69,19/7/2020,13:15:00,NA,1,1,MOD
75,20/7/2020,14:00:00,NA,4,4,MOD
78,21/7/2020,14:40:00,NA,1,1,MOD
79,21/7/2020,14:45:00,NA,1,1,MOD
84,23/7/2020,14:30:00,NA,2,2,MOD
87,24/7/2020,13:35:00,NA,1,1,MOD
92,25/7/2020,14:20:00,NA,2,2,MOD
94,26/7/2020,13:25:00,NA,2,2,MOD
99,27/7/2020,14:05:00,NA,5,5,MOD
108,29/7/2020,13:55:00,NA,4,4,MOD
111,30/7/2020,14:35:00,NA,2,2,MOD
114,31/7/2020,13:40:00,NA,2,2,MOD
119,1/8/2020,14:25:00,NA,2,2,MOD
121,2/8/2020,13:30:00,NA,3,3,MOD
126,3/8/2020,14:10:00,NA,4,4,MOD
131,5/8/2020,14:00:00,NA,4,4,MOD
134,6/8/2020,14:40:00,NA,1,1,MOD
135,6/8/2020,14:45:00,NA,1,1,MOD
137,7/8/2020,13:45:00,NA,5,5,MOD
144,9/8/2020,13:35:00,NA,3,3,MOD
149,10/8/2020,14:20:00,NA,2,2,MOD
151,11/8/2020,13:25:00,NA,2,2,MOD
156,12/8/2020,14:05:00,NA,3,3,MOD
165,14/8/2020,13:55:00,NA,3,3,MOD
168,15/8/2020,14:35:00,NA,3,3,MOD
171,16/8/2020,13:40:00,NA,2,2,MOD
176,17/8/2020,14:25:00,NA,1,1,MOD
178,18/8/2020,13:30:00,NA,3,3,MOD
183,19/8/2020,14:10:00,NA,4,4,MOD
185,20/8/2020,13:15:00,NA,1,1,MOD
191,21/8/2020,14:00:00,0.169,4,3,MOD
195,22/8/2020,14:45:00,NA,2,2,MOD
197,23/8/2020,13:45:00,NA,4,4,MOD
204,25/8/2020,13:35:00,NA,4,4,MOD
209,26/8/2020,14:20:00,NA,2,2,MOD
211,27/8/2020,13:25:00,NA,2,2,MOD
216,28/8/2020,14:05:00,NA,4,4,MOD
225,30/8/2020,13:55:00,0.199,4,3,MOD
228,31/8/2020,14:35:00,NA,2,2,MOD
231,1/9/2020,13:40:00,NA,2,2,MOD
236,2/9/2020,14:25:00,NA,2,2,MOD
238,3/9/2020,13:30:00,NA,3,3,MOD
243,4/9/2020,14:10:00,NA,4,4,MOD
245,5/9/2020,13:15:00,NA,1,1,MOD
251,6/9/2020,14:00:00,NA,5,5,MOD
254,7/9/2020,14:40:00,NA,2,2,MOD
257,8/9/2020,13:45:00,NA,4,4,MOD
264,10/9/2020,13:35:00,NA,2,2,MOD
269,11/9/2020,14:20:00,0.339,3,2,MOD
271,12/9/2020,13:25:00,NA,3,3,MOD
276,13/9/2020,14:05:00,NA,4,4,MOD
284,15/9/2020,13:55:00,NA,4,4,MOD
287,16/9/2020,14:35:00,NA,1,1,MOD
290,17/9/2020,13:40:00,NA,3,3,MOD
295,18/9/2020,14:25:00,NA,2,2,MOD
297,19/9/2020,13:30:00,NA,2,2,MOD
302,20/9/2020,14:10:00,0.22,4,3,MOD
304,21/9/2020,13:15:00,0.135,1,0,MOD
310,22/9/2020,14:00:00,0.356,4,3,MOD
313,23/9/2020,14:40:00,NA,2,2,MOD
316,24/9/2020,13:45:00,NA,3,3,MOD
320,25/9/2020,14:30:00,NA,1,1,MOD
323,26/9/2020,13:35:00,NA,2,2,MOD
328,27/9/2020,14:20:00,NA,2,2,MOD
330,28/9/2020,13:25:00,0.192,3,0,MOD
335,29/9/2020,14:05:00,0.361,4,2,MOD
343,1/10/2020,13:55:00,NA,4,4,MOD
346,2/10/2020,14:35:00,0.1915,3,1,MOD
349,3/10/2020,13:40:00,NA,1,1,MOD
354,4/10/2020,14:25:00,NA,1,1,MOD
356,5/10/2020,13:30:00,NA,3,3,MOD
361,6/10/2020,14:10:00,NA,4,4,MOD
363,7/10/2020,13:15:00,0.256,1,0,MOD
369,8/10/2020,14:00:00,0.332,5,3,MOD
372,9/10/2020,14:40:00,0.0555,2,0,MOD
375,10/10/2020,13:45:00,NA,4,4,MOD
378,11/10/2020,14:30:00,NA,1,1,MOD
381,12/10/2020,13:35:00,NA,3,3,MOD
386,13/10/2020,14:20:00,NA,2,2,MOD
388,14/10/2020,13:25:00,0.334,1,0,MOD
393,15/10/2020,14:05:00,NA,4,4,MOD
401,17/10/2020,13:55:00,1.338,3,1,MOD
404,18/10/2020,14:35:00,0.383,2,0,MOD
407,19/10/2020,13:40:00,NA,1,1,MOD
412,20/10/2020,14:25:00,NA,3,3,MOD
414,21/10/2020,13:30:00,NA,3,3,MOD
419,22/10/2020,14:10:00,NA,4,4,MOD
421,23/10/2020,13:15:00,NA,1,1,MOD
426,24/10/2020,14:00:00,NA,4,4,MOD
429,25/10/2020,14:40:00,NA,2,2,MOD
432,26/10/2020,13:45:00,0.386,4,3,MOD
436,27/10/2020,14:30:00,0.121,2,1,MOD
439,28/10/2020,13:35:00,NA,2,2,MOD
444,29/10/2020,14:20:00,NA,2,2,MOD
446,30/10/2020,13:25:00,NA,2,2,MOD
451,31/10/2020,14:05:00,NA,4,4,MOD
459,2/11/2020,13:55:00,NA,4,4,MOD
462,3/11/2020,14:35:00,0.071,3,0,MOD
465,4/11/2020,13:40:00,0.281,2,1,MOD
470,5/11/2020,14:25:00,NA,3,3,MOD
472,6/11/2020,13:30:00,NA,2,2,MOD
477,7/11/2020,14:10:00,NA,4,4,MOD
484,9/11/2020,14:00:00,NA,4,4,MOD
487,10/11/2020,14:40:00,NA,3,3,MOD
490,11/11/2020,13:45:00,NA,4,4,MOD
494,12/11/2020,14:30:00,0.3235,2,0,MOD
497,13/11/2020,13:35:00,NA,1,1,MOD
502,14/11/2020,14:20:00,NA,2,2,MOD
504,15/11/2020,13:25:00,0.303,1,0,MOD
509,16/11/2020,14:05:00,NA,4,4,MOD
514,17/11/2020,14:50:00,0.052,1,0,MOD
517,18/11/2020,13:55:00,0.694,4,3,MOD
520,19/11/2020,14:35:00,NA,2,2,MOD
523,20/11/2020,13:40:00,NA,2,2,MOD
528,21/11/2020,14:25:00,NA,1,1,MOD
530,22/11/2020,13:30:00,NA,1,1,MOD
535,23/11/2020,14:10:00,NA,3,3,MOD
541,25/11/2020,14:00:00,NA,4,4,MOD
544,26/11/2020,14:40:00,0.009,2,0,MOD
547,27/11/2020,13:45:00,NA,2,2,MOD
551,28/11/2020,14:30:00,NA,1,1,MOD
554,29/11/2020,13:35:00,NA,3,3,MOD
560,30/11/2020,14:20:00,NA,3,3,MOD
562,1/12/2020,13:25:00,NA,1,1,MOD
567,2/12/2020,14:05:00,NA,4,4,MOD
572,3/12/2020,14:50:00,-0.032,1,0,MOD
575,4/12/2020,13:55:00,NA,3,3,MOD
578,5/12/2020,14:35:00,NA,2,2,MOD
581,6/12/2020,13:40:00,NA,1,1,MOD
587,7/12/2020,14:25:00,NA,2,2,MOD
589,8/12/2020,13:30:00,NA,2,2,MOD
594,9/12/2020,14:10:00,NA,4,4,MOD
597,10/12/2020,13:15:00,0.317,1,0,MOD
602,11/12/2020,14:00:00,NA,4,4,MOD
605,12/12/2020,14:40:00,NA,2,2,MOD
608,13/12/2020,13:45:00,NA,4,4,MOD
612,14/12/2020,14:30:00,NA,1,1,MOD
615,15/12/2020,13:35:00,NA,4,4,MOD
621,16/12/2020,14:20:00,NA,4,4,MOD
623,17/12/2020,13:25:00,0.41133,3,0,MOD
628,18/12/2020,14:05:00,NA,3,3,MOD
636,20/12/2020,13:55:00,NA,4,4,MOD
639,21/12/2020,14:35:00,-0.0055,2,0,MOD
642,22/12/2020,13:40:00,NA,2,2,MOD
647,23/12/2020,14:25:00,NA,1,1,MOD
649,24/12/2020,13:30:00,NA,3,3,MOD
654,25/12/2020,14:10:00,NA,4,4,MOD
657,26/12/2020,13:15:00,NA,1,1,MOD
662,27/12/2020,14:00:00,NA,4,4,MOD
665,28/12/2020,14:40:00,0.0815,2,0,MOD
668,29/12/2020,13:45:00,NA,4,4,MOD
672,30/12/2020,14:30:00,NA,1,1,MOD
674,31/12/2020,13:35:00,NA,3,3,MOD
3,1/1/2021,14:15:00,NA,3,3,MOD
5,2/1/2021,13:20:00,NA,2,2,MOD
11,3/1/2021,14:05:00,NA,4,4,MOD
16,4/1/2021,14:50:00,0.036,1,0,MOD
19,5/1/2021,13:55:00,NA,3,3,MOD
22,6/1/2021,14:35:00,NA,2,2,MOD
25,7/1/2021,13:40:00,NA,2,2,MOD
30,8/1/2021,14:25:00,NA,2,2,MOD
32,9/1/2021,13:30:00,NA,3,3,MOD
37,10/1/2021,14:10:00,NA,4,4,MOD
40,11/1/2021,13:15:00,NA,1,1,MOD
46,12/1/2021,14:00:00,NA,4,4,MOD
49,13/1/2021,14:40:00,0.019,2,1,MOD
52,14/1/2021,13:45:00,NA,4,4,MOD
56,15/1/2021,14:30:00,NA,2,2,MOD
58,16/1/2021,13:35:00,NA,2,2,MOD
63,17/1/2021,14:15:00,NA,2,2,MOD
65,18/1/2021,13:20:00,NA,1,1,MOD
71,19/1/2021,14:05:00,NA,4,4,MOD
76,20/1/2021,14:50:00,-0.033,1,0,MOD
79,21/1/2021,13:55:00,NA,4,4,MOD
82,22/1/2021,14:35:00,0.018,2,1,MOD
85,23/1/2021,13:40:00,NA,2,2,MOD
90,24/1/2021,14:25:00,NA,2,2,MOD
92,25/1/2021,13:30:00,NA,3,3,MOD
97,26/1/2021,14:10:00,NA,3,3,MOD
100,27/1/2021,13:15:00,0.2875,2,0,MOD
105,28/1/2021,14:00:00,NA,4,4,MOD
108,29/1/2021,14:40:00,NA,2,2,MOD
111,30/1/2021,13:45:00,NA,4,4,MOD
115,31/1/2021,14:30:00,NA,1,1,MOD
117,1/2/2021,13:35:00,NA,3,3,MOD
122,2/2/2021,14:15:00,NA,3,3,MOD
124,3/2/2021,13:20:00,NA,2,2,MOD
130,4/2/2021,14:05:00,0.325,4,3,MOD
137,6/2/2021,13:55:00,NA,4,4,MOD
140,7/2/2021,14:35:00,NA,1,1,MOD
143,8/2/2021,13:40:00,NA,2,2,MOD
148,9/2/2021,14:25:00,NA,2,2,MOD
150,10/2/2021,13:30:00,NA,1,1,MOD
155,11/2/2021,14:10:00,NA,4,4,MOD
158,12/2/2021,13:15:00,NA,2,2,MOD
163,13/2/2021,14:00:00,NA,4,4,MOD
166,14/2/2021,14:40:00,NA,2,2,MOD
169,15/2/2021,13:45:00,NA,3,3,MOD
173,16/2/2021,14:30:00,NA,1,1,MOD
175,17/2/2021,13:35:00,NA,3,3,MOD
180,18/2/2021,14:15:00,0.178,5,2,MOD
183,19/2/2021,13:20:00,NA,1,1,MOD
189,20/2/2021,14:05:00,NA,3,3,MOD
195,22/2/2021,13:50:00,NA,4,4,MOD
199,23/2/2021,14:35:00,0.146,3,2,MOD
202,24/2/2021,13:40:00,0.371,3,2,MOD
207,25/2/2021,14:25:00,0.15,3,2,MOD
209,26/2/2021,13:30:00,NA,2,2,MOD
214,27/2/2021,14:10:00,NA,3,3,MOD
217,28/2/2021,13:15:00,NA,1,1,MOD
222,1/3/2021,14:00:00,NA,4,4,MOD
225,2/3/2021,14:40:00,NA,3,3,MOD
228,3/3/2021,13:45:00,NA,3,3,MOD
232,4/3/2021,14:30:00,NA,1,1,MOD
234,5/3/2021,13:35:00,NA,2,2,MOD
239,6/3/2021,14:15:00,0.142,3,2,MOD
242,7/3/2021,13:20:00,NA,2,2,MOD
248,8/3/2021,14:05:00,0.298,2,1,MOD
255,10/3/2021,13:50:00,0.4275,4,2,MOD
259,11/3/2021,14:35:00,NA,3,3,MOD
262,12/3/2021,13:40:00,NA,1,1,MOD
267,13/3/2021,14:25:00,0.071,2,1,MOD
269,14/3/2021,13:30:00,NA,3,3,MOD
274,15/3/2021,14:10:00,NA,4,4,MOD
277,16/3/2021,13:15:00,NA,1,1,MOD
283,17/3/2021,14:00:00,NA,4,4,MOD
286,18/3/2021,14:40:00,NA,2,2,MOD
289,19/3/2021,13:45:00,0.465,3,2,MOD
293,20/3/2021,14:30:00,NA,1,1,MOD
295,21/3/2021,13:35:00,NA,3,3,MOD
300,22/3/2021,14:15:00,0.324,3,2,MOD
303,23/3/2021,13:20:00,0.31167,3,0,MOD
309,24/3/2021,14:05:00,NA,3,3,MOD
315,26/3/2021,13:50:00,NA,5,5,MOD
319,27/3/2021,14:35:00,NA,2,2,MOD
322,28/3/2021,13:40:00,NA,4,4,MOD
328,29/3/2021,14:25:00,NA,1,1,MOD
330,30/3/2021,13:30:00,NA,2,2,MOD
335,31/3/2021,14:10:00,NA,2,2,MOD
338,1/4/2021,13:15:00,NA,3,3,MOD
343,2/4/2021,14:00:00,NA,4,4,MOD
346,3/4/2021,14:40:00,NA,1,1,MOD
349,4/4/2021,13:45:00,NA,3,3,MOD
354,5/4/2021,14:30:00,0.148,2,1,MOD
356,6/4/2021,13:35:00,0.46,2,1,MOD
361,7/4/2021,14:15:00,0.31867,4,1,MOD
364,8/4/2021,13:20:00,NA,2,2,MOD
369,9/4/2021,14:05:00,NA,4,4,MOD
375,11/4/2021,13:50:00,NA,4,4,MOD
379,12/4/2021,14:35:00,0.125,3,1,MOD
382,13/4/2021,13:40:00,0.178,3,2,MOD
388,14/4/2021,14:25:00,0.099,3,2,MOD
390,15/4/2021,13:25:00,0.225,2,1,MOD
396,16/4/2021,14:10:00,0.364,3,2,MOD
399,17/4/2021,13:15:00,NA,1,1,MOD
404,18/4/2021,14:00:00,NA,4,4,MOD
407,19/4/2021,14:40:00,0.132,1,0,MOD
410,20/4/2021,13:45:00,0.292,4,3,MOD
416,22/4/2021,13:35:00,NA,1,1,MOD
421,23/4/2021,14:15:00,0.171,2,1,MOD
424,24/4/2021,13:20:00,NA,2,2,MOD
429,25/4/2021,14:05:00,0.325,4,2,MOD
432,26/4/2021,14:45:00,0.165,1,0,MOD
435,27/4/2021,13:50:00,0.196,3,2,MOD
439,28/4/2021,14:35:00,0.1395,2,0,MOD
441,29/4/2021,13:40:00,NA,2,2,MOD
446,30/4/2021,14:20:00,NA,2,2,MOD
449,1/5/2021,13:25:00,NA,3,3,MOD
455,2/5/2021,14:10:00,NA,4,4,MOD
458,3/5/2021,13:15:00,NA,1,1,MOD
463,4/5/2021,14:00:00,0.1925,4,2,MOD
466,5/5/2021,14:40:00,NA,1,1,MOD
469,6/5/2021,13:45:00,0.2895,4,2,MOD
473,7/5/2021,14:30:00,NA,1,1,MOD
475,8/5/2021,13:35:00,0.225,2,1,MOD
480,9/5/2021,14:15:00,NA,2,2,MOD
483,10/5/2021,13:20:00,NA,2,2,MOD
488,11/5/2021,14:05:00,0.241,4,2,MOD
494,13/5/2021,13:50:00,0.448,4,3,MOD
498,14/5/2021,14:35:00,0.247,2,1,MOD
500,15/5/2021,13:40:00,NA,2,2,MOD
504,16/5/2021,14:20:00,NA,1,1,MOD
507,17/5/2021,13:25:00,NA,3,3,MOD
513,18/5/2021,14:10:00,0.1635,4,2,MOD
515,19/5/2021,13:15:00,NA,2,2,MOD
519,20/5/2021,13:55:00,0.267,2,1,MOD
523,21/5/2021,14:40:00,NA,2,2,MOD
526,22/5/2021,13:45:00,NA,4,4,MOD
531,23/5/2021,14:30:00,NA,1,1,MOD
534,24/5/2021,13:35:00,NA,2,2,MOD
539,25/5/2021,14:15:00,NA,2,2,MOD
542,26/5/2021,13:20:00,NA,2,2,MOD
547,27/5/2021,14:05:00,NA,3,3,MOD
553,29/5/2021,13:50:00,0.204,4,2,MOD
557,30/5/2021,14:35:00,NA,2,2,MOD
559,31/5/2021,13:40:00,NA,4,4,MOD
563,1/6/2021,14:20:00,NA,3,3,MOD
566,2/6/2021,13:25:00,NA,2,2,MOD
