,dia,hora,AOD,n,null,tipo
462,4/6/2019,13:30:00,NA,3,3,MOD
464,5/6/2019,12:35:00,NA,2,2,MOD
469,6/6/2019,13:20:00,NA,3,3,MOD
473,7/6/2019,14:05:00,0.077,1,0,MOD
474,8/6/2019,13:05:00,NA,4,4,MOD
479,9/6/2019,13:50:00,0.097,1,0,MOD
481,10/6/2019,12:55:00,0.166,1,0,MOD
485,11/6/2019,13:40:00,0.126,2,0,MOD
487,12/6/2019,12:45:00,NA,1,1,MOD
491,13/6/2019,13:25:00,0.15475,4,0,MOD
497,15/6/2019,13:15:00,0.137,4,2,MOD
500,16/6/2019,13:55:00,NA,3,3,MOD
502,17/6/2019,13:00:00,0.3535,3,1,MOD
506,18/6/2019,13:45:00,NA,1,1,MOD
508,19/6/2019,12:50:00,NA,1,1,MOD
511,20/6/2019,13:30:00,0.21567,3,0,MOD
518,22/6/2019,13:20:00,NA,4,4,MOD
523,24/6/2019,13:05:00,NA,3,3,MOD
528,25/6/2019,13:50:00,0.058,2,0,MOD
530,26/6/2019,12:55:00,NA,2,2,MOD
534,27/6/2019,13:40:00,NA,2,2,MOD
536,28/6/2019,12:45:00,0.229,2,1,MOD
540,29/6/2019,13:25:00,0.07175,4,0,MOD
546,1/7/2019,13:15:00,NA,4,4,MOD
549,2/7/2019,13:55:00,NA,2,2,MOD
551,3/7/2019,13:00:00,0.3345,3,1,MOD
555,4/7/2019,13:45:00,NA,2,2,MOD
557,5/7/2019,12:50:00,NA,2,2,MOD
560,6/7/2019,13:30:00,0.12533,3,0,MOD
567,8/7/2019,13:20:00,0.0755,4,2,MOD
572,10/7/2019,13:05:00,0.181,4,1,MOD
577,11/7/2019,13:50:00,0.1065,2,0,MOD
579,12/7/2019,12:55:00,0.129,2,1,MOD
583,13/7/2019,13:40:00,0.111,2,0,MOD
585,14/7/2019,12:45:00,0.175,3,2,MOD
589,15/7/2019,13:25:00,0.28575,4,0,MOD
594,17/7/2019,13:15:00,NA,4,4,MOD
597,18/7/2019,13:55:00,0.1055,2,0,MOD
599,19/7/2019,13:00:00,NA,3,3,MOD
603,20/7/2019,13:45:00,NA,3,3,MOD
605,21/7/2019,12:50:00,NA,1,1,MOD
608,22/7/2019,13:30:00,0.049,3,2,MOD
615,24/7/2019,13:20:00,0.08533,4,1,MOD
620,26/7/2019,13:05:00,0.22033,4,1,MOD
625,27/7/2019,13:50:00,0.13867,3,0,MOD
627,28/7/2019,12:55:00,NA,1,1,MOD
631,29/7/2019,13:40:00,0.165,2,0,MOD
633,30/7/2019,12:45:00,NA,2,2,MOD
637,31/7/2019,13:25:00,0.02325,4,0,MOD
642,2/8/2019,13:15:00,0.16,4,2,MOD
645,3/8/2019,13:55:00,NA,3,3,MOD
647,4/8/2019,13:00:00,NA,1,1,MOD
651,5/8/2019,13:45:00,NA,3,3,MOD
653,6/8/2019,12:50:00,0.196,1,0,MOD
656,7/8/2019,13:30:00,0.081,2,1,MOD
663,9/8/2019,13:20:00,0.048,3,1,MOD
668,11/8/2019,13:05:00,NA,4,4,MOD
673,12/8/2019,13:50:00,0.10467,3,0,MOD
675,13/8/2019,12:55:00,NA,3,3,MOD
679,14/8/2019,13:40:00,NA,3,3,MOD
681,15/8/2019,12:45:00,NA,2,2,MOD
685,16/8/2019,13:25:00,0.048,4,3,MOD
690,18/8/2019,13:15:00,NA,3,3,MOD
693,19/8/2019,13:55:00,NA,2,2,MOD
695,20/8/2019,13:00:00,NA,2,2,MOD
699,21/8/2019,13:45:00,NA,3,3,MOD
701,22/8/2019,12:50:00,NA,3,3,MOD
705,23/8/2019,13:30:00,NA,3,3,MOD
136,25/8/2019,13:20:00,NA,3,3,MOD
717,27/8/2019,13:05:00,0.476,4,2,MOD
722,28/8/2019,13:50:00,NA,2,2,MOD
724,29/8/2019,12:55:00,NA,1,1,MOD
729,31/8/2019,12:45:00,0.207,2,1,MOD
733,1/9/2019,13:25:00,NA,4,4,MOD
739,3/9/2019,13:15:00,NA,4,4,MOD
742,4/9/2019,13:55:00,NA,2,2,MOD
744,5/9/2019,13:00:00,NA,2,2,MOD
748,6/9/2019,13:45:00,NA,2,2,MOD
750,7/9/2019,12:50:00,NA,1,1,MOD
754,8/9/2019,13:30:00,NA,4,4,MOD
760,10/9/2019,13:20:00,0.173,4,1,MOD
765,12/9/2019,13:05:00,NA,2,2,MOD
770,13/9/2019,13:50:00,NA,2,2,MOD
772,14/9/2019,12:55:00,NA,2,2,MOD
776,15/9/2019,13:40:00,0.317,2,0,MOD
778,16/9/2019,12:45:00,0.33,2,0,MOD
782,17/9/2019,13:25:00,0.293,4,0,MOD
788,19/9/2019,13:15:00,0.9725,4,0,MOD
791,20/9/2019,13:55:00,NA,2,2,MOD
793,21/9/2019,13:00:00,NA,2,2,MOD
797,22/9/2019,13:45:00,NA,1,1,MOD
799,23/9/2019,12:50:00,NA,1,1,MOD
803,24/9/2019,13:30:00,NA,3,3,MOD
809,26/9/2019,13:20:00,NA,4,4,MOD
814,28/9/2019,13:05:00,NA,3,3,MOD
819,29/9/2019,13:50:00,0.074,2,0,MOD
821,30/9/2019,12:55:00,NA,3,3,MOD
825,1/10/2019,13:40:00,0.042,4,1,MOD
827,2/10/2019,12:45:00,NA,2,2,MOD
831,3/10/2019,13:25:00,NA,4,4,MOD
837,5/10/2019,13:15:00,NA,3,3,MOD
840,6/10/2019,13:55:00,NA,2,2,MOD
842,7/10/2019,13:00:00,NA,3,3,MOD
846,8/10/2019,13:45:00,NA,1,1,MOD
852,10/10/2019,13:30:00,NA,4,4,MOD
854,11/10/2019,12:35:00,NA,2,2,MOD
858,12/10/2019,13:20:00,0.0825,4,2,MOD
863,14/10/2019,13:05:00,0.069,4,3,MOD
868,15/10/2019,13:50:00,NA,1,1,MOD
870,16/10/2019,12:55:00,NA,2,2,MOD
874,17/10/2019,13:40:00,NA,2,2,MOD
880,19/10/2019,13:25:00,NA,4,4,MOD
886,21/10/2019,13:15:00,NA,5,5,MOD
889,22/10/2019,13:55:00,NA,3,3,MOD
891,23/10/2019,13:00:00,NA,2,2,MOD
895,24/10/2019,13:45:00,NA,3,3,MOD
897,25/10/2019,12:50:00,0.439,2,0,MOD
901,26/10/2019,13:30:00,NA,3,3,MOD
903,27/10/2019,12:35:00,NA,2,2,MOD
907,28/10/2019,13:20:00,1.3535,5,3,MOD
910,29/10/2019,14:00:00,NA,2,2,MOD
912,30/10/2019,13:05:00,0.315,4,3,MOD
917,31/10/2019,13:50:00,NA,1,1,MOD
919,1/11/2019,12:55:00,NA,1,1,MOD
923,2/11/2019,13:40:00,NA,2,2,MOD
929,4/11/2019,13:25:00,NA,4,4,MOD
935,6/11/2019,13:15:00,NA,4,4,MOD
938,7/11/2019,13:55:00,NA,2,2,MOD
940,8/11/2019,13:00:00,NA,2,2,MOD
944,9/11/2019,13:45:00,NA,3,3,MOD
950,11/11/2019,13:30:00,NA,4,4,MOD
952,12/11/2019,12:35:00,NA,2,2,MOD
956,13/11/2019,13:20:00,NA,4,4,MOD
961,15/11/2019,13:05:00,NA,2,2,MOD
966,16/11/2019,13:50:00,NA,2,2,MOD
968,17/11/2019,12:55:00,NA,1,1,MOD
971,18/11/2019,13:35:00,NA,3,3,MOD
973,19/11/2019,12:40:00,NA,1,1,MOD
978,20/11/2019,13:25:00,NA,2,2,MOD
984,22/11/2019,13:15:00,NA,2,2,MOD
987,23/11/2019,13:55:00,NA,2,2,MOD
989,24/11/2019,13:00:00,NA,3,3,MOD
992,25/11/2019,13:45:00,NA,1,1,MOD
998,27/11/2019,13:30:00,NA,3,3,MOD
1004,29/11/2019,13:20:00,NA,4,4,MOD
1009,1/12/2019,13:05:00,NA,3,3,MOD
1014,2/12/2019,13:50:00,NA,3,3,MOD
1016,3/12/2019,12:55:00,NA,1,1,MOD
1020,4/12/2019,13:40:00,NA,3,3,MOD
1021,5/12/2019,12:40:00,NA,2,2,MOD
1026,6/12/2019,13:25:00,NA,3,3,MOD
1032,8/12/2019,13:15:00,NA,4,4,MOD
1035,9/12/2019,13:55:00,NA,2,2,MOD
1037,10/12/2019,13:00:00,NA,4,4,MOD
1040,11/12/2019,13:45:00,NA,3,3,MOD
1042,12/12/2019,12:50:00,NA,1,1,MOD
1046,13/12/2019,13:30:00,NA,3,3,MOD
1052,15/12/2019,13:20:00,NA,4,4,MOD
1057,17/12/2019,13:05:00,NA,5,5,MOD
1062,18/12/2019,13:50:00,NA,2,2,MOD
1064,19/12/2019,12:55:00,NA,1,1,MOD
1067,20/12/2019,13:35:00,NA,3,3,MOD
1069,21/12/2019,12:40:00,NA,3,3,MOD
1074,22/12/2019,13:25:00,NA,4,4,MOD
1080,24/12/2019,13:15:00,NA,4,4,MOD
1083,25/12/2019,13:55:00,NA,2,2,MOD
1085,26/12/2019,13:00:00,NA,4,4,MOD
1088,27/12/2019,13:45:00,NA,2,2,MOD
1090,28/12/2019,12:50:00,NA,2,2,MOD
1094,29/12/2019,13:30:00,NA,3,3,MOD
1100,31/12/2019,13:20:00,0.1875,4,2,MOD
4,2/1/2020,13:05:00,NA,4,4,MOD
9,3/1/2020,13:50:00,NA,2,2,MOD
11,4/1/2020,12:55:00,NA,2,2,MOD
14,5/1/2020,13:35:00,NA,3,3,MOD
16,6/1/2020,12:40:00,NA,3,3,MOD
21,7/1/2020,13:25:00,NA,4,4,MOD
27,9/1/2020,13:15:00,NA,3,3,MOD
30,10/1/2020,13:55:00,NA,2,2,MOD
32,11/1/2020,13:00:00,NA,2,2,MOD
35,12/1/2020,13:45:00,NA,3,3,MOD
37,13/1/2020,12:50:00,NA,2,2,MOD
41,14/1/2020,13:30:00,NA,3,3,MOD
47,16/1/2020,13:20:00,NA,3,3,MOD
50,17/1/2020,14:00:00,NA,2,2,MOD
52,18/1/2020,13:05:00,NA,3,3,MOD
57,19/1/2020,13:50:00,NA,1,1,MOD
59,20/1/2020,12:55:00,NA,3,3,MOD
63,21/1/2020,13:40:00,0.226,4,1,MOD
69,23/1/2020,13:25:00,NA,3,3,MOD
74,25/1/2020,13:15:00,NA,3,3,MOD
77,26/1/2020,13:55:00,-0.003,1,0,MOD
79,27/1/2020,13:00:00,NA,3,3,MOD
83,28/1/2020,13:45:00,NA,2,2,MOD
85,29/1/2020,12:50:00,NA,1,1,MOD
88,30/1/2020,13:30:00,NA,3,3,MOD
95,1/2/2020,13:20:00,NA,3,3,MOD
100,3/2/2020,13:05:00,NA,3,3,MOD
105,4/2/2020,13:50:00,NA,1,1,MOD
107,5/2/2020,12:55:00,NA,2,2,MOD
110,6/2/2020,13:40:00,NA,2,2,MOD
116,8/2/2020,13:25:00,NA,3,3,MOD
122,10/2/2020,13:15:00,NA,3,3,MOD
125,11/2/2020,13:55:00,NA,1,1,MOD
127,12/2/2020,13:00:00,NA,3,3,MOD
132,13/2/2020,13:45:00,NA,2,2,MOD
133,14/2/2020,12:50:00,NA,3,3,MOD
136,15/2/2020,13:30:00,NA,4,4,MOD
143,17/2/2020,13:20:00,0.181,4,2,MOD
148,19/2/2020,13:10:00,NA,4,4,MOD
152,20/2/2020,13:50:00,NA,1,1,MOD
154,21/2/2020,12:55:00,NA,2,2,MOD
158,22/2/2020,13:40:00,NA,4,4,MOD
163,24/2/2020,13:25:00,NA,4,4,MOD
168,26/2/2020,13:15:00,NA,4,4,MOD
173,28/2/2020,13:00:00,NA,2,2,MOD
178,29/2/2020,13:45:00,NA,3,3,MOD
179,1/3/2020,12:50:00,NA,1,1,MOD
182,2/3/2020,13:30:00,NA,3,3,MOD
189,4/3/2020,13:20:00,NA,4,4,MOD
195,6/3/2020,13:10:00,NA,3,3,MOD
199,7/3/2020,13:50:00,NA,1,1,MOD
201,8/3/2020,12:55:00,NA,3,3,MOD
205,9/3/2020,13:40:00,0.142,3,1,MOD
207,10/3/2020,12:45:00,NA,1,1,MOD
210,11/3/2020,13:25:00,0.18267,4,1,MOD
216,13/3/2020,13:15:00,0.29075,4,0,MOD
219,14/3/2020,13:55:00,0.164,1,0,MOD
221,15/3/2020,13:00:00,NA,2,2,MOD
226,16/3/2020,13:45:00,0.137,3,0,MOD
227,17/3/2020,12:50:00,NA,1,1,MOD
230,18/3/2020,13:30:00,0.12233,5,2,MOD
232,19/3/2020,12:35:00,NA,1,1,MOD
237,20/3/2020,13:20:00,NA,4,4,MOD
241,21/3/2020,14:05:00,NA,2,2,MOD
243,22/3/2020,13:10:00,NA,5,5,MOD
247,23/3/2020,13:50:00,-0.007,1,0,MOD
249,24/3/2020,12:55:00,NA,1,1,MOD
253,25/3/2020,13:40:00,0.0205,2,0,MOD
255,26/3/2020,12:45:00,NA,2,2,MOD
258,27/3/2020,13:25:00,NA,3,3,MOD
264,29/3/2020,13:15:00,NA,4,4,MOD
269,31/3/2020,13:00:00,NA,3,3,MOD
274,1/4/2020,13:45:00,NA,1,1,MOD
275,2/4/2020,12:50:00,NA,1,1,MOD
278,3/4/2020,13:30:00,NA,2,2,MOD
285,5/4/2020,13:20:00,0.11967,4,1,MOD
291,7/4/2020,13:10:00,NA,1,1,MOD
295,8/4/2020,13:50:00,NA,1,1,MOD
297,9/4/2020,12:55:00,NA,2,2,MOD
301,10/4/2020,13:40:00,0.0645,3,1,MOD
303,11/4/2020,12:45:00,NA,2,2,MOD
307,12/4/2020,13:25:00,NA,3,3,MOD
313,14/4/2020,13:15:00,NA,4,4,MOD
316,15/4/2020,13:55:00,NA,3,3,MOD
318,16/4/2020,13:00:00,NA,3,3,MOD
70,17/4/2020,13:45:00,NA,2,2,MOD
323,18/4/2020,12:50:00,NA,1,1,MOD
326,19/4/2020,13:30:00,NA,2,2,MOD
328,20/4/2020,12:35:00,NA,1,1,MOD
333,21/4/2020,13:20:00,0.0545,4,2,MOD
336,22/4/2020,14:00:00,NA,1,1,MOD
338,23/4/2020,13:05:00,0.303,3,2,MOD
343,24/4/2020,13:50:00,0.2695,2,0,MOD
345,25/4/2020,12:55:00,NA,3,3,MOD
349,26/4/2020,13:40:00,0.1405,3,1,MOD
355,28/4/2020,13:25:00,0.045,4,2,MOD
361,30/4/2020,13:15:00,NA,5,5,MOD
364,1/5/2020,13:55:00,0.289,2,1,MOD
366,2/5/2020,13:00:00,0.355,2,1,MOD
370,3/5/2020,13:45:00,NA,2,2,MOD
371,4/5/2020,12:50:00,NA,1,1,MOD
374,5/5/2020,13:30:00,0.1175,4,2,MOD
376,6/5/2020,12:35:00,NA,2,2,MOD
79,7/5/2020,13:20:00,NA,4,4,MOD
383,8/5/2020,14:00:00,NA,1,1,MOD
385,9/5/2020,13:05:00,NA,3,3,MOD
390,10/5/2020,13:50:00,0.044,1,0,MOD
392,11/5/2020,12:55:00,NA,3,3,MOD
396,12/5/2020,13:40:00,NA,2,2,MOD
398,13/5/2020,12:45:00,NA,2,2,MOD
402,14/5/2020,13:25:00,NA,4,4,MOD
408,16/5/2020,13:15:00,0.2015,3,1,MOD
411,17/5/2020,13:55:00,0.0865,2,0,MOD
413,18/5/2020,13:00:00,NA,3,3,MOD
417,19/5/2020,13:45:00,NA,1,1,MOD
422,21/5/2020,13:30:00,0.092,4,0,MOD
429,23/5/2020,13:20:00,NA,4,4,MOD
434,25/5/2020,13:05:00,NA,2,2,MOD
439,26/5/2020,13:50:00,0.0955,3,1,MOD
441,27/5/2020,12:55:00,NA,3,3,MOD
445,28/5/2020,13:40:00,0.11433,3,0,MOD
447,29/5/2020,12:45:00,NA,2,2,MOD
451,30/5/2020,13:25:00,0.126,4,3,MOD
456,1/6/2020,13:15:00,0.091,4,1,MOD
459,2/6/2020,13:55:00,NA,3,3,MOD
461,3/6/2020,13:00:00,NA,2,2,MOD
465,4/6/2020,13:45:00,NA,1,1,MOD
467,5/6/2020,12:50:00,NA,3,3,MOD
470,6/6/2020,13:30:00,NA,1,1,MOD
477,8/6/2020,13:20:00,0.11667,4,1,MOD
482,10/6/2020,13:05:00,NA,4,4,MOD
487,11/6/2020,13:50:00,NA,3,3,MOD
489,12/6/2020,12:55:00,NA,3,3,MOD
493,13/6/2020,13:40:00,0.1085,2,0,MOD
495,14/6/2020,12:45:00,NA,1,1,MOD
499,15/6/2020,13:25:00,NA,4,4,MOD
504,17/6/2020,13:15:00,0.122,4,0,MOD
507,18/6/2020,13:55:00,0.095,2,1,MOD
509,19/6/2020,13:00:00,0.039,2,1,MOD
513,20/6/2020,13:45:00,0.089,4,0,MOD
515,21/6/2020,12:50:00,NA,1,1,MOD
518,22/6/2020,13:30:00,0.09475,4,0,MOD
525,24/6/2020,13:20:00,0.0565,4,0,MOD
530,26/6/2020,13:05:00,NA,3,3,MOD
535,27/6/2020,13:50:00,NA,2,2,MOD
537,28/6/2020,12:55:00,NA,3,3,MOD
541,29/6/2020,13:40:00,NA,2,2,MOD
543,30/6/2020,12:45:00,NA,2,2,MOD
547,1/7/2020,13:25:00,NA,3,3,MOD
552,3/7/2020,13:15:00,NA,3,3,MOD
555,4/7/2020,13:55:00,0.09,1,0,MOD
557,5/7/2020,13:00:00,NA,1,1,MOD
561,6/7/2020,13:45:00,NA,2,2,MOD
563,7/7/2020,12:50:00,NA,1,1,MOD
566,8/7/2020,13:30:00,0.16367,3,0,MOD
573,10/7/2020,13:20:00,0.11733,4,1,MOD
578,12/7/2020,13:05:00,NA,2,2,MOD
583,13/7/2020,13:50:00,0.151,1,0,MOD
585,14/7/2020,12:55:00,NA,3,3,MOD
589,15/7/2020,13:40:00,NA,3,3,MOD
591,16/7/2020,12:45:00,NA,2,2,MOD
595,17/7/2020,13:25:00,NA,4,4,MOD
600,19/7/2020,13:15:00,0.1395,3,1,MOD
603,20/7/2020,13:55:00,0.089,1,0,MOD
605,21/7/2020,13:00:00,NA,1,1,MOD
609,22/7/2020,13:45:00,0.099,2,0,MOD
611,23/7/2020,12:50:00,NA,1,1,MOD
614,24/7/2020,13:30:00,0.08275,5,1,MOD
621,26/7/2020,13:20:00,NA,4,4,MOD
626,28/7/2020,13:05:00,0.108,3,0,MOD
631,29/7/2020,13:50:00,NA,3,3,MOD
633,30/7/2020,12:55:00,NA,3,3,MOD
637,31/7/2020,13:40:00,NA,2,2,MOD
639,1/8/2020,12:45:00,NA,2,2,MOD
643,2/8/2020,13:25:00,0.138,3,2,MOD
648,4/8/2020,13:15:00,0.113,3,2,MOD
651,5/8/2020,13:55:00,0.141,2,0,MOD
653,6/8/2020,13:00:00,0.193,3,2,MOD
657,7/8/2020,13:45:00,0.044,3,0,MOD
659,8/8/2020,12:50:00,0.201,3,1,MOD
662,9/8/2020,13:30:00,0.216,4,0,MOD
669,11/8/2020,13:20:00,NA,4,4,MOD
674,13/8/2020,13:05:00,NA,2,2,MOD
679,14/8/2020,13:50:00,NA,2,2,MOD
681,15/8/2020,12:55:00,NA,1,1,MOD
687,17/8/2020,12:45:00,NA,1,1,MOD
691,18/8/2020,13:25:00,NA,4,4,MOD
696,20/8/2020,13:15:00,NA,4,4,MOD
699,21/8/2020,13:55:00,NA,1,1,MOD
701,22/8/2020,13:00:00,NA,2,2,MOD
705,23/8/2020,13:45:00,NA,1,1,MOD
707,24/8/2020,12:50:00,0.119,2,1,MOD
710,25/8/2020,13:30:00,NA,5,5,MOD
717,27/8/2020,13:20:00,0.1215,4,2,MOD
722,29/8/2020,13:05:00,NA,1,1,MOD
727,30/8/2020,13:50:00,0.0805,2,0,MOD
729,31/8/2020,12:55:00,NA,3,3,MOD
733,1/9/2020,13:40:00,NA,3,3,MOD
735,2/9/2020,12:45:00,NA,2,2,MOD
739,3/9/2020,13:25:00,0.075,3,1,MOD
745,5/9/2020,13:15:00,0.17975,4,0,MOD
750,7/9/2020,13:00:00,0.614,2,1,MOD
754,8/9/2020,13:45:00,NA,1,1,MOD
756,9/9/2020,12:50:00,NA,1,1,MOD
759,10/9/2020,13:30:00,0.3216,5,0,MOD
766,12/9/2020,13:20:00,0.4765,4,2,MOD
771,14/9/2020,13:05:00,0.427,2,0,MOD
776,15/9/2020,13:50:00,NA,2,2,MOD
778,16/9/2020,12:55:00,0.5905,2,0,MOD
782,17/9/2020,13:40:00,0.3685,2,0,MOD
784,18/9/2020,12:45:00,NA,1,1,MOD
788,19/9/2020,13:25:00,1.94867,4,1,MOD
793,21/9/2020,13:15:00,NA,4,4,MOD
798,23/9/2020,13:00:00,NA,1,1,MOD
802,24/9/2020,13:45:00,0.107,2,0,MOD
804,25/9/2020,12:50:00,0.259,2,1,MOD
807,26/9/2020,13:30:00,0.138,5,2,MOD
814,28/9/2020,13:20:00,NA,4,4,MOD
819,30/9/2020,13:05:00,0.32133,3,0,MOD
824,1/10/2020,13:50:00,0.5055,2,0,MOD
826,2/10/2020,12:55:00,0.60267,3,0,MOD
830,3/10/2020,13:40:00,NA,3,3,MOD
832,4/10/2020,12:45:00,NA,2,2,MOD
836,5/10/2020,13:25:00,0.32025,4,0,MOD
841,7/10/2020,13:15:00,0.658,2,0,MOD
844,8/10/2020,13:55:00,NA,1,1,MOD
846,9/10/2020,13:00:00,NA,1,1,MOD
850,10/10/2020,13:45:00,NA,2,2,MOD
852,11/10/2020,12:50:00,0.244,3,2,MOD
855,12/10/2020,13:30:00,0.26833,4,1,MOD
862,14/10/2020,13:20:00,0.5785,4,0,MOD
867,16/10/2020,13:05:00,NA,3,3,MOD
872,17/10/2020,13:50:00,NA,2,2,MOD
874,18/10/2020,12:55:00,NA,2,2,MOD
878,19/10/2020,13:40:00,0.68133,3,0,MOD
880,20/10/2020,12:45:00,NA,2,2,MOD
884,21/10/2020,13:25:00,NA,4,4,MOD
890,23/10/2020,13:15:00,NA,3,3,MOD
893,24/10/2020,13:55:00,NA,1,1,MOD
895,25/10/2020,13:00:00,NA,1,1,MOD
899,26/10/2020,13:45:00,NA,3,3,MOD
901,27/10/2020,12:50:00,NA,2,2,MOD
905,28/10/2020,13:30:00,0.1,4,3,MOD
911,30/10/2020,13:20:00,NA,4,4,MOD
916,1/11/2020,13:05:00,NA,3,3,MOD
921,2/11/2020,13:50:00,NA,3,3,MOD
923,3/11/2020,12:55:00,NA,2,2,MOD
927,4/11/2020,13:40:00,NA,1,1,MOD
929,5/11/2020,12:45:00,NA,2,2,MOD
933,6/11/2020,13:25:00,NA,4,4,MOD
939,8/11/2020,13:15:00,NA,3,3,MOD
942,9/11/2020,13:55:00,0.891,2,1,MOD
944,10/11/2020,13:00:00,NA,3,3,MOD
948,11/11/2020,13:45:00,NA,2,2,MOD
950,12/11/2020,12:50:00,NA,1,1,MOD
954,13/11/2020,13:30:00,NA,3,3,MOD
960,15/11/2020,13:20:00,NA,4,4,MOD
965,17/11/2020,13:05:00,NA,4,4,MOD
970,18/11/2020,13:50:00,NA,2,2,MOD
972,19/11/2020,12:55:00,NA,2,2,MOD
976,20/11/2020,13:40:00,NA,2,2,MOD
978,21/11/2020,12:45:00,0.243,2,1,MOD
982,22/11/2020,13:25:00,NA,4,4,MOD
988,24/11/2020,13:15:00,NA,4,4,MOD
991,25/11/2020,13:55:00,0.045,2,0,MOD
993,26/11/2020,13:00:00,NA,1,1,MOD
997,27/11/2020,13:45:00,NA,3,3,MOD
999,28/11/2020,12:50:00,0.27,3,2,MOD
1003,29/11/2020,13:30:00,NA,3,3,MOD
1009,1/12/2020,13:20:00,NA,4,4,MOD
1014,3/12/2020,13:05:00,NA,4,4,MOD
1019,4/12/2020,13:50:00,0.0455,2,0,MOD
1021,5/12/2020,12:55:00,NA,2,2,MOD
1024,6/12/2020,13:35:00,NA,2,2,MOD
1025,6/12/2020,13:40:00,NA,1,1,MOD
1026,7/12/2020,12:40:00,NA,2,2,MOD
1031,8/12/2020,13:25:00,NA,3,3,MOD
1037,10/12/2020,13:15:00,NA,4,4,MOD
1040,11/12/2020,13:55:00,NA,1,1,MOD
1042,12/12/2020,13:00:00,NA,2,2,MOD
1046,13/12/2020,13:45:00,NA,1,1,MOD
1048,14/12/2020,12:50:00,NA,2,2,MOD
1052,15/12/2020,13:30:00,NA,4,4,MOD
1058,17/12/2020,13:20:00,NA,4,4,MOD
1064,19/12/2020,13:05:00,NA,1,1,MOD
1069,20/12/2020,13:50:00,NA,3,3,MOD
1070,21/12/2020,12:55:00,NA,3,3,MOD
1074,22/12/2020,13:35:00,NA,3,3,MOD
1076,23/12/2020,12:40:00,NA,3,3,MOD
1081,24/12/2020,13:25:00,NA,2,2,MOD
1087,26/12/2020,13:15:00,NA,3,3,MOD
1090,27/12/2020,13:55:00,NA,3,3,MOD
1092,28/12/2020,13:00:00,NA,2,2,MOD
1096,29/12/2020,13:45:00,NA,1,1,MOD
1098,30/12/2020,12:50:00,NA,2,2,MOD
1102,31/12/2020,13:30:00,NA,4,4,MOD
5,2/1/2021,13:20:00,NA,4,4,MOD
11,4/1/2021,13:05:00,NA,4,4,MOD
16,5/1/2021,13:50:00,NA,2,2,MOD
17,6/1/2021,12:55:00,NA,1,1,MOD
21,7/1/2021,13:35:00,NA,2,2,MOD
23,8/1/2021,12:40:00,NA,3,3,MOD
28,9/1/2021,13:25:00,NA,4,4,MOD
34,11/1/2021,13:15:00,NA,3,3,MOD
37,12/1/2021,13:55:00,NA,2,2,MOD
39,13/1/2021,13:00:00,NA,2,2,MOD
44,14/1/2021,13:45:00,NA,3,3,MOD
46,15/1/2021,12:50:00,NA,2,2,MOD
50,16/1/2021,13:30:00,NA,3,3,MOD
55,18/1/2021,13:20:00,NA,4,4,MOD
61,20/1/2021,13:05:00,NA,4,4,MOD
67,21/1/2021,13:50:00,NA,3,3,MOD
68,22/1/2021,12:55:00,NA,2,2,MOD
72,23/1/2021,13:35:00,0.219,2,1,MOD
74,24/1/2021,12:40:00,NA,2,2,MOD
79,25/1/2021,13:25:00,NA,4,4,MOD
84,27/1/2021,13:15:00,NA,3,3,MOD
88,28/1/2021,13:55:00,NA,1,1,MOD
90,29/1/2021,13:00:00,NA,1,1,MOD
95,30/1/2021,13:45:00,NA,1,1,MOD
97,31/1/2021,12:50:00,NA,1,1,MOD
101,1/2/2021,13:30:00,NA,5,5,MOD
107,3/2/2021,13:20:00,-0.0425,4,2,MOD
113,5/2/2021,13:05:00,NA,2,2,MOD
119,6/2/2021,13:50:00,NA,1,1,MOD
120,7/2/2021,12:55:00,NA,2,2,MOD
124,8/2/2021,13:35:00,NA,3,3,MOD
126,9/2/2021,12:40:00,NA,3,3,MOD
131,10/2/2021,13:25:00,NA,4,4,MOD
136,12/2/2021,13:10:00,NA,4,4,MOD
141,13/2/2021,13:55:00,NA,1,1,MOD
143,14/2/2021,13:00:00,NA,2,2,MOD
148,15/2/2021,13:45:00,NA,1,1,MOD
150,16/2/2021,12:50:00,NA,2,2,MOD
154,17/2/2021,13:30:00,NA,4,4,MOD
160,19/2/2021,13:20:00,NA,4,4,MOD
164,20/2/2021,14:00:00,NA,1,1,MOD
166,21/2/2021,13:05:00,NA,4,4,MOD
172,22/2/2021,13:50:00,NA,2,2,MOD
174,23/2/2021,12:55:00,NA,3,3,MOD
178,24/2/2021,13:35:00,0.372,3,1,MOD
180,25/2/2021,12:40:00,NA,2,2,MOD
185,26/2/2021,13:25:00,NA,4,4,MOD
190,28/2/2021,13:10:00,NA,3,3,MOD
197,2/3/2021,13:00:00,NA,1,1,MOD
202,3/3/2021,13:45:00,0.039,2,1,MOD
204,4/3/2021,12:50:00,NA,2,2,MOD
208,5/3/2021,13:30:00,NA,5,5,MOD
214,7/3/2021,13:20:00,NA,4,4,MOD
220,9/3/2021,13:05:00,0.218,3,2,MOD
225,10/3/2021,13:50:00,0.024,1,0,MOD
227,11/3/2021,12:55:00,NA,3,3,MOD
231,12/3/2021,13:35:00,0.19933,3,0,MOD
233,13/3/2021,12:40:00,NA,1,1,MOD
238,14/3/2021,13:25:00,0.162,4,3,MOD
244,16/3/2021,13:10:00,NA,3,3,MOD
