,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
520,4/11/2018,0.0245,0.051994377,0.082375,0.051994377
521,5/11/2018,0.1055,0.057826304,0.07825,0.057826304
522,8/11/2018,0.082835,0.056279984,0.0645,0.056279984
523,9/11/2018,0.06675,0.151920234,0.0525,0.151920234
524,14/11/2018,0.02875,0.089223753,0.09075,0.081890124
525,15/11/2018,0.031915,0.071542032,0.046125,0.071542032
526,18/11/2018,0.132,0.056906419,0.056625,0.058567016
527,19/11/2018,0.05925,0.035061123,0.0835,0.034354144
528,20/11/2018,0.03875,0.059434257,0.0785,0.059434257
529,21/11/2018,0.0635,0.048770728,0.084125,0.048770728
530,25/11/2018,0.02975,0.060784311,0.07375,0.060784311
531,28/11/2018,0.1885,0.084668635,0.17675,0.084668635
532,2/12/2018,0.10675,0.085781112,0.106,0.085781112
533,4/12/2018,0.042125,0.123597577,0.037625,0.123597577
534,6/12/2018,0.105,0.140503437,0.2425,0.133306048
535,7/12/2018,0.158,0.198675046,0.15175,0.198675046
536,8/12/2018,0.05025,0.040880259,0.058875,0.040880259
537,10/12/2018,0.081875,0.099075728,0.057,0.099075728
538,12/12/2018,0.0775,0.127840023,0.112,0.127840023
539,14/12/2018,0.266,0.091177893,0.3625,0.091177893
540,15/12/2018,0.052875,0.080278626,0.09225,0.080278626
541,16/12/2018,0.0485,0.058563009,0.111,0.058563009
542,19/12/2018,0.294,0.128786313,0.227,0.128786313
543,22/12/2018,0.08575,0.068716188,0.19775,0.068716188
544,23/12/2018,0.102125,0.08413209,0.13175,0.08413209
545,24/12/2018,0.099875,0.055011838,0.12825,0.055011838
546,25/12/2018,0.072085,0.038076793,0.0985,0.038076793
547,26/12/2018,0.1145,0.069410282,0.0965,0.069410282
548,29/12/2018,0.07775,0.09492484,0.08075,0.09492484
549,31/12/2018,0.09675,0.10411958,0.15475,0.10411958
550,3/1/2019,0.1425,0.078435544,0.148125,0.091883528
551,4/1/2019,0.104375,0.072944343,0.12775,0.054404707
552,5/1/2019,0.0795,0.051252439,0.08775,0.051252439
553,11/1/2019,0.092625,0.047299476,0.085625,0.047299476
554,12/1/2019,0.07775,0.048836617,0.0875,0.048836617
555,19/1/2019,0.17275,0.13239872,0.18404,0.13239872
556,20/1/2019,0.118,0.075681498,0.17425,0.075681498
558,22/1/2019,0.0775,0.088447823,0.13175,0.088447823
559,24/1/2019,0.18025,0.105092791,0.175,0.105092791
560,27/1/2019,0.2435,0.11153364,0.244,0.124500347
561,29/1/2019,0.1525,0.184226029,0.21425,0.184226029
562,31/1/2019,0.050375,0.075039381,0.128583333,0.076353754
563,2/2/2019,0.04975,0.072713376,0.09825,0.072713376
564,3/2/2019,0.150875,0.086371134,0.2035,0.086371134
565,4/2/2019,0.08911,0.060282739,0.106666667,0.060282739
566,5/2/2019,0.09875,0.031631276,0.105125,0.031631276
567,6/2/2019,0.161,0.046000833,0.21825,0.047849361
568,7/2/2019,0.06825,0.06250225,0.11275,0.06250225
569,8/2/2019,0.103,0.114008261,0.19825,0.114008261
570,10/2/2019,0.0915,0.084184788,0.14575,0.084184788
571,13/2/2019,0.09525,0.034309442,0.113625,0.034309442
572,15/2/2019,0.1425,0.188714653,0.1575,0.188714653
573,17/2/2019,0.07604,0.028105132,0.119,0.028105132
575,19/2/2019,0.06825,0.102895886,0.114,0.102895886
576,26/2/2019,0.055125,0.052267823,0.094625,0.052267823
577,27/2/2019,0.102,0.095781161,0.123125,0.095781161
578,28/2/2019,0.080125,0.099064257,0.079125,0.099064257
579,1/3/2019,0.0955,0.099641945,0.114,0.099641945
580,2/3/2019,0.124,0.074155224,0.145875,0.058037962
581,3/3/2019,0.08975,0.071348827,0.134,0.071348827
582,5/3/2019,0.12825,0.115630254,0.161,0.115630254
583,6/3/2019,0.12125,0.078067288,0.12925,0.078067288
584,7/3/2019,0.083,0.098786619,0.162,0.098786619
585,8/3/2019,0.127,0.132086708,0.148375,0.126037627
586,9/3/2019,0.1205,0.130808252,0.16775,0.130808252
587,10/3/2019,0.0695,0.066335216,0.085,0.066335216
588,11/3/2019,0.08525,0.066736194,0.13275,0.066736194
590,18/3/2019,0.0715,0.078731965,0.15575,0.071252607
591,20/3/2019,0.0585,0.056397337,0.089875,0.058214088
592,21/3/2019,0.0755,0.087861066,0.125,0.087861066
593,24/3/2019,0.056,0.038859134,0.08375,0.038859134
594,25/3/2019,0.11225,0.119779147,0.1575,0.119779147
597,28/3/2019,0.09275,0.045597998,0.135875,0.045597998
598,29/3/2019,0.0705,0.077222383,0.10825,0.077222383
599,30/3/2019,0.14575,0.17510151,0.194,0.17510151
600,31/3/2019,0.129,0.093598032,0.163,0.093598032
601,2/4/2019,0.11225,0.104240897,0.13425,0.104240897
602,3/4/2019,0.09125,0.085685245,0.1115,0.085685245
603,4/4/2019,0.21,0.131302581,0.2565,0.131302581
604,5/4/2019,0.065333333,0.097970401,0.0905,0.097970401
606,7/4/2019,0.06771,0.0845335,0.081,0.0845335
607,8/4/2019,0.059625,0.059809821,0.0775,0.059809821
608,9/4/2019,0.042,0.037024007,0.0435,0.037024007
609,11/4/2019,0.0975,0.074449658,0.11,0.074449658
610,12/4/2019,0.1125,0.072782108,0.11475,0.072782108
611,13/4/2019,0.0585,0.040990023,0.11325,0.042829045
612,14/4/2019,0.1625,0.15719646,0.1725,0.15719646
613,16/4/2019,0.05825,0.028513687,0.057875,0.031549048
614,17/4/2019,0.05925,0.039821477,0.08825,0.039821477
615,20/4/2019,0.038,0.068750605,0.099585,0.05530934
616,21/4/2019,0.074375,0.068413428,0.092625,0.068413428
617,28/4/2019,0.1275,0.081269374,0.132,0.081269374
621,6/5/2019,0.02275,0.063804925,0.0855,0.068150995
622,7/5/2019,0.06475,0.054550956,0.07175,0.054550956
623,8/5/2019,0.080375,0.050672546,0.118625,0.050672546
624,11/5/2019,0.042166667,0.036884292,0.04925,0.036884292
625,12/5/2019,0.050875,0.045583987,0.072375,0.045583987
626,13/5/2019,0.058875,0.047391495,0.0775,0.047391495
627,14/5/2019,0.05725,0.059517205,0.082,0.059517205
629,16/5/2019,0.063625,0.065803884,0.06675,0.065803884
630,18/5/2019,0.093,0.089360251,0.09575,0.089360251
632,23/5/2019,0.0405,0.069771844,0.05286,0.060603766
633,24/5/2019,0.04,0.052529271,0.09925,0.044742517
634,28/5/2019,0.158625,0.133536434,0.1895,0.133536434
635,31/5/2019,0.072,0.054445991,0.089,0.054445991
636,3/6/2019,0.043625,0.048858287,0.042875,0.048858287
638,7/6/2019,0.0195,0.024444236,0.05525,0.026352008
639,8/6/2019,0.032833333,0.035703808,0.036083333,0.035703808
640,9/6/2019,0.0495,0.041604713,0.100625,0.031807611
641,19/6/2019,0.0375,0.042121346,0.032,0.042121346
642,20/6/2019,0.07525,0.096341067,0.09675,0.096341067
643,22/6/2019,0.19025,0.173058275,0.2065,0.173058275
644,25/6/2019,0.042875,0.024693346,0.072625,0.024693346
645,27/6/2019,0.071,0.046149271,0.106,0.042243613
646,1/7/2019,0.039,0.048184197,0.0305,0.03525049
647,3/7/2019,0.026625,0.038180873,0.0245,0.038180873
648,4/7/2019,0.0235,0.035816633,0.05775,0.03684087
649,5/7/2019,0.0375,0.04553673,0.04825,0.04553673
650,6/7/2019,0.044375,0.05166655,0.061625,0.05166655
651,8/7/2019,0.06375,0.038239028,0.08375,0.036558596
652,13/7/2019,0.123,0.217478474,0.14775,0.217478474
654,15/7/2019,0.080125,0.167573115,0.0965,0.167573115
655,16/7/2019,0.055875,0.053368109,0.067125,0.053368109
656,17/7/2019,0.061,0.043007046,0.09025,0.043007046
658,27/7/2019,0.094,0.131416845,0.11075,0.131416845
659,31/7/2019,0.054,0.116569961,0.0695,0.116569961
660,1/8/2019,0.01675,0.049099927,0.0135,0.049099927
661,2/8/2019,0.034,0.040124168,0.048875,0.040124168
662,3/8/2019,0.03,0.043959759,0.050625,0.039153785
663,4/8/2019,0.032,0.030385321,0.04275,0.030385321
664,5/8/2019,0.023875,0.025191375,0.038125,0.025191375
665,6/8/2019,0.072625,0.095727128,0.07725,0.095727128
666,10/8/2019,0.045,0.050484307,0.07775,0.058509564
667,11/8/2019,0.067625,0.071345364,0.085125,0.071345364
668,13/8/2019,0.02375,0.047309251,0.03975,0.047309251
669,14/8/2019,0.052,0.034291177,0.070875,0.034291177
671,22/8/2019,0.09067,0.111217303,0.10075,0.111217303
672,23/8/2019,0.05475,0.08390086,0.080125,0.08390086
673,27/8/2019,0.11325,0.132507248,0.122,0.132507248
675,1/9/2019,0.02475,0.052428172,0.035625,0.052428172
676,3/9/2019,0.038875,0.057160602,0.041125,0.057160602
677,4/9/2019,0.042,0.084378866,0.127375,0.084402782
678,5/9/2019,0.099,0.087763988,0.0865,0.087763988
679,8/9/2019,0.21225,0.246917217,0.2225,0.246917217
680,12/9/2019,0.041166667,0.048251588,0.052583333,0.048251588
681,13/9/2019,0.12325,0.099786572,0.1595,0.099786572
682,14/9/2019,0.048875,0.047408283,0.050625,0.047408283
683,15/9/2019,0.24375,0.302885574,0.24925,0.302885574
684,17/9/2019,0.020625,0.063610762,0.026,0.063610762
685,18/9/2019,0.038375,0.085773788,0.039875,0.085773788
686,20/9/2019,0.032875,0.080388373,0.078875,0.080388373
687,21/9/2019,0.06725,0.128107041,0.066,0.128107041
688,22/9/2019,0.032125,0.032934755,0.023125,0.032934755
689,24/9/2019,0.065375,0.151358271,0.063875,0.151358271
690,25/9/2019,0.0855,0.128120482,0.071625,0.128120482
691,26/9/2019,0.048,0.062388605,0.04425,0.062388605
692,28/9/2019,0.117875,0.149670572,0.143,0.149670572
693,29/9/2019,0.09054,0.158682832,0.10775,0.158682832
694,6/10/2019,0.056625,0.071023429,0.111875,0.071023429
695,8/10/2019,0.03475,0.09557707,0.024125,0.09557707
696,18/10/2019,0.070833333,0.051089736,0.066125,0.051568098
697,19/10/2019,0.04675,0.071830446,0.05775,0.071830446
698,23/10/2019,0.053,0.061235526,0.070625,0.061235526
699,24/10/2019,0.058375,0.072225098,0.050125,0.072225098
700,25/10/2019,0.02675,0.08137091,0.06175,0.08137091
701,26/10/2019,0.06675,0.085726323,0.0375,0.085726323
702,29/10/2019,0.07025,0.062651543,0.06425,0.062651543
703,31/10/2019,0.052125,0.035509809,0.06975,0.037197506
704,2/11/2019,0.2245,0.142828049,0.23175,0.142828049
705,3/11/2019,0.074415,0.054955115,0.076375,0.054955115
706,5/11/2019,0.04075,0.096196327,0.0435,0.096196327
707,7/11/2019,0.03875,0.096447573,0.057375,0.096447573
708,8/11/2019,0.15625,0.107321593,0.165,0.126563283
709,10/11/2019,0.064665,0.053362922,0.089,0.053362922
710,14/11/2019,0.0835,0.220048286,0.08025,0.220048286
711,15/11/2019,0.098916667,0.157907055,0.134333333,0.157907055
712,19/11/2019,0.15,0.150217263,0.15775,0.150217263
713,20/11/2019,0.073875,0.123824852,0.07975,0.123824852
715,24/11/2019,0.12625,0.09141527,0.11175,0.09141527
716,27/11/2019,0.09075,0.108284253,0.0745,0.108284253
717,28/11/2019,0.0455,0.119561444,0.049875,0.119561444
718,29/11/2019,0.07025,0.097863519,0.1015,0.097863519
719,13/12/2019,0.129125,0.136326009,0.110625,0.136326009
721,17/12/2019,0.119,0.186560191,0.133916667,0.19666332
722,18/12/2019,0.084,0.134387246,0.16096,0.132157883
724,7/1/2020,0.07675,0.34372674,0.15775,0.350138787
725,8/1/2020,0.21725,0.389295222,0.23,0.389295222
726,9/1/2020,0.18133,0.222223368,0.1605,0.222223368
727,11/1/2020,0.18967,0.190924483,0.1905,0.190924483
728,12/1/2020,0.1755,0.218307158,0.24429,0.218307158
729,2/2/2020,0.1285,0.151269571,0.14625,0.151269571
730,3/2/2020,0.097,0.139974216,0.13425,0.139974216
731,4/2/2020,0.100585,0.15618697,0.148,0.15618697
732,6/2/2020,0.14275,0.230640956,0.20425,0.230640956
733,9/2/2020,0.229,0.14507049,0.25875,0.152451617
734,10/2/2020,0.087,0.134547457,0.13225,0.134547457
735,11/2/2020,0.11975,0.148840878,0.12875,0.148840878
736,12/2/2020,0.097875,0.120973045,0.124875,0.120973045
737,14/2/2020,0.1615,0.209063974,0.19375,0.209063974
738,15/2/2020,0.0965,0.138857241,0.092,0.138857241
739,18/2/2020,0.1235,0.120588287,0.13375,0.120588287
740,19/2/2020,0.099333333,0.130050234,0.131666667,0.130050234
743,24/3/2020,0.228,0.2330161,0.19675,0.200953948
745,28/3/2020,0.228,0.223094032,0.257,0.223094032
747,30/3/2020,0.19925,0.208651265,0.22175,0.208651265
748,20/4/2020,0.091,0.16332106,0.133625,0.158054152
749,21/4/2020,0.166,0.239781481,0.192,0.239781481
750,22/4/2020,0.29,0.437210291,0.31775,0.437210291
751,26/4/2020,0.1555,0.123715767,0.167,0.123715767
752,30/4/2020,0.074625,0.090108007,0.090625,0.090108007
753,1/5/2020,0.098625,0.095535736,0.136875,0.095535736
755,7/5/2020,0.072,0.095136024,0.089625,0.098173562
756,10/5/2020,0.08675,0.134853818,0.134375,0.135125372
757,11/5/2020,0.081,0.142571195,0.09625,0.142571195
758,13/5/2020,0.088,0.139469233,0.0885,0.139469233
759,14/5/2020,0.062,0.08225684,0.06925,0.102415989
760,16/5/2020,0.0735,0.098406403,0.07975,0.098406403
761,17/5/2020,0.12425,0.167876191,0.164125,0.167876191
762,18/5/2020,0.09275,0.114177039,0.092,0.114177039
763,19/5/2020,0.088125,0.110963805,0.11075,0.110963805
764,23/5/2020,0.09025,0.128446297,0.12125,0.128446297
765,26/5/2020,0.042,0.086517223,0.097375,0.077627266
766,27/5/2020,0.066875,0.097402575,0.068375,0.097402575
767,28/5/2020,0.095,0.107024969,0.116375,0.107024969
768,1/6/2020,0.05875,0.078296818,0.08625,0.078296818
769,2/6/2020,0.05325,0.085848764,0.100875,0.080511194
770,4/6/2020,0.09375,0.123449252,0.1295,0.123449252
771,9/6/2020,0.1685,0.351263883,0.22325,0.351263883
772,10/6/2020,0.0895,0.260136678,0.10325,0.260136678
775,14/6/2020,0.03175,0.057121762,0.041666667,0.059067569
777,25/6/2020,0.021,0.062541362,0.02825,0.062541362
778,26/6/2020,0.037375,0.067244417,0.04625,0.067244417
780,5/7/2020,0.067,0.070193793,0.082165,0.085925115
783,13/7/2020,0.01575,0.062234839,0.019,0.062234839
784,14/7/2020,0.02775,0.063035394,0.028375,0.063035394
785,15/7/2020,0.102835,0.131367422,0.137625,0.131367422
786,16/7/2020,0.0335,0.091372252,0.04825,0.091372252
787,17/7/2020,0.04125,0.054298873,0.062,0.054298873
789,29/7/2020,0.038875,0.11658512,0.07325,0.11658512
790,30/7/2020,0.040625,0.084113058,0.040375,0.084113058
791,31/7/2020,0.11,0.161772178,0.141,0.161772178
792,3/8/2020,0.2785,0.423235617,0.33604,0.394202021
793,4/8/2020,0.11275,0.1632394,0.140625,0.1632394
794,13/8/2020,0.152166667,0.256732641,0.191,0.256732641
795,14/8/2020,0.0265,0.133775073,0.033,0.133775073
796,16/8/2020,0.07075,0.162262905,0.1175,0.162262905
797,17/8/2020,0.02975,0.095362894,0.04875,0.095362894
798,18/8/2020,0.1155,0.244974108,0.201625,0.342794405
800,20/8/2020,0.0355,0.099118168,0.06425,0.099118168
801,22/8/2020,0.17075,0.214339004,0.180375,0.201492918
802,23/8/2020,0.01567,0.091297686,0.018875,0.096581082
803,24/8/2020,0.1155,0.202000784,0.1675,0.230698253
804,27/8/2020,0.0745,0.157675294,0.07525,0.144342904
805,30/8/2020,0.05575,0.109997044,0.077,0.109997044
807,8/9/2020,0.02325,0.134700393,0.05875,0.134700393
808,10/9/2020,0.04375,0.15778482,0.053375,0.15778482
809,11/9/2020,0.1105,0.303244958,0.17025,0.303244958
810,13/9/2020,0.135,0.265452565,0.154,0.265452565
811,23/9/2020,0.173625,0.25091184,0.200625,0.25091184
812,28/9/2020,0.032125,0.14320216,0.054,0.14320216
813,29/9/2020,0.04454,0.150627476,0.0925,0.150627476
814,30/9/2020,0.208666667,0.391025725,0.270166667,0.391025725
815,2/10/2020,0.0975,0.218170301,0.14275,0.210787791
816,6/10/2020,0.1615,0.253352385,0.18625,0.253352385
817,7/10/2020,0.121125,0.232924919,0.150375,0.232924919
818,8/10/2020,0.03275,0.180290682,0.053625,0.180290682
819,13/10/2020,0.04425,0.144104913,0.058375,0.144104913
820,14/10/2020,0.12975,0.213700094,0.1765,0.213700094
821,16/10/2020,0.077875,0.192825128,0.111375,0.192825128
822,26/10/2020,0.056,0.124337757,0.080125,0.124337757
823,25/1/2021,0.0525,0.140368882,0.11575,0.142257225
824,27/1/2021,0.081,0.164029228,0.1365,0.164029228
825,7/2/2021,0.0405,0.12800325,0.10475,0.12800325
826,18/2/2021,0.13075,0.173296122,0.19675,0.173296122
827,9/3/2021,0.105416667,0.232110654,0.145083333,0.232110654
829,13/3/2021,0.05867,0.128407344,0.068,0.128407344
830,22/3/2021,0.22,0.179199643,0.26025,0.179199643
833,26/4/2021,0.049,0.136397269,0.0805,0.136397269
835,2/6/2021,0.01525,0.075408492,0.03075,0.075408492
836,23/7/2021,0.116,0.208906776,0.18675,0.208906776
837,15/9/2021,0.02,0.056649639,0.012,0.056649639
838,16/9/2021,0.02225,0.074732242,0.06675,0.074732242
839,1/10/2021,0.03575,0.056989412,0.0395,0.056989412
840,3/10/2021,0.038333333,0.039378207,0.062666667,0.039378207
841,4/10/2021,0.016125,0.055828056,0.017125,0.055828056
842,6/10/2021,0.06675,0.174217476,0.14025,0.174217476
843,7/10/2021,0.04625,0.094144838,0.060916667,0.094144838
844,9/10/2021,0.0955,0.158538974,0.132625,0.158538974
846,15/10/2021,0.029375,0.05503238,0.0365,0.05503238
847,16/10/2021,0.033625,0.060613355,0.057,0.060613355
848,17/10/2021,0.094375,0.081693296,0.11525,0.081693296
849,18/10/2021,0.013,0.098728423,0.02875,0.098728423
850,19/10/2021,0.041666667,0.09181429,0.061416667,0.09181429
851,20/10/2021,0.09325,0.116272777,0.129,0.116272777
852,21/10/2021,0.1395,0.162685716,0.161875,0.162685716
853,24/10/2021,0.038875,0.076899442,0.046625,0.076899442
854,26/10/2021,0.0375,0.118097048,0.072,0.118097048
855,27/10/2021,0.0205,0.118234705,0.0855,0.118234705
856,28/10/2021,0.07575,0.112129194,0.127,0.112129194
857,29/10/2021,0.04925,0.057083735,0.0685,0.057083735
858,30/10/2021,0.110375,0.102409341,0.125875,0.102409341
859,4/11/2021,0.163,0.114081637,0.142,0.114081637
861,7/11/2021,0.082,0.11620282,0.13075,0.11620282
862,8/11/2021,0.1115,0.126585229,0.1235,0.126585229
863,11/11/2021,0.08625,0.051481058,0.07125,0.049130993
864,12/11/2021,0.07325,0.048599878,0.07025,0.048599878
865,13/11/2021,0.065,0.050774412,0.087125,0.050774412
866,14/11/2021,0.062,0.045599366,0.084375,0.045599366
868,17/11/2021,0.05625,0.078938816,0.055375,0.06301761
869,18/11/2021,0.04,0.064350185,0.046625,0.064350185
870,19/11/2021,0.0565,0.117368786,0.05875,0.117368786
871,20/11/2021,0.066875,0.112231058,0.127375,0.112231058
872,21/11/2021,0.09375,0.118896684,0.116875,0.118896684
873,23/11/2021,0.069125,0.031922114,0.0795,0.031922114
874,24/11/2021,0.10225,0.067379587,0.119083333,0.067379587
875,26/11/2021,0.0865,0.102887218,0.09475,0.102887218
876,27/11/2021,0.149,0.078728371,0.20925,0.078728371
877,30/11/2021,0.063875,0.058030322,0.076375,0.058030322
878,2/12/2021,0.148375,0.078993349,0.137125,0.078993349
879,6/12/2021,0.13025,0.046931474,0.1205,0.046931474
880,7/12/2021,0.067875,0.041843641,0.106,0.041843641
881,8/12/2021,0.10825,0.035380009,0.10675,0.035380009
882,11/12/2021,0.1255,0.102649739,0.17725,0.102649739
883,14/12/2021,0.13125,0.052255181,0.138,0.052255181
884,16/12/2021,0.12275,0.05079671,0.123,0.05079671
885,17/12/2021,0.092625,0.050514226,0.124625,0.050514226
886,18/12/2021,0.131125,0.050213013,0.120625,0.050213013
887,19/12/2021,0.09721,0.087519919,0.138,0.087519919
888,21/12/2021,0.16925,0.099874279,0.18425,0.099874279
889,22/12/2021,0.093333333,0.071385909,0.135416667,0.071385909
890,23/12/2021,0.134375,0.090664472,0.177875,0.090664472
891,24/12/2021,0.094,0.10739996,0.163,0.10739996
892,25/12/2021,0.178875,0.094208906,0.192125,0.094208906
893,26/12/2021,0.0675,0.089948314,0.142,0.089948314
894,27/12/2021,0.18825,0.165757634,0.137,0.165757634
895,29/12/2021,0.15225,0.186196802,0.207,0.186196802
897,31/12/2021,0.18025,0.156126812,0.222375,0.156126812
898,2/1/2022,0.11875,0.103079377,0.196,0.093105072
899,6/1/2022,0.06125,0.040684647,0.050875,0.040684647
900,8/1/2022,0.065875,0.048960241,0.039625,0.048960241
901,9/1/2022,0.079375,0.049587868,0.108375,0.049587868
902,10/1/2022,0.12825,0.124679112,0.064625,0.124679112
903,11/1/2022,0.25625,0.275469925,0.3115,0.275469925
904,12/1/2022,0.11175,0.126035435,0.086375,0.091870058
906,14/1/2022,0.1195,0.119244289,0.155,0.119244289
907,15/1/2022,0.41925,0.428079496,0.52425,0.428079496
910,27/1/2022,0.16625,0.07076963,0.14825,0.080857803
912,30/1/2022,0.0805,0.041914771,0.14521,0.049283093
913,31/1/2022,0.0865,0.068690645,0.053,0.068690645
914,1/2/2022,0.082375,0.063335973,0.1135,0.063335973
915,2/2/2022,0.08875,0.089772239,0.061,0.089772239
916,8/2/2022,0.17025,0.087958293,0.1755,0.087958293
917,9/2/2022,0.1125,0.05478013,0.092,0.05478013
918,10/2/2022,0.087,0.048393175,0.118,0.048393175
919,11/2/2022,0.158,0.080571041,0.19025,0.080571041
921,14/2/2022,0.088625,0.061956206,0.117625,0.061956206
922,15/2/2022,0.195375,0.190567232,0.21775,0.190567232
923,16/2/2022,0.116625,0.136412768,0.1885,0.136412768
924,17/2/2022,0.303,0.178008879,0.31375,0.178008879
925,18/2/2022,0.11675,0.089810808,0.07375,0.089810808
926,19/2/2022,0.123915,0.092075614,0.15675,0.092075614
927,21/2/2022,0.12875,0.108256348,0.16875,0.108256348
928,22/2/2022,0.224,0.093148808,0.274,0.093148808
929,23/2/2022,0.08575,0.048143841,0.08425,0.048143841
930,25/2/2022,0.0705,0.084014824,0.055625,0.084014824
931,28/2/2022,0.102666667,0.070706374,0.123083333,0.070706374
932,1/3/2022,0.124375,0.077368471,0.147375,0.077368471
933,2/3/2022,0.09775,0.07324513,0.125,0.07324513
934,3/3/2022,0.1945,0.076500392,0.15575,0.067542406
935,6/3/2022,0.0575,0.039335687,0.032,0.039335687
936,7/3/2022,0.104,0.031437424,0.11125,0.031437424
937,8/3/2022,0.071375,0.033915777,0.117625,0.033915777
939,12/3/2022,0.094083333,0.081022295,0.126,0.081022295
940,13/3/2022,0.14925,0.140623823,0.166375,0.140623823
943,16/3/2022,0.100583333,0.054789187,0.11875,0.054789187
944,19/3/2022,0.0665,0.045633239,0.140125,0.049040538
945,20/3/2022,0.173,0.072480247,0.201625,0.070695623
946,27/3/2022,0.095,0.070542577,0.14275,0.06129861
947,28/3/2022,0.088583333,0.052402121,0.11575,0.052402121
950,31/3/2022,0.08925,0.055336266,0.11,0.055336266
952,2/4/2022,0.083,0.042608808,0.107,0.042608808
953,4/4/2022,0.05225,0.048291181,0.078,0.048291181
956,9/4/2022,0.201,0.096846464,0.24,0.096846464
958,13/4/2022,0.06275,0.05372028,0.091625,0.05372028
960,18/4/2022,0.12325,0.077113891,0.144,0.077113891
961,19/4/2022,0.0895,0.063295435,0.106,0.063295435
962,20/4/2022,0.07475,0.05819498,0.15225,0.066929961
965,24/4/2022,0.10175,0.098334857,0.1165,0.098334857
966,25/4/2022,0.0955,0.122694812,0.14075,0.122694812
967,27/4/2022,0.079,0.060890807,0.088,0.060890807
968,28/4/2022,0.08925,0.066659367,0.122375,0.066659367
969,29/4/2022,0.07525,0.07037446,0.089875,0.07037446
970,3/5/2022,0.08775,0.132294784,0.09275,0.132294784
971,4/5/2022,0.07575,0.054934206,0.085,0.054934206
972,5/5/2022,0.079,0.045580461,0.0965,0.048595587
973,6/5/2022,0.06375,0.079608838,0.0915,0.079608838
974,7/5/2022,0.054,0.052824251,0.112,0.052824251
975,8/5/2022,0.06875,0.049869269,0.06825,0.049869269
976,12/5/2022,0.064,0.048820331,0.07225,0.048820331
977,14/5/2022,0.081,0.064773816,0.11925,0.08977065
978,15/5/2022,0.06525,0.045900782,0.069666667,0.045900782
979,18/5/2022,0.09825,0.099145219,0.1125,0.097954223
980,19/5/2022,0.195,0.198238696,0.2085,0.198238696
981,20/5/2022,0.096375,0.09973356,0.1055,0.09973356
982,21/5/2022,0.126125,0.124979588,0.143375,0.124979588
984,26/5/2022,0.073915,0.04748502,0.07,0.04748502
985,27/5/2022,0.0965,0.109901816,0.1625,0.131468327
986,29/5/2022,0.03775,0.039552366,0.048,0.039552366
987,31/5/2022,0.086625,0.083393103,0.0805,0.083393103
989,2/6/2022,0.1035,0.12707388,0.1145,0.12707388
990,3/6/2022,0.04325,0.070406327,0.0825,0.070406327
991,6/6/2022,0.3375,0.307304837,0.38967,0.307304837
992,8/6/2022,0.18525,0.209241895,0.225875,0.209241895
993,10/6/2022,0.0215,0.048179678,0.05,0.048179678
994,11/6/2022,0.064875,0.052433262,0.07625,0.052433262
995,12/6/2022,0.069125,0.095491681,0.088625,0.095491681
996,13/6/2022,0.06921,0.0465674,0.08425,0.0465674
997,17/6/2022,0.0175,0.088441992,0.026,0.088441992
998,18/6/2022,0.048,0.059921689,0.05375,0.059921689
999,19/6/2022,0.034,0.050522377,0.05725,0.050522377
1000,21/6/2022,0.07175,0.112324239,0.10125,0.112324239
1001,30/6/2022,0.035125,0.065999362,0.05175,0.065999362
1002,1/7/2022,0.086,0.084302471,0.13275,0.084302471
1003,2/7/2022,0.054583333,0.059318332,0.061833333,0.059318332
1005,7/7/2022,0.033,0.053457087,0.04375,0.053457087
1006,12/7/2022,0.0305,0.079472525,0.0605,0.079472525
1007,13/7/2022,0.054625,0.077091179,0.05375,0.077091179
1008,17/7/2022,0.04625,0.049892629,0.08725,0.054210327
1009,18/7/2022,0.057,0.084628036,0.07825,0.088763669
1010,19/7/2022,0.013,0.044074776,0.051625,0.052718533
1011,20/7/2022,0.06275,0.063454835,0.04725,0.063454835
1012,22/7/2022,0.08375,0.140538785,0.09725,0.140538785
1013,29/7/2022,0.035125,0.064936834,0.037875,0.064936834
1014,30/7/2022,0.0735,0.103082619,0.085,0.103082619
1015,31/7/2022,0.01975,0.058689821,0.019,0.058689821
1016,1/8/2022,0.050625,0.067470684,0.05375,0.067470684
1017,5/8/2022,0.041375,0.082195377,0.03925,0.082195377
1018,7/8/2022,0.203,0.201533654,0.209625,0.201533654
1019,10/8/2022,0.0655,0.089199453,0.0875,0.089199453
1020,11/8/2022,0.015,0.053995107,0.038625,0.053995107
1021,12/8/2022,0.1255,0.059080094,0.131,0.059080094
1022,13/8/2022,0.06825,0.125648552,0.075125,0.125648552
1023,14/8/2022,0.090875,0.120880117,0.09275,0.120880117
1025,19/8/2022,0.0485,0.084690858,0.06325,0.084690858
1026,20/8/2022,0.168125,0.194165561,0.207625,0.194165561
1028,23/8/2022,0.075,0.130365735,0.124125,0.165841124
1029,24/8/2022,0.16225,0.220691781,0.154,0.220691781
1030,25/8/2022,0.1425,0.213186812,0.16325,0.213186812
1031,26/8/2022,0.265,0.280591484,0.28471,0.280591484
1032,27/8/2022,0.06625,0.146601574,0.14775,0.146601574
1033,28/8/2022,0.0545,0.098266854,0.059875,0.098266854
1034,29/8/2022,0.03175,0.072095144,0.02025,0.072095144
1035,30/8/2022,0.072875,0.07999161,0.069875,0.07999161
