,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
162,22/5/2016,0.06775,0.051498299,0.080875,0.051498299
163,23/5/2016,0.10725,0.055645432,0.12075,0.055645432
164,24/5/2016,0.08225,0.147769893,0.09675,0.147769893
165,25/5/2016,0.05625,0.056521424,0.093,0.060401853
166,26/5/2016,0.067625,0.047901288,0.07075,0.047901288
167,27/5/2016,0.0835,0.097829757,0.09775,0.097829757
168,28/5/2016,0.0885,0.054114709,0.108,0.054114709
169,29/5/2016,0.11575,0.038061166,0.1285,0.038061166
170,30/5/2016,0.050125,0.055088432,0.071125,0.055088432
171,31/5/2016,0.052125,0.056842664,0.0565,0.056842664
172,2/6/2016,0.08675,0.107814907,0.094125,0.107814907
173,3/6/2016,0.0885,0.092214955,0.111,0.092214955
174,4/6/2016,0.05425,0.063454671,0.0505,0.063454671
175,5/6/2016,0.104125,0.068985838,0.123375,0.068985838
176,13/6/2016,0.12075,0.113992903,0.13325,0.113992903
177,14/6/2016,0.21975,0.148521552,0.23875,0.148521552
178,15/6/2016,0.086,0.112816581,0.115,0.112816581
179,16/6/2016,0.06625,0.135705984,0.0825,0.135705984
181,19/6/2016,0.115625,0.093569406,0.130875,0.093569406
182,20/6/2016,0.095,0.072400777,0.0935,0.072400777
183,21/6/2016,0.062625,0.07010379,0.066,0.07010379
184,22/6/2016,0.0605,0.062213183,0.068375,0.062213183
185,23/6/2016,0.057375,0.089800702,0.06825,0.089800702
186,24/6/2016,0.165,0.160089223,0.15925,0.160089223
187,25/6/2016,0.12375,0.170120475,0.14175,0.170120475
188,26/6/2016,0.059,0.047343255,0.1105,0.051578107
189,27/6/2016,0.13125,0.10748298,0.14875,0.10748298
190,29/6/2016,0.1315,0.061212745,0.142,0.061212745
191,30/6/2016,0.11225,0.047598541,0.11475,0.047598541
192,1/7/2016,0.1095,0.050505485,0.1515,0.050505485
193,2/7/2016,0.047,0.07009953,0.062,0.07009953
194,5/7/2016,0.067,0.052238777,0.080625,0.052238777
195,9/7/2016,0.104,0.042202923,0.1195,0.042202923
196,11/7/2016,0.04125,0.05294473,0.046125,0.05294473
197,12/7/2016,0.05375,0.065914906,0.0615,0.065914906
198,13/7/2016,0.110625,0.107133469,0.12325,0.107133469
199,14/7/2016,0.09075,0.056912739,0.11825,0.056912739
200,15/7/2016,0.074375,0.080935803,0.094125,0.080935803
201,16/7/2016,0.16375,0.092317025,0.1595,0.092317025
202,17/7/2016,0.103,0.075356824,0.1215,0.075356824
203,18/7/2016,0.05275,0.08539241,0.066,0.08539241
