,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
994,1/5/2022,0.20275,0.256681241,0.2255,0.197677689
995,2/5/2022,0.132333333,0.181324598,0.142083333,0.181324598
996,3/5/2022,0.07675,0.108707898,0.103625,0.146640939
997,6/5/2022,0.1855,0.233620233,0.19625,0.233620233
998,7/5/2022,0.150083333,0.203445118,0.172,0.203445118
999,9/5/2022,0.182875,0.254634399,0.197125,0.254634399
1000,13/5/2022,0.22125,0.361858752,0.247625,0.351428723
1001,15/5/2022,0.137125,0.092832249,0.15754,0.092832249
1002,16/5/2022,0.18025,0.191246585,0.19225,0.191246585
1003,17/5/2022,0.149625,0.176645452,0.148875,0.176645452
1004,18/5/2022,0.123166667,0.156288215,0.128583333,0.156288215
1005,19/5/2022,0.23175,0.355977776,0.23875,0.355977776
1006,20/5/2022,0.11725,0.105242045,0.12175,0.105242045
1007,21/5/2022,0.1415,0.17266018,0.1415,0.17266018
1008,30/5/2022,0.1495,0.179964298,0.15225,0.179964298
1009,31/5/2022,0.18,0.220252251,0.187375,0.220252251
1010,1/6/2022,0.17525,0.188156663,0.174,0.188156663
1011,5/6/2022,0.07875,0.048306491,0.08175,0.048306491
1012,6/6/2022,0.047,0.060179764,0.061,0.060179764
1014,8/6/2022,0.17075,0.24918705,0.1865,0.24918705
1015,10/6/2022,0.06825,0.109517831,0.067625,0.109517831
1016,11/6/2022,0.07725,0.100997783,0.089,0.100997783
1017,12/6/2022,0.16025,0.163097109,0.1585,0.163097109
1018,15/6/2022,0.167,0.380300935,0.181375,0.380300935
1019,17/6/2022,0.1575,0.277785046,0.162,0.277785046
1020,27/6/2022,0.0745,0.142977358,0.0945,0.142977358
1021,29/6/2022,0.08,0.10479233,0.09475,0.10479233
1022,5/7/2022,0.08825,0.152270349,0.0995,0.152270349
1024,19/7/2022,0.1225,0.070609381,0.1325,0.070609381
1025,8/8/2022,0.0705,0.139271924,0.10833,0.139271924
1026,9/8/2022,0.02375,0.060397101,0.04725,0.060397101
1027,10/8/2022,0.013,0.099493064,0.065,0.099493064
1028,19/8/2022,0.03675,0.132668414,0.120875,0.132668414
1029,20/8/2022,0.07525,0.134644244,0.09375,0.134644244
1030,21/8/2022,0.07233,0.191840337,0.148,0.191840337
1031,23/8/2022,0.228875,0.314604149,0.234875,0.314604149
1032,25/8/2022,0.13975,0.286064011,0.149375,0.286064011
1033,27/8/2022,0.172875,0.343974855,0.202125,0.343974855
1034,28/8/2022,0.038125,0.114154738,0.08225,0.114154738
1035,2/9/2022,0.06725,0.19791292,0.11425,0.19791292
1036,3/9/2022,0.054416667,0.127950353,0.0545,0.127950353
1037,4/9/2022,0.044375,0.158330965,0.114875,0.158330965
1038,5/9/2022,0.048875,0.151161371,0.069,0.151161371
1039,6/9/2022,0.066875,0.152970095,0.071,0.152970095
1040,9/9/2022,0.069625,0.168942164,0.079875,0.168942164
1041,10/9/2022,0.1115,0.146849049,0.113125,0.146849049
1042,14/9/2022,0.09175,0.19019885,0.101125,0.19019885
1043,21/9/2022,0.056625,0.103410378,0.0665,0.103410378
1044,22/9/2022,0.016,0.094043519,0.01375,0.094043519
1045,13/10/2022,0.0825,0.147111304,0.065,0.147111304
1046,14/10/2022,0.07675,0.091087759,0.063,0.091087759
1047,15/10/2022,0.0765,0.089020412,0.0585,0.089020412
1048,16/10/2022,0.1205,0.080871055,0.10725,0.080871055
1049,17/10/2022,0.122,0.10386921,0.11875,0.10386921
1050,19/10/2022,0.1245,0.109160092,0.1255,0.109160092
1051,20/10/2022,0.066,0.094460595,0.06075,0.094460595
1052,21/10/2022,0.0815,0.114128839,0.072,0.114128839
1053,22/10/2022,0.049,0.085061323,0.022,0.085061323
1054,23/10/2022,0.07475,0.076146684,0.054,0.076146684
1055,24/10/2022,0.04175,0.100052588,0.039,0.100052588
1056,25/10/2022,0.09479,0.115635287,0.10825,0.115635287
1057,26/10/2022,0.065375,0.134747057,0.0575,0.134747057
1058,27/10/2022,0.013,0.170173044,0.033875,0.142022091
1059,29/10/2022,0.04025,0.127700373,0.02925,0.127700373
1060,31/10/2022,0.05975,0.114850156,0.060625,0.114850156
1063,4/11/2022,0.13475,0.174847085,0.17625,0.174847085
1065,6/11/2022,0.084,0.168042049,0.05875,0.168042049
1066,7/11/2022,0.069,0.159122754,0.0905,0.159122754
1067,13/11/2022,0.1005,0.0713115,0.08125,0.0713115
1068,14/11/2022,0.021,0.088163326,0.03625,0.079085373
1070,19/11/2022,0.09375,0.155208142,0.1425,0.147848968
1071,20/11/2022,0.061375,0.103587523,0.074,0.103587523
