region,num,estacion,metrica,temporal,espacial,valor,collection,min,max
latam,3,BA,reu,120,3,98.12,MODIS,0,0
latam,4,MD,bias,90,3,0.064,MODIS,0,0
latam,4,MD,n,90,3,107,MODIS,0,0
latam,4,MD,nrmse,90,3,0.972,MODIS,0,0
latam,4,MD,r2,90,3,0.418,MODIS,0,0
latam,3,BA,reu,30,15,63.98,MODIS,0,0
latam,3,BA,reu,60,15,63.9,MODIS,0,0
latam,3,BA,reu,90,5,76.73,MODIS,0,0
latam,3,BA,reu,120,5,84.6,MODIS,0,0
latam,3,BA,reu,30,25,41.27,MODIS,0,0
latam,3,BA,reu,60,25,48.15,MODIS,0,0
latam,3,BA,reu,90,15,68.45,MODIS,0,0
latam,3,BA,reu,120,15,76.78,MODIS,0,0
latam,4,MD,reu,30,3,22.8,MODIS,0,0
latam,4,MD,reu,60,3,38.47,MODIS,0,0
latam,3,BA,reu,90,25,56.2,MODIS,0,0
latam,3,BA,reu,120,25,62.94,MODIS,0,0
latam,4,MD,reu,90,3,38.08,MODIS,0,0
latam,4,MD,rmse,90,3,0.2,MODIS,0,0
latam,4,MD,bias,120,3,0.071,MODIS,0,0
latam,4,MD,n,120,3,109,MODIS,0,0
latam,4,MD,reu,30,5,21.48,MODIS,0,0
latam,4,MD,reu,60,5,33.39,MODIS,0,0
latam,4,MD,reu,90,5,33.55,MODIS,0,0
latam,4,MD,reu,120,3,41.52,MODIS,0,0
latam,4,MD,reu,30,15,16.35,MODIS,0,0
latam,4,MD,reu,60,15,16.76,MODIS,0,0
latam,4,MD,reu,90,15,17.19,MODIS,0,0
latam,4,MD,reu,120,5,36.08,MODIS,0,0
latam,4,MD,reu,30,25,16.57,MODIS,0,0
latam,4,MD,reu,60,25,15.43,MODIS,0,0
latam,4,MD,reu,90,25,15.29,MODIS,0,0
latam,4,MD,reu,120,15,18.8,MODIS,0,0
latam,4,MD,nrmse,120,3,1.012,MODIS,0,0
latam,4,MD,r2,120,3,0.441,MODIS,0,0
latam,4,MD,reu,120,25,16.09,MODIS,0,0
latam,4,MD,rmse,120,3,0.209,MODIS,0,0
latam,5,LP,reu,30,3,42.21,MODIS,0,0
latam,5,LP,reu,60,3,45.27,MODIS,0,0
latam,5,LP,reu,90,3,48.17,MODIS,0,0
latam,5,LP,reu,120,3,50.02,MODIS,0,0
latam,5,LP,reu,30,5,42.8,MODIS,0,0
latam,5,LP,reu,60,5,44.77,MODIS,0,0
latam,5,LP,reu,90,5,47.84,MODIS,0,0
latam,5,LP,reu,120,5,48.5,MODIS,0,0
latam,5,LP,reu,30,15,24.88,MODIS,0,0
latam,5,LP,reu,60,15,24.6,MODIS,0,0
latam,5,LP,reu,90,15,23.27,MODIS,0,0
latam,5,LP,reu,120,15,26.08,MODIS,0,0
latam,5,LP,rmse promedio espacial,0,3,0.10125,MODIS,0.1,0.103
latam,5,LP,reu promedio espacial,0,3,46.4175,MODIS,42.21,50.02
latam,5,LP,r2 promedio espacial,0,3,0.22775,MODIS,0.214,0.234
latam,5,LP,bias promedio espacial,0,3,0.0665,MODIS,0.064,0.069
latam,5,LP,reu,30,25,30.76,MODIS,0,0
latam,5,LP,reu,60,25,26.4,MODIS,0,0
latam,5,LP,reu,90,25,26.24,MODIS,0,0
latam,5,LP,reu,120,25,28.58,MODIS,0,0
latam,6,MX,reu,30,3,48.84,MODIS,0,0
latam,6,MX,reu,60,3,64.39,MODIS,0,0
latam,6,MX,reu,90,3,70.88,MODIS,0,0
latam,6,MX,reu,120,3,71.45,MODIS,0,0
latam,6,MX,reu,30,5,50.42,MODIS,0,0
latam,6,MX,reu,60,5,60.31,MODIS,0,0
latam,6,MX,reu,90,5,66.05,MODIS,0,0
latam,6,MX,reu,120,5,67.2,MODIS,0,0
latam,5,LP,nrmse promedio espacial,0,3,1.08875,MODIS,1.061,1.123
latam,5,LP,bias,30,3,0.064,MODIS,0,0
latam,5,LP,n,30,3,389,MODIS,0,0
latam,5,LP,nrmse,30,3,1.061,MODIS,0,0
latam,1,SP,rmse,30,5,0.069,MODIS,0,0
latam,1,SP,rmse,60,5,0.094,MODIS,0,0
latam,1,SP,rmse,90,5,0.099,MODIS,0,0
latam,1,SP,rmse,120,5,0.102,MODIS,0,0
latam,1,SP,rmse,30,15,0.073,MODIS,0,0
latam,1,SP,rmse,60,15,0.098,MODIS,0,0
latam,1,SP,rmse,90,15,0.103,MODIS,0,0
latam,1,SP,rmse,120,15,0.107,MODIS,0,0
latam,1,SP,rmse,30,25,0.069,MODIS,0,0
latam,1,SP,rmse,60,25,0.074,MODIS,0,0
latam,1,SP,rmse,90,25,0.077,MODIS,0,0
latam,1,SP,rmse,120,25,0.083,MODIS,0,0
latam,5,LP,r2,30,3,0.214,MODIS,0,0
latam,6,MX,reu,30,15,30.58,MODIS,0,0
latam,5,LP,rmse,30,3,0.1,MODIS,0,0
latam,5,LP,bias,60,3,0.065,MODIS,0,0
latam,2,ST,rmse,30,5,0.191,MODIS,0,0
latam,2,ST,rmse,60,5,0.198,MODIS,0,0
latam,2,ST,rmse,90,5,0.211,MODIS,0,0
latam,2,ST,rmse,120,5,0.21,MODIS,0,0
latam,2,ST,rmse,30,15,0.113,MODIS,0,0
latam,2,ST,rmse,60,15,0.119,MODIS,0,0
latam,2,ST,rmse,90,15,0.126,MODIS,0,0
latam,2,ST,rmse,120,15,0.125,MODIS,0,0
latam,2,ST,rmse,30,25,0.068,MODIS,0,0
latam,2,ST,rmse,60,25,0.072,MODIS,0,0
latam,2,ST,rmse,90,25,0.074,MODIS,0,0
latam,2,ST,rmse,120,25,0.078,MODIS,0,0
latam,5,LP,n,60,3,400,MODIS,0,0
latam,5,LP,nrmse,60,3,1.071,MODIS,0,0
latam,5,LP,r2,60,3,0.231,MODIS,0,0
latam,6,MX,reu,60,15,38.73,MODIS,0,0
latam,3,BA,rmse,30,5,0.203,MODIS,0,0
latam,3,BA,rmse,60,5,0.225,MODIS,0,0
latam,3,BA,rmse,90,5,0.224,MODIS,0,0
latam,3,BA,rmse,120,5,0.231,MODIS,0,0
latam,3,BA,rmse,30,15,0.231,MODIS,0,0
latam,3,BA,rmse,60,15,0.239,MODIS,0,0
latam,3,BA,rmse,90,15,0.242,MODIS,0,0
latam,3,BA,rmse,120,15,0.245,MODIS,0,0
latam,3,BA,rmse,30,25,0.129,MODIS,0,0
latam,3,BA,rmse,60,25,0.134,MODIS,0,0
latam,3,BA,rmse,90,25,0.135,MODIS,0,0
latam,3,BA,rmse,120,25,0.139,MODIS,0,0
latam,5,LP,rmse,60,3,0.1,MODIS,0,0
latam,5,LP,bias,90,3,0.068,MODIS,0,0
latam,5,LP,n,90,3,404,MODIS,0,0
latam,5,LP,nrmse,90,3,1.1,MODIS,0,0
latam,4,MD,rmse,30,5,0.103,MODIS,0,0
latam,4,MD,rmse,60,5,0.172,MODIS,0,0
latam,4,MD,rmse,90,5,0.177,MODIS,0,0
latam,4,MD,rmse,120,5,0.185,MODIS,0,0
latam,4,MD,rmse,30,15,0.107,MODIS,0,0
latam,4,MD,rmse,60,15,0.113,MODIS,0,0
latam,4,MD,rmse,90,15,0.114,MODIS,0,0
latam,4,MD,rmse,120,15,0.121,MODIS,0,0
latam,4,MD,rmse,30,25,0.107,MODIS,0,0
latam,4,MD,rmse,60,25,0.109,MODIS,0,0
latam,4,MD,rmse,90,25,0.108,MODIS,0,0
latam,4,MD,rmse,120,25,0.112,MODIS,0,0
latam,5,LP,r2,90,3,0.232,MODIS,0,0
latam,6,MX,reu,90,15,45.78,MODIS,0,0
latam,5,LP,rmse,90,3,0.102,MODIS,0,0
latam,5,LP,bias,120,3,0.069,MODIS,0,0
latam,5,LP,rmse,30,5,0.087,MODIS,0,0
latam,5,LP,rmse,60,5,0.087,MODIS,0,0
latam,5,LP,rmse,90,5,0.093,MODIS,0,0
latam,5,LP,rmse,120,5,0.094,MODIS,0,0
latam,5,LP,rmse,30,15,0.083,MODIS,0,0
latam,5,LP,rmse,60,15,0.088,MODIS,0,0
latam,5,LP,rmse,90,15,0.093,MODIS,0,0
latam,5,LP,rmse,120,15,0.096,MODIS,0,0
latam,5,LP,rmse,30,25,0.079,MODIS,0,0
latam,5,LP,rmse,60,25,0.085,MODIS,0,0
latam,5,LP,rmse,90,25,0.088,MODIS,0,0
latam,5,LP,rmse,120,25,0.091,MODIS,0,0
latam,5,LP,n,120,3,407,MODIS,0,0
latam,5,LP,nrmse,120,3,1.123,MODIS,0,0
latam,5,LP,r2,120,3,0.234,MODIS,0,0
latam,6,MX,reu,120,15,46.45,MODIS,0,0
latam,6,MX,rmse,30,5,0.201,MODIS,0,0
latam,6,MX,rmse,60,5,0.212,MODIS,0,0
latam,6,MX,rmse,90,5,0.215,MODIS,0,0
latam,6,MX,rmse,120,5,0.221,MODIS,0,0
latam,6,MX,rmse,30,15,0.149,MODIS,0,0
latam,6,MX,rmse,60,15,0.164,MODIS,0,0
latam,6,MX,rmse,90,15,0.169,MODIS,0,0
latam,6,MX,rmse,120,15,0.173,MODIS,0,0
latam,6,MX,rmse,30,25,0.119,MODIS,0,0
latam,6,MX,rmse,60,25,0.135,MODIS,0,0
latam,6,MX,rmse,90,25,0.133,MODIS,0,0
latam,6,MX,rmse,120,25,0.133,MODIS,0,0
latam,5,LP,rmse,120,3,0.103,MODIS,0,0
latam,1,SP,rmse promedio espacial,0,5,0.091,MODIS,0.069,0.102
latam,1,SP,rmse promedio espacial,0,15,0.09525,MODIS,0.073,0.107
latam,1,SP,rmse promedio espacial,0,25,0.07575,MODIS,0.069,0.083
latam,6,MX,rmse promedio espacial,0,3,0.18975,MODIS,0.103,0.195
latam,2,ST,rmse promedio espacial,0,5,0.2025,MODIS,0.191,0.211
latam,2,ST,rmse promedio espacial,0,15,0.12075,MODIS,0.113,0.126
latam,2,ST,rmse promedio espacial,0,25,0.073,MODIS,0.068,0.078
latam,6,MX,reu promedio espacial,0,3,63.89,MODIS,48.84,71.45
latam,3,BA,rmse promedio espacial,0,5,0.22075,MODIS,0.203,0.231
latam,3,BA,rmse promedio espacial,0,15,0.23925,MODIS,0.231,0.245
latam,3,BA,rmse promedio espacial,0,25,0.13425,MODIS,0.129,0.139
latam,6,MX,r2 promedio espacial,0,3,0.651,MODIS,0.629,0.758
latam,4,MD,rmse promedio espacial,0,5,0.15925,MODIS,0.103,0.185
latam,4,MD,rmse promedio espacial,0,15,0.11375,MODIS,0.107,0.121
latam,4,MD,rmse promedio espacial,0,25,0.109,MODIS,0.107,0.112
latam,6,MX,bias promedio espacial,0,3,0.14375,MODIS,0.134,24.7075
latam,5,LP,rmse promedio espacial,0,5,0.09025,MODIS,0.087,0.094
latam,5,LP,rmse promedio espacial,0,15,0.09,MODIS,0.083,0.096
latam,5,LP,rmse promedio espacial,0,25,0.08575,MODIS,0.079,0.091
latam,6,MX,nrmse promedio espacial,0,3,0.761,MODIS,0.705,0.799
latam,6,MX,rmse promedio espacial,0,5,0.21225,MODIS,0.201,0.221
latam,6,MX,rmse promedio espacial,0,15,0.16375,MODIS,0.149,0.173
latam,6,MX,rmse promedio espacial,0,25,0.13,MODIS,0.119,0.135
latam,6,MX,bias,30,3,0.134,MODIS,0,0
latam,1,SP,reu promedio espacial,0,5,33.7925,MODIS,29,36.79
latam,1,SP,reu promedio espacial,0,15,22.25,MODIS,16.58,24.87
latam,1,SP,reu promedio espacial,0,25,13.675,MODIS,12.25,16.57
latam,6,MX,n,30,3,576,MODIS,0,0
latam,2,ST,reu promedio espacial,0,5,46.4675,MODIS,37.75,51.33
latam,2,ST,reu promedio espacial,0,15,21.1175,MODIS,20.26,21.98
latam,2,ST,reu promedio espacial,0,25,32.4575,MODIS,30.99,33.91
latam,6,MX,nrmse,30,3,0.705,MODIS,0,0
latam,3,BA,reu promedio espacial,0,5,74.335,MODIS,62.37,84.6
latam,3,BA,reu promedio espacial,0,15,68.2775,MODIS,63.9,76.78
latam,3,BA,reu promedio espacial,0,25,52.14,MODIS,41.27,62.94
latam,6,MX,r2,30,3,0.679,MODIS,0,0
latam,4,MD,reu promedio espacial,0,5,31.125,MODIS,21.48,36.08
latam,4,MD,reu promedio espacial,0,15,17.275,MODIS,16.35,18.8
latam,4,MD,reu promedio espacial,0,25,15.845,MODIS,15.29,16.57
latam,6,MX,reu,30,25,29.62,MODIS,0,0
latam,5,LP,reu promedio espacial,0,5,45.9775,MODIS,42.8,48.5
latam,5,LP,reu promedio espacial,0,15,24.7075,MODIS,23.27,26.08
latam,5,LP,reu promedio espacial,0,25,27.995,MODIS,26.24,30.76
latam,6,MX,rmse,30,3,0.173,MODIS,0,0
latam,6,MX,reu promedio espacial,0,5,60.995,MODIS,50.42,67.2
latam,6,MX,reu promedio espacial,0,15,40.385,MODIS,30.58,46.45
latam,6,MX,reu promedio espacial,0,25,28.6925,MODIS,27.3,30.44
latam,6,MX,bias,60,3,0.144,MODIS,0,0
latam,1,SP,r2 promedio espacial,0,5,0.70375,MODIS,0.658,0.801
latam,1,SP,r2 promedio espacial,0,15,0.6435,MODIS,0.595,0.745
latam,4,MD,r2 promedio espacial,0,25,0.55,C61,0.54,0.57
latam,6,MX,n,60,3,655,MODIS,0,0
latam,2,ST,r2 promedio espacial,0,5,0.32375,MODIS,0.299,0.355
latam,2,ST,r2 promedio espacial,0,15,0.4105,MODIS,0.392,0.429
latam,4,MD,r2 promedio espacial,0,25,0.6855,MODIS,0.675,0.692
latam,6,MX,nrmse,60,3,0.766,MODIS,0,0
latam,3,BA,r2 promedio espacial,0,5,0.17075,MODIS,0.16,0.188
latam,3,BA,r2 promedio espacial,0,15,0.22575,MODIS,0.112,0.48
latam,5,LP,r2 promedio espacial,0,25,0.2425,C61,0.23,0.27
latam,6,MX,r2,60,3,0.648,MODIS,0,0
latam,4,MD,r2 promedio espacial,0,5,0.516,MODIS,0.439,0.702
latam,4,MD,r2 promedio espacial,0,15,0.66725,MODIS,0.639,0.7
latam,5,LP,r2 promedio espacial,0,25,0.2505,MODIS,0.245,0.253
latam,6,MX,reu,60,25,30.44,MODIS,0,0
latam,5,LP,r2 promedio espacial,0,5,0.221,MODIS,0.208,0.238
latam,5,LP,r2 promedio espacial,0,15,0.2485,MODIS,0.233,0.271
latam,6,MX,r2 promedio espacial,0,25,0.5475,C61,0.54,0.56
latam,6,MX,rmse,60,3,0.19,MODIS,0,0
latam,6,MX,r2 promedio espacial,0,5,0.592,MODIS,0.583,0.595
latam,6,MX,r2 promedio espacial,0,15,0.562,MODIS,0.545,0.584
latam,6,MX,r2 promedio espacial,0,25,0.5085,MODIS,0.496,0.531
latam,6,MX,bias,90,3,0.146,MODIS,0,0
latam,1,SP,bias promedio espacial,0,5,0.02575,MODIS,0.018,0.029
latam,1,SP,bias promedio espacial,0,15,0.0315,MODIS,0.021,0.037
latam,1,SP,bias promedio espacial,0,25,0.00725,MODIS,0.001,0.012
latam,6,MX,n,90,3,689,MODIS,0,0
latam,2,ST,bias promedio espacial,0,5,0.15625,MODIS,0.152,0.159
latam,2,ST,bias promedio espacial,0,15,0.07025,MODIS,0.067,0.072
latam,2,ST,bias promedio espacial,0,25,0.008,MODIS,0.006,0.009
latam,6,MX,nrmse,90,3,0.774,MODIS,0,0
latam,3,BA,bias promedio espacial,0,5,0.16,MODIS,0.155,0.164
latam,3,BA,bias promedio espacial,0,15,0.15675,MODIS,0.152,0.161
latam,3,BA,bias promedio espacial,0,25,0.09125,MODIS,0.088,0.095
latam,6,MX,r2,90,3,0.646,MODIS,0,0
latam,4,MD,bias promedio espacial,0,5,0.04875,MODIS,0.033,0.059
latam,4,MD,bias promedio espacial,0,15,0.05175,MODIS,0.046,0.056
latam,4,MD,bias promedio espacial,0,25,0.05675,MODIS,0.052,0.06
latam,6,MX,reu,90,25,27.3,MODIS,0,0
latam,5,LP,bias promedio espacial,0,5,0.0425,MODIS,0.04,0.045
latam,5,LP,bias promedio espacial,0,15,0.0375,MODIS,0.031,0.043
latam,5,LP,bias promedio espacial,0,25,0.039,MODIS,0.032,0.045
latam,6,MX,rmse,90,3,0.195,MODIS,0,0
latam,6,MX,bias promedio espacial,0,5,0.166,MODIS,0.158,0.172
latam,6,MX,bias promedio espacial,0,15,0.295,MODIS,0.097,0.88
latam,6,MX,bias promedio espacial,0,25,0.0195,MODIS,0.016,0.023
latam,6,MX,bias,120,3,0.151,MODIS,0,0
latam,1,SP,nrmse promedio espacial,0,5,0.55275,MODIS,0.432,0.604
latam,1,SP,nrmse promedio espacial,0,15,0.564,MODIS,0.445,0.625
latam,1,SP,nrmse promedio espacial,0,25,0.44725,MODIS,0.421,0.481
latam,6,MX,n,120,3,718,MODIS,0,0
latam,2,ST,nrmse promedio espacial,0,5,1.357,MODIS,1.291,1.412
latam,2,ST,nrmse promedio espacial,0,15,0.758,MODIS,0.714,0.788
latam,2,ST,nrmse promedio espacial,0,25,0.452,MODIS,0.427,0.478
latam,6,MX,nrmse,120,3,0.799,MODIS,0,0
latam,3,BA,nrmse promedio espacial,0,5,2.2355,MODIS,2.078,2.345
latam,3,BA,nrmse promedio espacial,0,15,2.3525,MODIS,2.317,2.4
latam,3,BA,nrmse promedio espacial,0,25,1.30675,MODIS,1.286,1.349
latam,6,MX,r2,120,3,0.629,MODIS,0,0
latam,4,MD,nrmse promedio espacial,0,5,0.7885,MODIS,0.527,0.909
latam,4,MD,nrmse promedio espacial,0,15,0.62375,MODIS,0.591,0.654
latam,4,MD,nrmse promedio espacial,0,25,0.57575,MODIS,0.565,0.582
latam,6,MX,reu,120,25,27.41,MODIS,0,0
latam,5,LP,nrmse promedio espacial,0,5,0.98875,MODIS,0.945,1.035
latam,5,LP,nrmse promedio espacial,0,15,0.96425,MODIS,0.893,1.031
latam,5,LP,nrmse promedio espacial,0,25,0.90175,MODIS,0.835,0.959
latam,6,MX,rmse,120,3,0.201,MODIS,0,0
latam,6,MX,nrmse promedio espacial,0,5,0.8635,MODIS,0.84,0.886
latam,6,MX,nrmse promedio espacial,0,15,0.64325,MODIS,0.603,0.669
latam,6,MX,nrmse promedio espacial,0,25,0.49125,MODIS,0.469,0.507
USA,1,GS,bias,30,3,0.015,MODIS,0,0
USA,1,GS,bias,60,3,0.019,MODIS,0,0
USA,1,GS,bias,90,3,0.19,MODIS,0,0
USA,1,GS,bias,120,3,0.025,MODIS,0,0
USA,1,GS,bias,30,5,0.03,MODIS,0,0
USA,1,GS,bias,60,5,0.034,MODIS,0,0
USA,1,GS,bias,90,5,0.04,MODIS,0,0
USA,1,GS,bias,120,5,0.042,MODIS,0,0
USA,1,GS,bias,30,15,0.049,MODIS,0,0
USA,1,GS,bias,60,15,0.059,MODIS,0,0
USA,1,GS,bias,90,15,0.068,MODIS,0,0
USA,1,GS,bias,120,15,0.07,MODIS,0,0
USA,1,GS,bias,30,25,0.047,MODIS,0,0
USA,1,GS,bias,60,25,0.057,MODIS,0,0
USA,1,GS,bias,90,25,0.066,MODIS,0,0
USA,1,GS,bias,120,25,0.071,MODIS,0,0
USA,2,GT,bias,30,3,-0.017,MODIS,0,0
USA,2,GT,bias,60,3,-0.013,MODIS,0,0
USA,2,GT,bias,90,3,-0.013,MODIS,0,0
USA,2,GT,bias,120,3,-0.011,MODIS,0,0
USA,2,GT,bias,30,5,-0.021,MODIS,0,0
USA,2,GT,bias,60,5,-0.017,MODIS,0,0
USA,2,GT,bias,90,5,0.014,MODIS,0,0
USA,2,GT,bias,120,5,-0.013,MODIS,0,0
USA,2,GT,bias,30,15,0.019,MODIS,0,0
USA,2,GT,bias,60,15,0.026,MODIS,0,0
USA,2,GT,bias,90,15,0.032,MODIS,0,0
USA,2,GT,bias,120,15,0.039,MODIS,0,0
USA,2,GT,bias,30,25,0.028,MODIS,0,0
USA,2,GT,bias,60,25,0.038,MODIS,0,0
USA,2,GT,bias,90,25,0.046,MODIS,0,0
USA,2,GT,bias,120,25,0.053,MODIS,0,0
USA,3,MS,bias,30,3,0.238,MODIS,0,0
USA,3,MS,bias,60,3,0.251,MODIS,0,0
USA,3,MS,bias,90,3,0.258,MODIS,0,0
USA,3,MS,bias,120,3,0.264,MODIS,0,0
USA,3,MS,bias,30,5,0.135,MODIS,0,0
USA,3,MS,bias,60,5,0.146,MODIS,0,0
USA,3,MS,bias,90,5,0.151,MODIS,0,0
USA,3,MS,bias,120,5,0.156,MODIS,0,0
USA,3,MS,bias,30,15,0.069,MODIS,0,0
USA,3,MS,bias,60,15,0.081,MODIS,0,0
USA,3,MS,bias,90,15,0.086,MODIS,0,0
USA,3,MS,bias,120,15,0.089,MODIS,0,0
USA,3,MS,bias,30,25,0.05,MODIS,0,0
USA,3,MS,bias,60,25,0.063,MODIS,0,0
USA,3,MS,bias,90,25,0.068,MODIS,0,0
USA,3,MS,bias,120,25,0.072,MODIS,0,0
USA,4,CT,bias,30,3,0.129,MODIS,0,0
USA,4,CT,bias,60,3,0.13,MODIS,0,0
USA,4,CT,bias,90,3,0.131,MODIS,0,0
USA,4,CT,bias,120,3,0.132,MODIS,0,0
USA,4,CT,bias,30,5,0.155,MODIS,0,0
USA,4,CT,bias,60,5,0.158,MODIS,0,0
USA,4,CT,bias,90,5,0.161,MODIS,0,0
USA,4,CT,bias,120,5,0.161,MODIS,0,0
USA,4,CT,bias,30,15,0.077,MODIS,0,0
USA,4,CT,bias,60,15,0.08,MODIS,0,0
USA,4,CT,bias,90,15,0.081,MODIS,0,0
USA,4,CT,bias,120,15,0.082,MODIS,0,0
USA,4,CT,bias,30,25,0.079,MODIS,0,0
USA,4,CT,bias,60,25,0.084,MODIS,0,0
USA,4,CT,bias,90,25,0.085,MODIS,0,0
USA,4,CT,bias,120,25,0.086,MODIS,0,0
USA,1,GS,rmse promedio espacial,0,3,0.076,MODIS,0.067,0.091
USA,5,SL,reu promedio espacial,0,3,86.5475,MODIS,85.23,88.45
USA,1,GS,r2 promedio espacial,0,3,0.766,MODIS,0.696,0.803
USA,1,GS,bias promedio espacial,0,3,0.02,MODIS,0.015,0.025
USA,5,SL,bias,30,5,0.105,MODIS,0,0
USA,5,SL,bias,60,5,0.112,MODIS,0,0
USA,5,SL,bias,90,5,0.119,MODIS,0,0
USA,5,SL,bias,120,5,0.121,MODIS,0,0
USA,5,SL,bias,30,15,0.059,MODIS,0,0
USA,5,SL,bias,60,15,0.07,MODIS,0,0
USA,5,SL,bias,90,15,0.075,MODIS,0,0
USA,5,SL,bias,120,15,0.082,MODIS,0,0
USA,5,SL,bias,30,25,0.05,MODIS,0,0
USA,5,SL,bias,60,25,0.06,MODIS,0,0
USA,5,SL,bias,90,25,0.068,MODIS,0,0
USA,5,SL,bias,120,25,0.073,MODIS,0,0
USA,5,SL,bias,30,3,0.101,MODIS,0,0
USA,5,SL,bias,60,3,0.108,MODIS,0,0
USA,5,SL,bias,90,3,0.112,MODIS,0,0
USA,5,SL,bias,120,3,0.115,MODIS,0,0
USA,6,UH,bias,30,5,0.064,MODIS,0,0
USA,6,UH,bias,60,5,0.067,MODIS,0,0
USA,6,UH,bias,90,5,0.069,MODIS,0,0
USA,6,UH,bias,120,5,0.071,MODIS,0,0
USA,6,UH,bias,30,15,0.059,MODIS,0,0
USA,6,UH,bias,60,15,0.066,MODIS,0,0
USA,6,UH,bias,90,15,0.07,MODIS,0,0
USA,6,UH,bias,120,15,0.072,MODIS,0,0
USA,6,UH,bias,30,25,0.077,MODIS,0,0
USA,6,UH,bias,60,25,0.087,MODIS,0,0
USA,6,UH,bias,90,25,0.093,MODIS,0,0
USA,6,UH,bias,120,25,0.096,MODIS,0,0
USA,4,CT,media,0,0,0,MODIS,0,0
USA,4,CT,sd,0,0,0,MODIS,0,0
USA,1,GS,media,0,0,0,MODIS,0,0
USA,1,GS,sd,0,0,0,MODIS,0,0
USA,1,GS,n,30,3,931,MODIS,0,0
USA,1,GS,n,60,3,967,MODIS,0,0
USA,1,GS,n,90,3,967,MODIS,0,0
USA,1,GS,n,120,3,994,MODIS,0,0
USA,1,GS,n,30,5,1088,MODIS,0,0
USA,1,GS,n,60,5,1130,MODIS,0,0
USA,1,GS,n,90,5,1157,MODIS,0,0
USA,1,GS,n,120,5,1172,MODIS,0,0
USA,1,GS,n,30,15,1258,MODIS,0,0
USA,1,GS,n,60,15,1356,MODIS,0,0
USA,1,GS,n,90,15,1414,MODIS,0,0
USA,1,GS,n,120,15,1434,MODIS,0,0
USA,1,GS,n,30,25,1334,MODIS,0,0
USA,1,GS,n,60,25,1462,MODIS,0,0
USA,1,GS,n,90,25,1541,MODIS,0,0
USA,1,GS,n,120,25,1575,MODIS,0,0
USA,2,GT,n,30,3,60,MODIS,0,0
USA,2,GT,n,60,3,64,MODIS,0,0
USA,2,GT,n,90,3,66,MODIS,0,0
USA,2,GT,n,120,3,68,MODIS,0,0
USA,2,GT,n,30,5,403,MODIS,0,0
USA,2,GT,n,60,5,434,MODIS,0,0
USA,2,GT,n,90,5,453,MODIS,0,0
USA,2,GT,n,120,5,465,MODIS,0,0
USA,2,GT,n,30,15,758,MODIS,0,0
USA,2,GT,n,60,15,843,MODIS,0,0
USA,2,GT,n,90,15,877,MODIS,0,0
USA,2,GT,n,120,15,907,MODIS,0,0
USA,2,GT,n,30,25,821,MODIS,0,0
USA,2,GT,n,60,25,938,MODIS,0,0
USA,2,GT,n,90,25,1009,MODIS,0,0
USA,2,GT,n,120,25,1051,MODIS,0,0
USA,3,MS,n,30,3,124,MODIS,0,0
USA,3,MS,n,60,3,131,MODIS,0,0
USA,3,MS,n,90,3,135,MODIS,0,0
USA,3,MS,n,120,3,140,MODIS,0,0
USA,3,MS,n,30,5,380,MODIS,0,0
USA,3,MS,n,60,5,406,MODIS,0,0
USA,3,MS,n,90,5,416,MODIS,0,0
USA,3,MS,n,120,5,423,MODIS,0,0
USA,3,MS,n,30,15,1029,MODIS,0,0
USA,3,MS,n,60,15,1129,MODIS,0,0
USA,3,MS,n,90,15,1167,MODIS,0,0
USA,3,MS,n,120,15,1189,MODIS,0,0
USA,3,MS,n,30,25,1115,MODIS,0,0
USA,3,MS,n,60,25,1251,MODIS,0,0
USA,3,MS,n,90,25,1299,MODIS,0,0
USA,3,MS,n,120,25,1333,MODIS,0,0
USA,4,CT,n,30,3,743,MODIS,0,0
USA,4,CT,n,60,3,782,MODIS,0,0
USA,4,CT,n,90,3,805,MODIS,0,0
USA,4,CT,n,120,3,823,MODIS,0,0
USA,4,CT,n,30,5,1118,MODIS,0,0
USA,4,CT,n,60,5,1162,MODIS,0,0
USA,4,CT,n,90,5,1191,MODIS,0,0
USA,4,CT,n,120,5,1208,MODIS,0,0
USA,4,CT,n,30,15,1277,MODIS,0,0
USA,4,CT,n,60,15,1348,MODIS,0,0
USA,4,CT,n,90,15,1372,MODIS,0,0
USA,4,CT,n,120,15,1389,MODIS,0,0
USA,4,CT,n,30,25,1307,MODIS,0,0
USA,4,CT,n,60,25,1395,MODIS,0,0
USA,4,CT,n,90,25,1426,MODIS,0,0
USA,4,CT,n,120,25,1447,MODIS,0,0
USA,1,GS,nrmse promedio espacial,0,3,0.752,MODIS,0.672,0.894
USA,6,UH,bias,30,3,0.088,MODIS,0,0
USA,6,UH,bias,60,3,0.092,MODIS,0,0
USA,6,UH,bias,90,3,0.092,MODIS,0,0
USA,5,SL,n,30,5,377,MODIS,0,0
USA,5,SL,n,60,5,411,MODIS,0,0
USA,5,SL,n,90,5,425,MODIS,0,0
USA,5,SL,n,120,5,437,MODIS,0,0
USA,5,SL,n,30,15,572,MODIS,0,0
USA,5,SL,n,60,15,639,MODIS,0,0
USA,5,SL,n,90,15,657,MODIS,0,0
USA,5,SL,n,120,15,677,MODIS,0,0
USA,5,SL,n,30,25,603,MODIS,0,0
USA,5,SL,n,60,25,683,MODIS,0,0
USA,5,SL,n,90,25,716,MODIS,0,0
